series_key,year,race_date,distance_m,competition_id,finisher_count,start_info,has_individual_start,has_repr_start,frac_individual_start,frac_per_runner_clock,frac_gun_and_chip,anchor_source,anchor_fallback,anchor_local,anchor_is_range,weather_model,wbgt_method,n_oncourse_points,window_start_local,window_end_local,dur_median_min,dur_p10_min,dur_p90_min,wbgt_field,temp_field,wind_field,precip_total_mm,wbgt_max,wbgt_rising_slope_c_per_h,wbgt_spatial_spread,wbgt_anchor_sens
copenhagen_marathon,2022,2022-05-15,42195.0,1534026076,8497,individual,True,False,1.0,0.9989,1.0,individual_starts,own,09:34,False,era5,thermofeel,9,09:00,17:00,237.6,190.3,295.2,12.69,13.659,5.445,0.0,14.18,0.3916,0.097,0.001
copenhagen_marathon,2023,2023-05-14,42195.0,4126125815,10164,individual,True,False,1.0,0.9989,1.0,individual_starts,own,09:34,False,era5,thermofeel,9,09:00,17:00,239.2,191.9,296.4,15.594,18.556,3.99,0.0,16.677,0.8635,0.092,0.001
copenhagen_marathon,2024,2024-05-05,42195.0,2522341008,14585,individual,True,False,1.0,0.998,1.0,individual_starts,own,09:43,False,era5,thermofeel,9,09:00,17:00,235.0,190.7,286.9,13.166,12.899,3.944,6.0,14.319,0.4073,0.101,0.001
copenhagen_marathon,2025,2025-05-11,42195.0,2642558794,18557,individual,True,False,1.0,0.9979,1.0,individual_starts,own,09:47,False,era5,thermofeel,9,09:00,18:00,232.7,186.5,286.4,9.46,10.909,3.442,0.0,11.511,0.3143,0.096,0.001
dublin_marathon,2012,2012-10-29,42195.0,2808122682,12208,individual,True,False,0.9757,0.0,0.9757,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,19:00,243.0,198.1,320.6,7.155,6.722,2.755,0.0,10.058,0.8574,0.301,1.044
dublin_marathon,2013,2013-10-28,42195.0,165692049,12348,individual,True,False,0.9948,0.0,0.9948,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,18:00,246.7,200.0,320.6,9.24,9.838,6.744,0.2,10.654,0.5001,0.299,0.438
dublin_marathon,2014,2014-10-27,42195.0,1297646170,12288,individual,True,False,0.9743,0.0,0.9743,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,17:00,253.2,203.8,323.8,15.424,15.843,6.492,0.0,16.015,0.107,0.301,0.079
dublin_marathon,2015,2015-10-26,42195.0,3822603761,12924,individual,True,False,0.9831,0.0,0.9831,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,18:00,249.4,200.8,321.3,11.937,12.993,8.55,2.1,13.28,0.3806,0.301,0.376
dublin_marathon,2016,2016-10-30,42195.0,1853699388,16768,individual,True,False,0.9849,0.0,0.9849,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,21:00,251.2,202.4,324.1,10.828,11.236,1.976,0.2,14.674,0.8288,0.303,0.932
dublin_marathon,2017,2017-10-29,42195.0,2498180017,15886,individual,True,False,0.9953,0.0,0.9953,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,19:00,250.4,200.8,322.9,10.973,12.015,5.262,0.0,11.716,0.1644,0.298,0.113
dublin_marathon,2018,2018-10-28,42195.0,3608470639,16230,individual,True,False,0.9836,0.0,0.9836,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,18:00,249.7,198.6,322.0,6.082,7.076,4.681,0.0,8.623,0.9128,0.292,1.113
dublin_marathon,2019,2019-10-27,42195.0,2975264854,17724,individual,True,False,0.9859,0.0,0.9859,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,18:00,250.4,198.8,323.9,5.94,6.17,3.57,0.0,10.144,1.2372,0.308,1.481
dublin_marathon,2022,2022-10-30,42195.0,3452560557,14847,individual,True,False,0.9716,0.0,0.9716,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,18:00,250.8,197.8,327.1,12.468,13.51,6.713,0.6,14.174,0.292,0.299,0.242
dublin_marathon,2023,2023-10-29,42195.0,928244256,16506,individual,True,False,0.9962,0.0,0.9962,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,18:00,246.8,195.9,321.3,9.304,9.522,3.175,2.5,12.094,0.7549,0.302,1.205
dublin_marathon,2024,2024-10-27,42195.0,1687172776,17754,individual,True,True,0.9958,0.0,0.9958,db_start_time,own,08:45,True,era5,thermofeel,10,08:00,18:00,243.7,194.5,316.0,6.44,7.771,4.122,2.3,10.384,0.6677,0.299,0.822
dublin_marathon,2025,2025-10-26,42195.0,3390109955,18528,individual,True,True,0.9968,0.0,0.9968,db_start_time,own,08:45,True,era5,thermofeel,10,08:00,18:00,239.1,190.6,311.8,6.893,7.758,5.189,1.0,11.595,0.7859,0.301,0.854
edinburgh_marathon,2014,2014-05-25,42195.0,2204774558,8613,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,04:00,18:00,254.1,205.4,319.2,12.784,12.293,5.076,4.08,13.245,0.4622,0.766,0.133
edinburgh_marathon,2015,2015-05-31,42195.0,2294272324,7182,individual,True,False,0.9983,0.0,0.9983,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,17:00,252.8,205.8,318.1,9.198,10.213,7.987,0.68,9.827,0.0107,0.522,0.07
edinburgh_marathon,2016,2016-05-29,42195.0,3453514267,6594,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,17:00,257.4,206.6,323.5,13.661,12.853,1.679,0.0,14.655,0.5351,1.115,0.52
edinburgh_marathon,2017,2017-05-28,42195.0,1666760112,6119,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,08:00,18:00,266.1,209.9,335.3,16.13,16.805,4.633,0.0,17.929,0.3165,1.214,0.262
edinburgh_marathon,2018,2018-05-27,42195.0,3899240956,7668,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,18:00,255.2,203.8,324.2,13.803,13.954,5.584,0.0,15.188,0.3867,1.274,0.5
edinburgh_marathon,2019,2019-05-26,42195.0,1189707351,7301,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,18:00,259.9,209.9,329.9,13.425,13.86,7.321,0.66,13.586,0.075,0.711,0.055
edinburgh_marathon,2022,2022-05-29,42195.0,1852613514,8550,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,18:00,255.1,200.0,326.2,10.224,11.693,3.088,0.04,11.068,0.3424,0.565,0.407
edinburgh_marathon,2023,2023-05-28,42195.0,3236719649,7144,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,18:00,258.1,201.7,327.2,11.257,12.244,2.27,0.0,12.938,0.3722,1.275,0.415
edinburgh_marathon,2024,2024-05-26,42195.0,2469378217,9977,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,18:00,257.7,203.0,327.4,13.292,12.902,3.883,6.44,15.558,0.9744,0.633,0.713
edinburgh_marathon,2025,2025-05-25,42195.0,324624260,10443,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,18:00,257.9,205.5,327.8,11.82,13.363,9.868,0.84,12.465,0.095,0.449,0.087
eindhoven_marathon,2017,2017-10-08,42195.0,1602354248,2140,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,16:00,227.7,184.7,274.3,13.494,13.525,2.904,0.5,14.329,0.9063,0.002,0.491
eindhoven_marathon,2018,2018-10-14,42195.0,50309119,2083,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,16:00,237.8,188.4,289.7,18.049,20.692,5.2,0.0,20.09,0.7792,0.003,1.162
eindhoven_marathon,2019,2019-10-13,42195.0,3747942878,2423,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,18:00,238.1,188.4,288.9,18.789,19.451,5.194,0.0,21.092,0.6934,0.01,0.998
eindhoven_marathon,2021,2021-10-10,42195.0,11097454,1526,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,17:00,229.1,183.6,276.1,11.91,10.498,0.625,0.0,15.871,1.4639,0.003,2.079
eindhoven_marathon,2022,2022-10-09,42195.0,1387651698,2498,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,17:00,223.9,174.2,271.8,11.715,12.196,3.011,0.0,15.282,1.2816,0.004,1.926
eindhoven_marathon,2023,2023-10-08,42195.0,4231343577,2888,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,17:00,232.1,179.7,285.0,17.101,16.849,1.403,0.0,18.614,0.3889,0.001,0.66
eindhoven_marathon,2024,2024-10-13,42195.0,178509600,4763,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:00,False,era5,thermofeel,10,10:00,16:00,230.7,179.4,280.7,9.557,10.719,6.005,0.4,10.766,0.6349,0.001,0.721
eindhoven_marathon,2025,2025-10-12,42195.0,2753763467,4558,individual,True,True,0.9559,0.0,0.9559,db_start_time,own,10:00,False,era5,thermofeel,10,10:00,17:00,230.8,176.4,281.2,13.312,14.375,2.134,0.0,14.402,0.427,0.001,0.414
florence_marathon,2024,2024-11-24,42195.0,3407445708,8880,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:30,False,era5,thermofeel,9,08:00,16:00,233.8,190.9,290.1,5.996,7.717,2.18,0.0,11.342,1.1724,0.167,1.149
florence_marathon,2025,2025-11-30,42195.0,3234635542,10202,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:30,False,era5,thermofeel,9,08:00,16:00,231.3,186.5,290.3,2.746,4.137,1.324,0.0,10.99,1.8469,0.116,1.852
frankfurt_marathon,2015,2015-10-25,42195.0,2744310321,11165,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:05,False,era5,thermofeel,10,10:00,17:00,233.1,182.6,290.7,12.451,12.927,2.1,0.0,13.999,1.0449,0.292,0.0
frankfurt_marathon,2016,2016-10-30,42195.0,398106169,11860,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,10:00,17:00,232.0,181.7,289.9,9.718,9.092,0.794,0.0,13.612,1.4231,0.262,0.0
frankfurt_marathon,2017,2017-10-29,42195.0,3978336436,11125,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,10:00,17:00,232.6,181.5,289.1,9.577,11.633,6.839,0.87,9.823,0.0,0.13,0.0
frankfurt_marathon,2018,2018-10-28,42195.0,2933084010,10619,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,09:00,17:00,230.0,179.5,288.3,4.679,6.504,6.514,0.54,5.077,0.3682,0.178,0.0
frankfurt_marathon,2019,2019-10-27,42195.0,3364969299,10561,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,09:00,17:00,232.7,180.9,289.1,13.035,13.797,3.21,2.71,13.587,0.572,0.391,0.0
frankfurt_marathon,2022,2022-10-30,42195.0,3020836776,7942,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,10:00,17:00,240.0,185.2,304.4,16.338,17.101,2.179,0.0,19.468,1.3466,0.136,0.0
frankfurt_marathon,2023,2023-10-29,42195.0,1318340901,9678,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,10:00,17:00,233.7,180.8,292.4,12.478,12.654,4.971,3.42,13.202,0.5782,0.459,0.0
frankfurt_marathon,2024,2024-10-27,42195.0,492281261,10273,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,10:00,17:00,233.2,179.6,294.3,12.978,12.892,1.712,0.0,15.099,0.6323,0.508,0.0
frankfurt_marathon,2025,2025-10-26,42195.0,3017232902,12330,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:10,False,era5,thermofeel,10,10:00,18:00,232.1,178.1,294.0,6.566,8.085,7.599,0.0,7.954,0.4264,0.143,0.0
goldcoast_marathon,2025,2025-07-06,42195.0,244404183,12738,individual,True,False,0.9988,0.9988,0.0,individual_starts,own,06:28,False,era5,thermofeel,10,06:00,14:00,242.7,188.7,323.9,16.65,17.605,1.821,0.0,21.367,1.0715,0.878,0.001
hamburg_marathon,2018,2018-04-29,42195.0,2998712420,10014,individual,True,False,1.0,0.0,1.0,series_median,series_median,09:35,False,era5,thermofeel,9,09:00,17:00,248.5,200.8,302.3,14.613,15.4,2.644,0.7,15.684,0.7365,0.24,0.542
hamburg_marathon,2019,2019-04-28,42195.0,473724879,10101,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:37,False,era5,thermofeel,9,09:00,16:00,237.6,193.8,291.8,7.952,8.453,3.186,3.8,8.627,0.1071,0.237,0.0
hamburg_marathon,2021,2021-09-12,42195.0,449527753,1980,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:11,False,era5,thermofeel,9,08:00,16:00,242.0,197.6,296.6,18.31,18.665,3.769,0.0,19.529,0.6466,0.26,0.0
hamburg_marathon,2022,2022-04-24,42195.0,221550295,6621,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:34,False,era5,thermofeel,9,09:00,17:00,238.7,192.9,293.9,9.456,10.73,5.652,0.3,11.088,0.4809,0.23,0.0
hamburg_marathon,2023,2023-04-23,42195.0,3501072630,8635,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:35,False,era5,thermofeel,9,09:00,17:00,240.7,192.4,296.7,11.968,12.532,2.187,0.1,15.345,0.9532,0.227,0.0
hamburg_marathon,2024,2024-04-28,42195.0,3388649777,11264,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:38,False,era5,thermofeel,9,09:00,16:00,246.3,195.9,303.8,15.195,17.439,4.449,0.0,17.062,0.7943,0.236,0.0
hamburg_marathon,2025,2025-04-27,42195.0,2948113672,11682,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:38,False,era5,thermofeel,9,09:00,17:00,240.1,192.8,298.0,11.101,13.538,3.101,0.0,13.889,0.7214,0.237,0.0
hamburg_marathon,2026,2026-04-26,42195.0,2847857458,15527,individual,True,False,1.0,1.0,1.0,individual_starts,own,08:51,False,era5,thermofeel,9,08:00,16:00,241.1,193.6,301.6,9.682,9.811,0.901,0.0,12.055,0.9118,0.2,0.0
hannover_marathon,2018,2018-04-08,42195.0,3253461275,2020,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:01,False,era5,thermofeel,10,09:00,16:00,242.6,197.2,298.7,14.226,16.56,2.529,0.0,18.96,1.388,0.26,0.0
hannover_marathon,2019,2019-04-07,42195.0,2812933410,2223,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:01,False,era5,thermofeel,10,08:00,16:00,239.7,193.8,294.1,12.484,13.805,3.126,0.0,15.733,1.3316,0.245,0.0
hannover_marathon,2022,2022-04-03,42195.0,226080290,2128,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:10,False,era5,thermofeel,10,09:00,16:00,232.7,179.2,287.4,2.405,3.025,4.083,0.4,6.001,0.929,0.185,0.0
hannover_marathon,2023,2023-03-26,42195.0,2390233399,1682,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:05,False,era5,thermofeel,10,09:00,16:00,233.9,185.2,290.8,7.779,8.125,2.484,0.82,9.371,0.5553,0.596,0.0
hannover_marathon,2024,2024-04-14,42195.0,2753586215,2669,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:11,False,era5,thermofeel,10,09:00,16:00,234.5,178.8,289.2,11.464,13.351,4.578,0.0,12.325,0.1883,0.762,0.0
hannover_marathon,2025,2025-04-06,42195.0,3706715255,3351,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:07,False,era5,thermofeel,10,10:00,17:00,232.5,178.2,288.9,5.097,6.566,2.664,0.0,7.412,0.5402,0.33,0.0
hannover_marathon,2026,2026-04-12,42195.0,2143071292,4910,individual,True,False,1.0,1.0,1.0,individual_starts,own,10:04,False,era5,thermofeel,10,10:00,17:00,236.4,179.5,294.7,11.168,11.14,2.191,0.0,13.144,0.6289,0.139,0.0
itabashi_marathon,2012,2012-03-18,42195.0,4032367218,12907,individual,True,False,0.9774,0.0,0.9774,default,default,09:00,False,era5,thermofeel,9,09:00,17:00,261.5,203.7,345.5,10.775,10.671,2.732,1.4,11.417,0.6173,0.065,0.373
itabashi_marathon,2013,2013-03-24,42195.0,1151441293,13328,individual,True,False,0.9741,0.0,0.9741,default,default,09:00,False,era5,thermofeel,9,09:00,17:00,261.8,202.1,347.2,8.271,9.308,3.332,0.7,11.092,0.734,0.051,0.613
itabashi_marathon,2014,2014-03-23,42195.0,3150052190,13872,individual,True,False,0.9681,0.0,0.9681,default,default,09:00,False,era5,thermofeel,9,09:00,17:00,268.1,206.9,352.8,9.25,12.784,6.135,0.0,12.188,0.6925,0.051,0.887
itabashi_marathon,2015,2015-03-22,42195.0,356594933,14119,individual,True,False,0.9634,0.0,0.9634,default,default,09:00,False,era5,thermofeel,9,09:00,16:00,272.2,206.7,355.9,13.068,13.781,2.981,0.0,15.281,0.8083,0.055,1.123
itabashi_marathon,2016,2016-03-20,42195.0,717911562,13935,individual,True,False,0.9608,0.0,0.9608,default,default,09:00,False,era5,thermofeel,9,09:00,16:00,273.5,205.7,357.1,11.611,14.269,3.339,0.0,12.595,0.2796,0.044,0.406
itabashi_marathon,2017,2017-03-19,42195.0,3567624378,14304,individual,True,False,0.9575,0.0,0.9575,default,default,09:00,False,era5,thermofeel,9,09:00,16:00,273.7,209.3,357.5,11.318,15.583,6.552,0.0,12.693,0.4972,0.047,0.625
itabashi_marathon,2018,2018-03-18,42195.0,2539026276,13412,individual,True,False,0.9691,0.0,0.9691,default,default,09:00,False,era5,thermofeel,9,09:00,16:00,262.9,202.3,347.1,12.003,12.462,2.543,0.0,13.572,0.6678,0.075,0.913
itabashi_marathon,2019,2019-03-17,42195.0,4044645213,13310,individual,True,False,0.9604,0.0,0.9604,default,default,09:00,False,era5,thermofeel,9,09:00,16:00,259.8,199.0,342.3,8.572,10.672,2.037,0.2,10.247,0.5305,0.032,0.832
itabashi_marathon,2023,2023-03-19,42195.0,1997631787,8602,individual,True,False,0.9656,0.0,0.9656,default,default,09:00,False,era5,thermofeel,9,09:00,16:00,246.8,189.6,337.6,10.345,10.674,1.363,0.0,12.597,1.0086,0.058,0.979
itabashi_marathon,2024,2024-03-17,42195.0,617784739,8796,individual,True,False,0.9536,0.0,0.9536,default,default,09:00,False,era5,thermofeel,9,09:00,17:00,262.8,201.7,348.5,15.106,17.043,5.803,0.0,17.025,0.6456,0.073,1.051
itabashi_marathon,2025,2025-03-15,42195.0,3017758413,5588,individual,True,False,0.818,0.0,0.818,default,default,09:00,False,era5,thermofeel,9,09:00,17:00,257.3,202.8,349.2,8.322,10.056,1.993,0.3,8.976,0.9256,0.044,0.345
lisbon_marathon,2021,2021-10-17,42195.0,420046955,1891,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,15:00,240.6,195.4,296.2,19.45,19.214,2.399,0.0,21.441,0.5436,0.183,0.682
lisbon_marathon,2022,2022-10-09,42195.0,796177086,3624,individual,True,False,0.9928,0.0,0.9928,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,23:00,243.4,199.5,306.3,17.595,17.761,3.663,0.0,20.456,0.8738,0.15,1.003
lisbon_marathon,2023,2023-10-08,42195.0,2180283669,4627,none,False,False,0.0045,0.0,0.0045,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,15:00,247.7,200.6,302.3,20.085,21.479,2.735,0.0,24.273,1.1771,0.133,1.339
lisbon_marathon,2024,2024-10-06,42195.0,3526863261,5710,representative,False,True,0.0032,0.0,0.0032,db_start_time,own,08:00,False,era5,thermofeel,10,08:00,16:00,246.9,202.1,307.4,20.7,20.838,6.303,0.7,22.319,0.3663,0.149,0.454
lisbon_marathon,2025,2025-10-25,42195.0,1454677645,9216,representative,False,True,0.0023,0.0,0.0023,db_start_time,own,08:00,False,era5,thermofeel,10,08:00,16:00,248.7,201.3,316.4,19.488,19.657,3.782,2.6,20.875,0.3602,0.167,0.333
london_marathon,2014,2014-04-13,42195.0,1851294741,35911,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:07,False,era5,thermofeel,10,09:00,20:00,265.6,200.3,348.3,11.266,12.81,3.337,0.0,13.481,0.6833,0.281,0.0
london_marathon,2015,2015-04-26,42195.0,1979949489,37636,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:18,False,era5,thermofeel,10,09:00,20:00,259.0,195.2,339.1,8.249,8.734,3.535,0.48,9.008,0.3713,0.32,0.0
london_marathon,2016,2016-04-24,42195.0,1233707854,38985,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:07,False,era5,thermofeel,10,09:00,20:00,260.6,194.3,344.6,6.218,7.734,5.545,0.01,7.842,0.4705,0.34,0.0
london_marathon,2017,2017-04-23,42195.0,2484229487,39339,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:08,False,era5,thermofeel,10,09:00,20:00,266.5,195.4,351.9,10.496,12.09,2.85,0.65,12.632,0.7867,0.626,0.0
london_marathon,2018,2018-04-22,42195.0,3621880497,40127,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:18,False,era5,thermofeel,10,09:00,21:00,287.6,207.8,375.9,18.97,20.906,4.755,0.4,19.564,0.3407,0.318,0.0
london_marathon,2019,2019-04-28,42195.0,4214543303,42619,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:31,False,era5,thermofeel,10,09:00,21:00,264.6,196.2,352.2,10.446,11.556,4.985,1.0,11.436,0.317,0.357,0.0
london_marathon,2020,2020-10-04,42195.0,2564796809,47,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:15,False,era5,thermofeel,10,07:00,13:00,137.6,126.5,153.3,8.716,9.28,6.85,6.87,9.433,0.1854,0.303,0.0
london_marathon,2021,2021-10-03,42195.0,1162151848,35932,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:09,False,era5,thermofeel,10,09:00,21:00,264.2,193.7,351.6,12.603,13.412,5.331,0.0,14.45,0.8922,0.393,0.0
london_marathon,2022,2022-10-02,42195.0,1128495506,40652,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:14,False,era5,thermofeel,10,09:00,22:00,270.3,199.7,359.1,14.489,15.086,2.567,0.93,16.321,0.7219,0.356,0.0
london_marathon,2023,2023-04-23,42195.0,933659902,48832,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:37,False,era5,thermofeel,10,09:00,23:00,260.4,192.6,349.8,12.191,12.21,2.131,2.44,12.609,0.3495,0.299,0.0
london_marathon,2024,2024-04-21,42195.0,2186388322,53931,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:40,False,era5,thermofeel,10,09:00,24:00,259.2,190.5,355.7,8.092,10.057,5.703,0.27,9.502,0.4925,0.298,0.0
london_marathon,2025,2025-04-27,42195.0,1219494144,56785,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:17,False,era5,thermofeel,10,09:00,24:00,274.0,196.3,373.1,17.159,17.497,0.575,0.0,18.2,1.45,0.371,0.0
london_marathon,2026,2026-04-26,42195.0,1320582970,59897,individual,True,False,1.0,1.0,0.0,individual_starts,own,10:17,False,era5,thermofeel,10,09:00,24:00,268.7,195.3,367.8,15.209,15.579,2.629,0.0,16.873,1.1986,0.402,0.0
madrid_marathon,2021,2021-09-26,42195.0,1195260006,3831,none,False,False,0.0,0.0,0.0,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,16:00,237.7,196.0,295.9,15.931,15.84,0.696,0.0,20.759,1.417,0.893,1.88
madrid_marathon,2022,2022-04-24,42195.0,3860495223,5784,none,False,False,0.0,0.0,0.0,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,16:00,236.3,194.0,288.9,9.078,9.696,1.234,0.0,14.399,1.6286,0.86,2.21
madrid_marathon,2023,2023-04-23,42195.0,998296918,7405,none,False,False,0.0,0.0,0.0,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,16:00,239.3,196.0,296.2,12.371,14.093,1.37,0.0,18.153,1.7704,0.846,2.357
madrid_marathon,2024,2024-04-28,42195.0,584342673,9129,none,False,False,0.0,0.0,0.0,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,16:00,237.1,194.7,295.3,9.998,10.56,1.238,0.0,13.257,1.2429,0.863,1.929
madrid_marathon,2025,2025-04-27,42195.0,1150699688,10641,none,False,False,0.0,0.0,0.0,series_median,series_median,08:45,False,era5,thermofeel,10,08:00,16:00,238.8,196.2,298.6,11.307,13.018,2.538,0.0,16.558,1.5351,0.851,1.975
madrid_marathon,2026,2026-04-26,42195.0,1116747410,11787,representative,False,True,0.0,0.0,0.0,db_start_time,own,08:45,False,era5,thermofeel,10,08:00,17:00,245.8,199.8,308.9,16.271,17.833,1.664,0.0,20.463,1.0922,0.867,1.691
malaga_marathon,2018,2018-12-09,42195.0,4107507311,2414,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:30,False,era5,thermofeel,9,08:00,15:00,230.8,187.1,288.4,12.901,13.3,1.282,0.0,19.087,1.6278,0.102,1.484
malaga_marathon,2019,2019-12-15,42195.0,1155454381,3306,individual,True,False,0.9994,0.0,0.9994,series_median,series_median,08:30,False,era5,thermofeel,9,08:00,15:00,229.6,184.6,289.0,10.722,12.077,2.956,0.0,17.287,1.4383,0.11,1.079
malaga_marathon,2021,2021-12-12,42195.0,3338584081,2650,individual,True,False,0.911,0.0,0.911,series_median,series_median,08:30,False,era5,thermofeel,9,08:00,15:00,224.9,179.5,282.8,12.758,14.346,2.426,0.0,17.877,1.3906,0.099,1.351
malaga_marathon,2022,2022-12-11,42195.0,3993933485,2778,individual,True,True,0.9005,0.0,0.9005,db_start_time,own,08:30,False,era5,thermofeel,9,08:00,15:00,223.6,180.6,276.5,16.685,17.222,3.426,11.7,20.864,0.7775,0.1,0.543
malaga_marathon,2023,2023-12-10,42195.0,1083070726,3586,individual,True,True,0.9257,0.0,0.9257,db_start_time,own,08:30,False,era5,thermofeel,9,08:00,15:00,228.8,180.8,285.1,12.678,13.839,2.738,0.0,20.465,1.7836,0.1,1.377
malaga_marathon,2024,2024-12-15,42195.0,2434274131,5755,individual,True,True,0.9992,0.994,0.9341,db_start_time,own,08:30,False,era5,thermofeel,9,08:00,15:00,224.6,178.5,278.8,10.12,11.286,1.459,0.0,16.905,1.7846,0.1,0.01
malaga_marathon,2025,2025-12-14,42195.0,1066982648,7572,individual,True,True,0.9993,0.9938,0.9063,db_start_time,own,08:30,True,era5,thermofeel,9,08:00,15:00,228.7,181.7,283.7,13.876,15.064,4.491,0.0,16.603,0.7451,0.1,0.004
manchester_marathon,2019,2019-04-07,42195.0,3682681383,13380,individual,True,True,1.0,0.0,1.0,db_start_time,own,09:00,True,era5,thermofeel,10,09:00,18:00,246.2,190.7,321.1,9.02,9.571,3.973,0.0,13.298,0.7676,0.271,0.659
manchester_marathon,2021,2021-10-10,42195.0,1760812639,13503,representative,False,True,0.0,0.0,0.0,db_start_time,own,10:25,True,era5,thermofeel,10,10:00,24:00,255.2,197.0,326.0,13.915,14.676,4.312,0.0,14.543,0.6362,0.245,0.174
manchester_marathon,2022,2022-04-03,42195.0,1901134119,13950,representative,False,True,0.0042,0.0,0.0042,db_start_time,own,09:05,True,era5,thermofeel,10,09:00,24:00,239.1,180.4,313.5,6.658,7.231,4.85,1.0,7.896,0.4884,0.328,0.667
manchester_marathon,2023,2023-04-16,42195.0,1845490878,18305,representative,False,True,0.0,0.0,0.0,db_start_time,own,09:00,True,era5,thermofeel,10,09:00,20:00,241.7,189.5,317.1,9.811,10.689,2.855,0.0,11.356,0.5791,0.289,0.579
