race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
15,sydney_marathon,AUS,2024,0.0016444431351452238,61,0.000998854595061438,0.005937918081611681,100,-0.008276683988488109,-0.007643331603626002,-0.004885807245288802,0.012525403957171739,0.010532520781181628,0.007518336768239847,11.761,8.949,12.796,258.0,-42.5
16,sydney_marathon,AUS,2025,0.027625997955796677,120,0.02918583604690994,0.009187484041861834,100,0.011832232280669253,0.013046952176791481,0.019873207249426556,0.04585126670081067,0.041618657752160795,0.03674474138397372,12.451,10.926,17.253,258.0,-42.5
20,vienna_marathon,AUT,2022,-0.0018246332328004655,26,-0.004419986609969229,0.009357379238562249,100,-0.022679898680621237,-0.017930434359292934,-0.011758423614906945,0.013905703484932929,0.011842716453509091,0.005722114642122377,16.029,14.477,17.038,90.3,10.5
23,vienna_marathon,AUT,2025,-0.0052798769269930546,30,-0.006550827812867865,0.013302084292472541,100,-0.028945988549577573,-0.027168923669462598,-0.018201839467254077,0.026074983623281933,0.017042136658194967,0.006530773065131612,2.99,1.025,2.265,90.3,10.5
36,copenhagen_marathon,DEN,2016,0.04714550692595232,23,0.04604824640557048,0.01985870145105167,100,0.0089030145289688,0.020746733084902404,0.031371606462096364,0.09074964269656233,0.07773382276784506,0.06293503643041595,20.279,18.468,19.555,74.1,3.0
37,copenhagen_marathon,DEN,2017,0.016733555033551895,21,0.018311701880170617,0.015914223604508063,100,-0.010293485066981712,-0.0077366928074778405,0.0006217183560469408,0.05225231695799717,0.04630376241538067,0.029069714786421487,16.071,14.222,15.888,74.1,3.0
38,copenhagen_marathon,DEN,2018,0.03958953759416417,22,0.0385566431387625,0.013538644767167728,100,0.01594399827568207,0.018258836722391793,0.026843144090506286,0.06925564834056996,0.06128946612923869,0.05288050962734687,20.425,17.71,18.945,74.1,3.0
39,copenhagen_marathon,DEN,2019,0.045208870783501,23,0.046428425341112245,0.017691628939817707,100,0.012808848415559472,0.02148522838802327,0.029623857172435777,0.08178396995787784,0.07401676608203801,0.060665633750150716,16.402,16.7,19.649,74.1,3.0
40,copenhagen_marathon,DEN,2022,-0.011720653872721698,50,-0.012106173963294609,0.006708042928219595,100,-0.025873242977443933,-0.022734759695279737,-0.017360638610123758,0.000507543583064946,-0.0008626163362644796,-0.005972173344752963,13.659,12.69,14.18,74.1,3.0
41,copenhagen_marathon,DEN,2023,0.006749903030765836,43,0.008362045455711176,0.008774017019442372,100,-0.008400184993038583,-0.0066369116048771385,-0.0024528821145645453,0.02475151428214396,0.021000380956881504,0.014061003932825639,18.556,15.594,16.677,74.1,3.0
42,copenhagen_marathon,DEN,2024,-0.016666642694927347,34,-0.016180589652178945,0.007285595444055895,100,-0.02835174191743457,-0.02796728980158534,-0.022946861543324815,-0.0011953133527311292,-0.004489826736322746,-0.00784745635854641,12.899,13.166,14.319,74.1,3.0
43,copenhagen_marathon,DEN,2025,-0.04201622711910957,27,-0.042779124601736385,0.010887510212482673,100,-0.06361673120765779,-0.05766447834922017,-0.05154674347350799,-0.018992694580663595,-0.02125607562107366,-0.03239338453107508,10.909,9.46,11.511,74.1,3.0
45,barcelona_marathon,ESP,2021,-0.03474375421584597,25,-0.03382460354449801,0.008736122644228182,100,-0.047069950773201884,-0.04623524663952372,-0.04271912168674255,-0.01571228256575328,-0.02015593497084254,-0.027386699928404926,10.839,8.969,15.38,135.7,0.6
47,barcelona_marathon,ESP,2023,0.008703714136574447,30,0.009134513701179792,0.01063788215825808,100,-0.008046348970244121,-0.005346240149538239,-0.0028082225024064654,0.03243477044696736,0.027701877710723365,0.019481665498762544,14.132,13.575,16.164,135.7,0.6
48,barcelona_marathon,ESP,2024,-0.016976219768286782,35,-0.01581243568452262,0.00976411787087982,100,-0.03540681597952515,-0.03250859011575358,-0.0230206881267285,0.0042662735907133265,0.0015192267744306587,-0.006498373373551659,10.859,9.48,12.847,121.9,-16.9
49,barcelona_marathon,ESP,2025,-0.014447527168792718,89,-0.014656894722079095,0.006066491151496765,100,-0.024118672721367408,-0.022745273690453604,-0.02058024335332732,-0.0027561194975193274,-0.004079522430046367,-0.006826779163594168,9.685,9.76,13.01,121.9,-16.9
56,malaga_marathon,ESP,2019,-0.030248040945535237,33,-0.02938301251031472,0.0092432761051449,100,-0.04616812612518491,-0.04487434402122652,-0.037624463151860896,-0.010194193929206518,-0.011889125551899051,-0.020674272283334932,12.077,10.722,17.287,291.4,-0.1
59,malaga_marathon,ESP,2023,0.0048601347629873,60,0.005146375454745389,0.006538134893159078,100,-0.005523465949463268,-0.003912017207917095,-0.0005687614837438559,0.019067209048361716,0.017258293308405115,0.01255551109003818,13.839,12.678,20.465,291.4,-0.1
60,malaga_marathon,ESP,2024,-0.012614577896099988,54,-0.012229208118639256,0.007720301656822002,100,-0.02779588429031814,-0.024436052031503407,-0.020041486234577518,0.0027722388994777924,0.001353090137263456,-0.005911990866468743,11.286,10.12,16.905,291.4,-0.1
61,malaga_marathon,ESP,2025,0.0011912723284197568,84,0.0010525810507830968,0.008532416377126442,100,-0.011891284992358342,-0.009559302192985442,-0.005548030641187296,0.020237134803073778,0.01818930745263891,0.007498390832173596,15.064,13.876,16.603,291.4,-0.1
64,san_sebastian_marathon,ESP,2025,-0.024827438144914282,21,-0.025306831423264953,0.0153487058679276,100,-0.04941980708802407,-0.047645780328013296,-0.04023517715027907,0.008595297721323591,0.00713897398164356,-0.010119721903160368,13.432,12.037,14.733,90.3,-0.1
65,seville_marathon,ESP,2018,-0.002759587036146982,34,-0.001841278775692956,0.00790816436641799,100,-0.016926949591368912,-0.013915624431141716,-0.009394609515330075,0.014061347475412544,0.012287103722236823,0.006621498940460028,11.001,10.157,15.192,36.5,-0.1
66,seville_marathon,ESP,2019,-0.02707984606549907,43,-0.027361212331078022,0.007126987793881442,100,-0.041779756588345186,-0.03905018894262859,-0.03426739505719105,-0.013649025668779223,-0.016434065849466165,-0.019777764883356638,9.121,7.798,15.672,36.5,-0.1
67,seville_marathon,ESP,2020,-0.023248709639871024,72,-0.02299299005878197,0.006234029148665885,100,-0.03508122888294043,-0.03218919730985581,-0.029315449548452364,-0.013219118638245642,-0.01428249194992093,-0.01787101011736837,12.164,10.229,17.857,36.5,-0.1
68,seville_marathon,ESP,2022,-0.012493849751752606,95,-0.013002772577380028,0.004699460451280494,100,-0.020364230072765332,-0.019653879091924863,-0.017351883450487264,-0.004690835572391141,-0.0052072330365593444,-0.007458059105184774,12.161,10.254,17.809,36.5,-0.1
69,seville_marathon,ESP,2023,-0.017236469230100582,84,-0.01719064469740683,0.003988757086914019,100,-0.023948155023674735,-0.02355704320717562,-0.021055825551164985,-0.009502515523240041,-0.010739813971246459,-0.013152041277297643,13.939,11.576,17.407,36.5,-0.1
70,seville_marathon,ESP,2024,-0.024087083445802904,94,-0.024647077759861524,0.004534890043999997,100,-0.03214749050327437,-0.03173841972334115,-0.028984849942262584,-0.01582664579457497,-0.01662280192395684,-0.019747459968630993,10.294,9.074,17.737,36.5,-0.1
71,seville_marathon,ESP,2025,-0.019739955984158897,121,-0.02052514290192864,0.005838950525897095,100,-0.02901773602113624,-0.027473394545888576,-0.025386700803288847,-0.008276914726236267,-0.0099802297929128,-0.01241664250544389,9.904,9.104,16.789,36.5,-0.1
72,valencia_marathon,ESP,2017,-0.014029433864033436,70,-0.015214926418848584,0.007234515663248903,100,-0.026360810923999445,-0.025510760098612372,-0.022116883477407045,-5.5348254417812324e-05,-0.0029327830966018125,-0.008161152346050004,10.625,9.209,18.858,48.5,-4.8
73,valencia_marathon,ESP,2018,-0.013344548209426321,116,-0.013686936491884794,0.005495743732254454,100,-0.02384203526846207,-0.021240115654233893,-0.019080247353304144,-0.003412615964663869,-0.004611463227299775,-0.006558009901393334,12.603,10.753,17.641,48.5,-4.8
74,valencia_marathon,ESP,2019,-0.006666076797225529,160,-0.006263235022085034,0.004537181245717493,100,-0.016020841208514547,-0.014883448575178449,-0.010867814637832325,0.0005569490548516805,0.00014746612859779513,-0.0014413950765762708,13.976,12.121,14.896,48.5,-4.8
76,valencia_marathon,ESP,2021,-0.009626502941246784,107,-0.01115439187520284,0.004787258296579186,100,-0.01764104993451725,-0.01733189617344113,-0.015180789605547246,-0.000987711042187246,-0.0015821880934971946,-0.004836929289868195,12.96,9.332,12.918,48.5,-4.8
77,valencia_marathon,ESP,2022,-0.019730020510120738,226,-0.01987487465665616,0.0031039696915371386,100,-0.026061325409135527,-0.02495350672768053,-0.022845648619894375,-0.0147789000941287,-0.015237123384992569,-0.016735158125259563,9.921,8.576,14.95,48.5,-4.8
78,valencia_marathon,ESP,2023,-0.03235557146461154,343,-0.03253088614495514,0.0022726057076882596,100,-0.03691920268319744,-0.03648182301784013,-0.03513842385925258,-0.028567737040099763,-0.02928361281779317,-0.030421273480393366,8.608,6.304,14.697,48.5,-4.8
79,valencia_marathon,ESP,2024,-0.020614503604621248,283,-0.0205686935859255,0.002870942156660969,100,-0.024623791714003706,-0.024268081430548705,-0.02353241614972184,-0.015809147672283298,-0.01611365450702884,-0.01779772294377111,12.401,11.844,19.453,48.5,-4.8
80,valencia_marathon,ESP,2025,-0.022979356682180097,277,-0.023430455079171963,0.0034079122809117617,100,-0.029409421047866324,-0.028134402552752923,-0.026921137562606674,-0.017025669157099046,-0.01781448723672483,-0.019290881214695545,14.349,12.415,19.45,48.5,-4.8
81,paris_marathon,FRA,2014,-0.0026946833037779783,56,-0.0053709848426830575,0.011673541058005766,100,-0.02490055506062432,-0.022566784929271843,-0.016280242826542234,0.019311691832363587,0.016439089158704064,0.008300214858699561,14.835,13.913,16.66,285.6,2.1
82,paris_marathon,FRA,2015,-0.006910944858180557,139,-0.007234344949470284,0.005915519876348745,100,-0.01822675422370388,-0.01626891717513592,-0.013481325242600378,0.006353543515602086,0.0035838981756817208,-0.002001761435011105,11.103,10.665,15.892,285.6,2.1
83,paris_marathon,FRA,2016,0.0052370267712138485,94,0.0025850430557881054,0.00907135886205318,100,-0.012768122880251198,-0.010418842704424858,-0.004896187742932199,0.02218505058927531,0.018176136463708657,0.0111107273093409,14.318,14.213,18.656,285.6,2.1
84,paris_marathon,FRA,2017,0.007111596298319256,99,0.008281911736812475,0.007430814791228225,100,-0.006307023529435662,-0.005997080715355985,0.0013268300565272993,0.022123690963673073,0.018457343035157867,0.013527023537468352,15.256,14.389,21.193,123.8,3.7
85,paris_marathon,FRA,2018,0.029098743680386008,74,0.030367545774115712,0.008822276286443371,100,0.015966082502182656,0.016872715988199262,0.02176585780173035,0.04783450911500426,0.04506855394284547,0.03884174425254997,15.958,15.139,18.166,123.8,3.7
86,paris_marathon,FRA,2019,-0.01629735201172977,104,-0.01485585828733349,0.00664473095855708,100,-0.02825355951048487,-0.026045733917242853,-0.021922051180805795,-0.001985626210498922,-0.004674017762318438,-0.008808302080305027,5.241,4.685,7.794,131.0,7.6
87,paris_marathon,FRA,2021,-0.01529920459670464,30,-0.015167628214571849,0.011162872351142066,100,-0.03570303197022558,-0.03248192646287107,-0.026383652572059973,0.007364911432247458,0.0016360786598276834,-0.007713595946985524,9.41,8.907,14.137,125.9,4.0
88,paris_marathon,FRA,2022,-0.02131176174116156,85,-0.020489291906051754,0.005951416356592826,100,-0.033000638297479054,-0.03162188920132678,-0.02667160031451175,-0.009522601852405697,-0.01238841778588498,-0.01624175412858911,4.287,3.097,5.977,125.9,4.0
89,paris_marathon,FRA,2023,-0.020328602463877132,72,-0.021167982123277973,0.005129097070085455,100,-0.03127065751877338,-0.028726767650764894,-0.025481701189226415,-0.010720615166423983,-0.013186129597475116,-0.016154140545525452,8.264,7.568,8.863,137.8,10.2
90,paris_marathon,FRA,2024,0.014695698794691125,49,0.016040010824859507,0.009138951108896523,100,-0.0024573790613925616,-0.0006632635520618101,0.007903319280941687,0.033918807806187015,0.0325840609251359,0.02364063986390768,16.327,15.432,17.737,137.8,10.2
91,paris_marathon,FRA,2025,-0.008212346378829949,20,-0.008667183966196035,0.015634103880861883,100,-0.03532902988082678,-0.033624992552342456,-0.022363980167210043,0.018550769614131563,0.013810868312630382,0.0061843974528644425,14.27,13.499,15.277,132.9,4.4
92,abingdon_marathon,GBR,2022,0.007244391963610042,129,0.007074126068848052,0.005604184610097418,100,-0.003075642296244707,-0.0011807784420938105,0.0009435785654270744,0.016854328089895444,0.015115788507470106,0.013294386115877473,14.792,14.842,18.362,84.4,-0.2
