race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
16,sydney_marathon,AUS,2025,0.00797838158640296,33,0.007626620410745133,0.004680276416275728,100,-0.0008401930264002377,0.0010638708662679796,0.0031131439967776943,0.01662501346455065,0.015598379880636769,0.012686369468680283,12.451,10.926,17.253,258.0,-42.5
41,copenhagen_marathon,DEN,2023,0.019102820836666368,20,0.018940268843153696,0.005384093677690316,100,0.01004150726971047,0.01069574754540401,0.013414253359064432,0.02982058351415677,0.028784696874885628,0.02454778586876479,18.556,15.594,16.677,74.1,3.0
42,copenhagen_marathon,DEN,2024,0.0010991232553081431,21,0.0010005395166690079,0.006449859167830969,100,-0.010402674319717952,-0.010134530186013891,-0.0038141392523844786,0.015615240101402823,0.012011314826841785,0.006078133554469502,12.899,13.166,14.319,74.1,3.0
49,barcelona_marathon,ESP,2025,-0.011315103509678792,21,-0.011991705515939088,0.007959520944629601,100,-0.027503895906388687,-0.026483174020830714,-0.018093488633124436,0.0024417388309427826,0.0019677458371066153,-0.004955309621223449,9.685,9.76,13.01,121.9,-16.9
67,seville_marathon,ESP,2020,-0.024542629270776217,31,-0.024329232625740715,0.003952128195409881,100,-0.03257212529650429,-0.0314040154852945,-0.029301705735522533,-0.018615274790806255,-0.01974588533938997,-0.021293081798656105,12.164,10.229,17.857,36.5,-0.1
68,seville_marathon,ESP,2022,-0.016841731686094263,50,-0.017060149795771196,0.003250786867087707,100,-0.02362159244415496,-0.02260430263800961,-0.019528215126164455,-0.010841400932424918,-0.012091335460332878,-0.013714269238359762,12.161,10.254,17.809,36.5,-0.1
69,seville_marathon,ESP,2023,-0.009055475904123256,49,-0.00833227874867326,0.004333918261512062,100,-0.01625928483680954,-0.01421099009667852,-0.012738684824564856,-0.0008783536388816701,-0.0016404203367943473,-0.004037813647933248,13.939,11.576,17.407,36.5,-0.1
70,seville_marathon,ESP,2024,-0.016754943448702875,63,-0.016731074321406858,0.002889368518534877,100,-0.022434591597573127,-0.02098779989279418,-0.019672973878855728,-0.011495933966884043,-0.01231881558535779,-0.013993403721963275,10.294,9.074,17.737,36.5,-0.1
71,seville_marathon,ESP,2025,-0.00665164119627093,31,-0.007936826019435905,0.007018433415666035,100,-0.01863241128202544,-0.017421082651102003,-0.013745562651292146,0.007559295713287697,0.0040747217175254305,-0.0005785531978104832,9.904,9.104,16.789,36.5,-0.1
72,valencia_marathon,ESP,2017,-0.005081139880077856,32,-0.005586319443954935,0.006023144165135018,100,-0.018140579185699845,-0.015858002475054978,-0.01184085257628496,0.005024299525396889,0.003721632828363929,0.0002085129037460116,10.625,9.209,18.858,48.5,-4.8
73,valencia_marathon,ESP,2018,-0.007468045134491064,52,-0.007958766901297487,0.004081546850155799,100,-0.015774623492479645,-0.014287795547672566,-0.011303237900101877,-2.0258281247260827e-06,-0.0015092635823505081,-0.0034907047438429836,12.603,10.753,17.641,48.5,-4.8
74,valencia_marathon,ESP,2019,-0.016643468709336418,33,-0.01595077530436395,0.005848227157764425,100,-0.026717863142961783,-0.02384780284964618,-0.020744399963226457,-0.003482412332039442,-0.00524704256648958,-0.009294447218565696,13.976,12.121,14.896,48.5,-4.8
75,valencia_marathon,ESP,2020,-0.024582461441097436,26,-0.023928275195480353,0.0049096997587883,100,-0.03476257736818704,-0.031922174349863754,-0.029208658222232346,-0.016012200068265474,-0.016628799209687805,-0.01928880373225475,9.254,6.165,8.394,48.5,-4.8
76,valencia_marathon,ESP,2021,-0.016675018387038776,78,-0.016080335587949968,0.0028539687409869035,100,-0.021467376203492084,-0.020948806126105703,-0.019258181831150623,-0.010401975669777075,-0.011615192631905915,-0.01377929660902396,12.96,9.332,12.918,48.5,-4.8
77,valencia_marathon,ESP,2022,-0.014421250544554454,125,-0.014593162997945441,0.002777801606355212,100,-0.02015430382937584,-0.019091509497291083,-0.017060484284849124,-0.009433960181173089,-0.010474616629781597,-0.011438027751591733,9.921,8.576,14.95,48.5,-4.8
78,valencia_marathon,ESP,2023,-0.02329831915062286,176,-0.02361356265379211,0.0021895851359800345,100,-0.027311524845524505,-0.026916138184145753,-0.025231914546685417,-0.019154963336079606,-0.019753366674619157,-0.021409324395445142,8.608,6.304,14.697,48.5,-4.8
79,valencia_marathon,ESP,2024,-0.017016693200375244,173,-0.017240490213459303,0.0019373899033295135,100,-0.020375426785703032,-0.019890399436509477,-0.019019076929961045,-0.013523329375935323,-0.013805875757589625,-0.014864933588591499,12.401,11.844,19.453,48.5,-4.8
