race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
16,sydney_marathon,AUS,2025,0.017552358446046412,33,0.01649527893711067,0.007132721691114567,100,0.005127086732379271,0.007496809783060688,0.01049608059378393,0.03215929593094195,0.029741825461851064,0.023366200171530592,12.451,10.926,17.253,258.0,-42.5
41,copenhagen_marathon,DEN,2023,0.01993716201084972,20,0.020802989538685868,0.005894967963818093,100,0.009959638483244082,0.010973684135572492,0.01437068100448311,0.03035785519952435,0.029333097536195885,0.026363747772117134,18.556,15.594,16.677,74.1,3.0
42,copenhagen_marathon,DEN,2024,0.00405660672678998,21,0.003644527926805363,0.007909842923860887,100,-0.010877067194037249,-0.007416732069191489,-0.0024518201413506802,0.020733667500579728,0.017349754011436052,0.010815540463313622,12.899,13.166,14.319,74.1,3.0
49,barcelona_marathon,ESP,2025,-0.01237466159743228,21,-0.013752945905738834,0.006806959158687578,100,-0.02525697418531183,-0.023288293149577123,-0.01957477145713206,-0.0006325862420551863,-0.0026518628748040604,-0.006864619416395535,9.685,9.76,13.01,121.9,-16.9
67,seville_marathon,ESP,2020,-0.027678033508186317,31,-0.027875924069707736,0.004323727113294329,100,-0.03660913934989156,-0.034988652069360436,-0.032514613915307286,-0.021851150237795425,-0.022298021925393874,-0.02374478758571556,12.164,10.229,17.857,36.5,-0.1
68,seville_marathon,ESP,2022,-0.017957009947167535,50,-0.017876691723388127,0.0036074148480878285,100,-0.024926449919656556,-0.023855284281381995,-0.02177064526245772,-0.011174990786934035,-0.01258481134821743,-0.014816228408022951,12.161,10.254,17.809,36.5,-0.1
69,seville_marathon,ESP,2023,-0.010528832582327396,49,-0.010629123765602877,0.0045898503867259815,100,-0.01947414814854227,-0.018001130325233428,-0.01535866022313229,-0.0009886414781510784,-0.0029478140347481783,-0.0063001814141046015,13.939,11.576,17.407,36.5,-0.1
70,seville_marathon,ESP,2024,-0.014920085075338818,63,-0.014892175926639606,0.003300523113235463,100,-0.02115942700890692,-0.020371929395707776,-0.018409063019723247,-0.00852685352979024,-0.009421524399753701,-0.01249197394592173,10.294,9.074,17.737,36.5,-0.1
71,seville_marathon,ESP,2025,-0.004991355280738574,31,-0.006239604460383852,0.00998522709783438,100,-0.0242509423196867,-0.021352048709170734,-0.01435159637148832,0.014154706141253023,0.013641733324392558,0.0036596668484914115,9.904,9.104,16.789,36.5,-0.1
72,valencia_marathon,ESP,2017,-0.003364482339458519,32,-0.00406151360825735,0.007128256958435457,100,-0.01684395750788008,-0.014995473564612106,-0.011173977552998622,0.009968499139061547,0.00819499236005816,0.004288583445856701,10.625,9.209,18.858,48.5,-4.8
