race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
1,goldcoast_marathon,AUS,2025,0.031465632798834964,2007,0.031224636499217806,0.0019259480080754143,100,0.027408622952391583,0.027939346549229194,0.029641929985684,0.03495940632920664,0.03456842430651256,0.03322035714346741,17.605,16.65,21.367,45.5,-4.5
2,melbourne_marathon,AUS,2014,-0.0016084070321533694,1188,-0.00017117638338426389,0.015346501052390072,100,-0.032122998339146294,-0.024869571521151924,-0.01298109500985282,0.029080458942556058,0.02597540622806824,0.014250093390720673,16.222,15.396,23.34,108.3,3.5
3,melbourne_marathon,AUS,2015,-0.0074679593025743785,1390,-0.006131434835930705,0.015726242954536295,100,-0.03860219023709236,-0.03150229207891153,-0.020269027633167534,0.024371668278742993,0.019149315008803253,0.008435026099152603,14.411,13.243,16.548,108.3,3.5
4,melbourne_marathon,AUS,2016,0.004678089949919695,1373,0.005994317932955795,0.015484098680338369,100,-0.025876519693477505,-0.021310866388458295,-0.007112102900146838,0.03559870322187742,0.031470633723788353,0.019822534055516688,18.57,15.805,19.007,108.3,3.5
5,melbourne_marathon,AUS,2017,-0.009621564748869105,1116,-0.008045926232156608,0.015544600161256543,100,-0.04044000932604245,-0.033494760452736624,-0.02117329812602744,0.022143683003242598,0.017093715057540922,0.006104965252647803,12.39,12.419,18.769,108.3,3.5
6,melbourne_marathon,AUS,2018,0.05816424154659483,1625,0.05758916437190997,0.0030532608395154016,100,0.05258738691135907,0.05300014754698392,0.055094012207214035,0.06393129094701046,0.0620473352761458,0.06106430121332927,19.584,16.853,21.102,108.3,3.5
7,melbourne_marathon,AUS,2019,0.03199462340949388,1877,0.03232673408611575,0.0029166207438205264,100,0.02623900689164447,0.02754810494095674,0.029313228166336688,0.03671073448980452,0.03568725802316501,0.035026164660343036,14.092,13.209,18.789,108.3,3.5
8,melbourne_marathon,AUS,2021,0.042176528677817515,1811,0.042462909984336994,0.002625593207731806,100,0.037117094030493056,0.038126334100588945,0.03933994344043029,0.047045021847753984,0.04664252677284828,0.044962056810968994,15.786,15.774,21.971,108.3,3.5
9,melbourne_marathon,AUS,2022,0.03431955404168141,2272,0.034178805687015146,0.0022473122015909293,100,0.029802192544023488,0.030383449418596144,0.031790035244939535,0.03827228293416106,0.0371132349868319,0.0360489203809241,10.689,11.294,16.42,108.3,3.5
10,melbourne_marathon,AUS,2023,0.02783738160519178,2575,0.027517158059470637,0.0020316889795674925,100,0.02344463862952011,0.024437349158931986,0.025593193635039792,0.031145495141725953,0.03089477220183028,0.029780182479512547,12.795,11.518,14.709,108.3,3.5
