race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
1,goldcoast_marathon,AUS,2025,0.009047058960337084,161,0.008883675855040407,0.005596367167702815,100,-8.543659324367065e-05,0.0015076127678886053,0.004408387981222534,0.01969278023149337,0.018341436035530276,0.015612306265705223,17.605,16.65,21.367,45.5,-4.5
6,melbourne_marathon,AUS,2018,0.016704771703022175,367,0.016934375257559642,0.0050575768703407745,100,0.006701994946295989,0.00824380047983817,0.011878556234823577,0.026291061601952978,0.025380526046998503,0.021812965346055174,19.584,16.853,21.102,108.3,3.5
7,melbourne_marathon,AUS,2019,-0.009002846506648787,387,-0.008033126159213623,0.005753985737779594,100,-0.019808891252968253,-0.018521986957287902,-0.015322092630740507,0.0004239715565612877,-0.00021341176285368088,-0.002962326546634142,14.092,13.209,18.789,108.3,3.5
8,melbourne_marathon,AUS,2021,0.011960538329325643,443,0.012173371964850854,0.004543314090422656,100,0.0039019552375773262,0.005450588647107205,0.007676367924903005,0.02050843039589193,0.018898950208704496,0.017498120519433103,15.786,15.774,21.971,108.3,3.5
9,melbourne_marathon,AUS,2022,-0.003010102128331471,473,-0.0028766085005710595,0.0047689988587537886,100,-0.013879178601054771,-0.010146425958068953,-0.007754719180350409,0.005491883016141054,0.004102297168777988,0.0016385295993924956,10.689,11.294,16.42,108.3,3.5
10,melbourne_marathon,AUS,2023,-0.006611499995820308,481,-0.005958907498304508,0.004356290161760183,100,-0.0144476383397276,-0.013446658899207804,-0.011496945417508248,0.001880215114351301,-4.768391465955266e-05,-0.0023710951543448296,12.795,11.518,14.709,108.3,3.5
11,melbourne_marathon,AUS,2024,0.006857557164751754,486,0.006968994037396342,0.004398639842152001,100,-0.0023052326311499387,0.0001984801789984671,0.0027631470964319615,0.01494730516167726,0.012935508194128725,0.011181028410724865,16.16,13.506,18.71,108.3,3.5
12,melbourne_marathon,AUS,2025,-0.011325081204893839,429,-0.011406058720154655,0.00486556059296314,100,-0.022298873554600026,-0.02041483188811855,-0.016715086195807537,-0.004080415038696939,-0.005505787040946473,-0.007253811521789979,12.314,11.365,15.031,108.3,3.5
13,sydney_marathon,AUS,2022,0.014113515683703809,92,0.014829361668933488,0.006418118371605939,100,-0.002287732882463888,0.002395768045293144,0.007545755298143026,0.024158369854521185,0.021445077533591844,0.019376228137349294,16.848,14.019,17.566,258.0,-42.5
14,sydney_marathon,AUS,2023,0.05447940585735603,170,0.054344262738078145,0.005699332283911758,100,0.042363897963263925,0.045485782688179016,0.04932991831123093,0.06526107665748405,0.06352672343250207,0.05951775511492513,22.927,18.266,22.142,258.0,-42.5
15,sydney_marathon,AUS,2024,0.0035930427806755982,527,0.003603857136597527,0.0031632899504443366,100,-0.0022979138655679025,-0.001851436373429008,0.0006918796099059676,0.009853649262099817,0.008738567519054798,0.006885198934128253,11.761,8.949,12.796,258.0,-42.5
16,sydney_marathon,AUS,2025,0.01144747097272722,2553,0.011443475798075073,0.0020515803317661353,100,0.007776986285249635,0.00815548626776901,0.009550922230628074,0.01533229325417335,0.01499927249010883,0.013427010640043913,12.451,10.926,17.253,258.0,-42.5
17,vienna_marathon,AUT,2018,0.02610880468780427,72,0.026117711391929033,0.006824326778624019,100,0.01315344572594194,0.015711363131435497,0.019497344784051622,0.03932115765996429,0.036666177806389796,0.03312572350499654,21.887,19.289,22.363,90.3,10.5
18,vienna_marathon,AUT,2019,-0.007962735892323936,100,-0.007809289462166653,0.005192701163263833,100,-0.017611729611033907,-0.016206513127548592,-0.01398973086638331,0.0009504945927137241,-0.0008652806458880914,-0.0034740546806251073,12.72,11.519,14.28,90.3,10.5
19,vienna_marathon,AUT,2021,0.030965672311716735,71,0.030857809019429742,0.006228476080217702,100,0.020141048033080557,0.021740855381288456,0.023981208744939916,0.04078518066308102,0.04027939090977131,0.037715726654901464,22.401,21.103,23.908,90.3,10.5
20,vienna_marathon,AUT,2022,0.004947114570030914,131,0.0040925165961712626,0.004569812292313115,100,-0.0026623091577446145,-0.0014538795929456727,0.0007068008211090016,0.014752831365701423,0.012754544883373733,0.009712251954297903,16.029,14.477,17.038,90.3,10.5
21,vienna_marathon,AUT,2023,0.024017817945085312,144,0.023959767889920824,0.004912684156377823,100,0.01510995831817632,0.015944926622313636,0.01803871603632933,0.03149537639890261,0.03082458860092929,0.0288874352242213,17.56,16.516,18.741,90.3,10.5
22,vienna_marathon,AUT,2024,-0.0030255555755891728,137,-0.0029645190071199423,0.004137619799876511,100,-0.010897972083952542,-0.010326580992938084,-0.007745793252400652,0.004318386144743575,0.0036758172973773554,0.0013398586976949643,7.023,5.87,7.301,90.3,10.5
23,vienna_marathon,AUT,2025,-0.009172339199275958,108,-0.009917878689017313,0.005953197651369328,100,-0.023037782984161308,-0.018079555165241044,-0.015286392317710545,0.0008948409918115607,-0.00013701392344998847,-0.003875272576600426,2.99,1.025,2.265,90.3,10.5
24,prague_marathon,CZE,2014,-0.04475928577479413,62,-0.044705695867465284,0.011977080446068385,100,-0.06978327024372666,-0.06620845972745226,-0.0552478350510058,-0.021110801101767922,-0.026517920834956826,-0.03254625379384269,13.814,12.535,13.238,104.4,-0.3
25,prague_marathon,CZE,2015,-0.030801665173308762,78,-0.028767995124251267,0.009915771490758379,100,-0.049870427768296685,-0.04581288206827552,-0.03981763407661885,-0.011886204114834882,-0.014238442602082872,-0.020496048203570264,12.827,12.309,15.633,104.4,-0.3
26,prague_marathon,CZE,2016,-0.0011867535405293561,100,-0.0008386301517776251,0.008304488410143463,100,-0.018156084215317295,-0.014935978505152221,-0.008101908523505905,0.014961013504686387,0.01300891888274052,0.0068486210538559866,16.365,14.102,16.487,104.4,-0.3
27,prague_marathon,CZE,2017,-0.011606051814502777,109,-0.010010193211324656,0.007889233772833678,100,-0.024588932915003952,-0.022573153839336252,-0.01698360736637719,0.004400662151741694,0.0031882727745049925,-0.0023145050782613415,13.649,13.709,16.363,104.4,-0.3
28,prague_marathon,CZE,2018,0.0012072331844298068,123,0.0016651210862306531,0.006382631265642406,100,-0.01025339019760936,-0.00851688818209408,-0.0040035078741399,0.014905184134630756,0.010904864465846577,0.0077148384129927874,15.431,12.817,16.493,104.4,-0.3
29,prague_marathon,CZE,2019,-0.026044950094810504,128,-0.025924701797776686,0.006253704880442159,100,-0.03761102612424119,-0.03584533836603605,-0.03289926592684443,-0.01388543587049764,-0.015446326866142808,-0.02020989563424773,5.514,4.911,7.802,104.4,-0.3
