race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
1,goldcoast_marathon,AUS,2025,0.025137762291139953,43,0.024902922315018866,0.008340918361184125,100,0.00702249348343441,0.008762408436226532,0.015087709855535331,0.03705049701846947,0.035522578213096706,0.0317003130126921,17.605,16.65,21.367,45.5,-4.5
6,melbourne_marathon,AUS,2018,0.000767220576080696,108,0.0006059245379666095,0.010990515587242084,100,-0.02193511529198375,-0.017900817542455885,-0.011066016587054061,0.017779865224084628,0.0166861385543328,0.011645483252919949,19.584,16.853,21.102,108.3,3.5
7,melbourne_marathon,AUS,2019,-0.02551703518546866,122,-0.02640027651896598,0.007528404968772,100,-0.04190829823211046,-0.039811678395637186,-0.034066522929668976,-0.013873846410699527,-0.015096818511742341,-0.020417865061957086,14.092,13.209,18.789,108.3,3.5
8,melbourne_marathon,AUS,2021,0.0046337836722808445,117,0.002449283050509038,0.007903982107223014,100,-0.01041453747290707,-0.007505735710244871,-0.005238425482839455,0.018629882619560414,0.01582861717058158,0.011789464901815736,15.786,15.774,21.971,108.3,3.5
9,melbourne_marathon,AUS,2022,0.0029787926694255784,117,0.002974593180138485,0.008736079121848175,100,-0.015152293485611548,-0.013163676259666437,-0.006072661254376798,0.01697093990769638,0.014688195878493593,0.011103414377406896,10.689,11.294,16.42,108.3,3.5
10,melbourne_marathon,AUS,2023,-0.009728172340407792,141,-0.009504515079110432,0.008678050795303037,100,-0.02807214049101487,-0.025502660960116257,-0.016599370066407368,0.006658984820153594,0.0031847831815990826,-0.0013812640992143565,12.795,11.518,14.709,108.3,3.5
11,melbourne_marathon,AUS,2024,0.008020059826427173,135,0.008648792839382274,0.006598361599417513,100,-0.003324787542164112,-0.00234073322001601,0.0011723841197827777,0.01922498586699861,0.017617364013563213,0.014710362977951644,16.16,13.506,18.71,108.3,3.5
12,melbourne_marathon,AUS,2025,-0.009057132005963808,127,-0.007885360033493632,0.008496517895506454,100,-0.025937949211516244,-0.023532692569366537,-0.014974292259511812,0.008674837016642605,0.005326188321668484,-0.0004316678713358152,12.314,11.365,15.031,108.3,3.5
13,sydney_marathon,AUS,2022,0.026549303188926898,29,0.0257857198386338,0.011810256386025078,100,-0.0022733233268377026,0.004365989920182819,0.013691337924019286,0.04367350081456564,0.04041693935496505,0.034894274026372595,16.848,14.019,17.566,258.0,-42.5
14,sydney_marathon,AUS,2023,0.05418748987579497,70,0.053737548714527544,0.006359002482055529,100,0.04166325317574818,0.04374853836500926,0.04758629476183209,0.06567605869384285,0.06347915484167681,0.059655640757306096,22.927,18.266,22.142,258.0,-42.5
