race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
15,sydney_marathon,AUS,2024,0.010871524476353311,64,0.010055223548014636,0.005750470446648851,100,0.0008325301636282673,0.0013553084850409791,0.004558233737274482,0.020181976254738165,0.018807524050616645,0.015438044598861013,11.761,8.949,12.796,258.0,-42.5
16,sydney_marathon,AUS,2025,0.01774923043624943,70,0.019313448443839726,0.006390730642199799,100,0.005636475197748248,0.00862273154425966,0.011967325710979523,0.0305826382609279,0.028970682424503874,0.025215210162495477,12.451,10.926,17.253,258.0,-42.5
21,vienna_marathon,AUT,2023,0.028427608961975492,26,0.030018954665329667,0.009674414788511432,100,0.011754559989012245,0.01245155202436487,0.02110351643204327,0.04714563325427091,0.045045462714082836,0.03754872493281074,17.56,16.516,18.741,90.3,10.5
23,vienna_marathon,AUT,2025,-0.012899285419194495,28,-0.012717148964351194,0.009336803979924225,100,-0.03036646615821792,-0.027793260597092327,-0.020929599010991787,0.0037876673550275917,0.0024685317219071737,-0.0016152312672450201,2.99,1.025,2.265,90.3,10.5
38,copenhagen_marathon,DEN,2018,0.03721902741932115,24,0.03710539517023442,0.014809826701031375,100,0.011458857211018587,0.01679350492439562,0.02343129552734761,0.0621722098926323,0.0605353015173264,0.05065946308091083,20.425,17.71,18.945,74.1,3.0
39,copenhagen_marathon,DEN,2019,0.012307786587655745,20,0.01291188427016321,0.020078489921052725,100,-0.0215036269939825,-0.017964800051171154,-0.006423129513892123,0.05097942230282965,0.04555861724009908,0.03141678417848442,16.402,16.7,19.649,74.1,3.0
40,copenhagen_marathon,DEN,2022,0.011582298051650008,23,0.01110096852484177,0.011603438681216351,100,-0.004832931811499792,-0.0041745257826323896,0.000746608758152245,0.032374721982459755,0.03150380970856046,0.020664873314424015,13.659,12.69,14.18,74.1,3.0
41,copenhagen_marathon,DEN,2023,0.03503134615860137,32,0.033808249838412546,0.01704388423481497,100,0.0048991801476479,0.0066288999491803,0.018912396420153747,0.06844610934612905,0.0640021691341775,0.050605937363785373,18.556,15.594,16.677,74.1,3.0
42,copenhagen_marathon,DEN,2024,-0.0045833433385082945,41,-0.004217977528487307,0.00795466664916829,100,-0.016759670848674208,-0.015164222566237187,-0.012623141340118058,0.015547765447111806,0.012495431091853264,0.003018264225691953,12.899,13.166,14.319,74.1,3.0
43,copenhagen_marathon,DEN,2025,-0.01579308500594645,20,-0.015141351812586967,0.008079811732584383,100,-0.027929238441347776,-0.026352918195832485,-0.022131902816622296,0.004116710642566979,-0.002791739055395054,-0.00909870364672339,10.909,9.46,11.511,74.1,3.0
45,barcelona_marathon,ESP,2021,-0.013990896103720285,33,-0.016219834481750517,0.012100762645693815,100,-0.03373294736473755,-0.03134590680098363,-0.025964205687376788,0.011649880555868988,0.008687002093179385,-0.0022025480841827674,10.839,8.969,15.38,135.7,0.6
47,barcelona_marathon,ESP,2023,-0.0015963223892569989,26,-0.002503705013376434,0.008411805817143746,100,-0.019078752072291788,-0.016454319188601775,-0.012297405849538052,0.010418000122384691,0.008417826264988586,0.004796666636791362,14.132,13.575,16.164,135.7,0.6
48,barcelona_marathon,ESP,2024,-0.01856950350174369,42,-0.019274290977986386,0.007317796230671782,100,-0.03339953432901953,-0.031038505549375983,-0.02483999921112843,-0.00473778321933989,-0.006227170244339555,-0.010168131285220006,10.859,9.48,12.847,121.9,-16.9
49,barcelona_marathon,ESP,2025,-0.03191279450942397,80,-0.03223307373856135,0.005930563091870089,100,-0.04269924438337313,-0.04249134543890427,-0.038175027475750786,-0.01974310358447194,-0.02262005721942541,-0.02644589149974285,9.685,9.76,13.01,121.9,-16.9
55,malaga_marathon,ESP,2018,-0.012121297004610732,21,-0.011659356568868587,0.00982932225573756,100,-0.028553303876939697,-0.026404845848718578,-0.022616715228247226,0.006830250973255951,0.005889165086231904,-0.002153281616050267,13.3,12.901,19.087,291.4,-0.1
59,malaga_marathon,ESP,2023,0.005001408482588676,33,0.00472010107282661,0.00865295177827613,100,-0.01737784174038188,-0.011373891294850466,-0.0047650652440505235,0.01768948704685731,0.016444888746427102,0.01228542599859363,13.839,12.678,20.465,291.4,-0.1
60,malaga_marathon,ESP,2024,-0.007216965747717907,38,-0.007620332006328057,0.009610781615425626,100,-0.023215703938698984,-0.019918939493374224,-0.01556084759289262,0.013035938335378347,0.009280143647828757,0.0030854937250009836,11.286,10.12,16.905,291.4,-0.1
61,malaga_marathon,ESP,2025,-0.012065118662628604,69,-0.011723268963858835,0.007048390499302137,100,-0.027590958989200883,-0.022328739914721556,-0.01835933369722232,-0.00031153038399833234,-0.0031948097478107567,-0.005636787601486328,15.064,13.876,16.603,291.4,-0.1
66,seville_marathon,ESP,2019,-0.043648044014866105,22,-0.04291535900111955,0.01152503469371949,100,-0.06305948695287138,-0.06130438760827115,-0.056668933634602896,-0.018063737530063295,-0.02723579515466523,-0.033552529922031976,9.121,7.798,15.672,36.5,-0.1
67,seville_marathon,ESP,2020,-0.027994220868382325,24,-0.03039040332925752,0.01276892828414006,100,-0.055049706072657564,-0.04806928852422462,-0.0434861395521898,-0.011262988023106688,-0.01160405386136289,-0.016855380808351857,12.164,10.229,17.857,36.5,-0.1
68,seville_marathon,ESP,2022,-0.012822746365427573,42,-0.013123079571207286,0.008108945915385126,100,-0.030348106609100294,-0.026833500435985543,-0.020616659937093555,0.00033840935828918697,-0.0019212186453080936,-0.005614496173119622,12.161,10.254,17.809,36.5,-0.1
69,seville_marathon,ESP,2023,-0.008460139980472903,63,-0.009021670773423723,0.005564999231217646,100,-0.018604640085360526,-0.016546382249668846,-0.013825077717880331,0.0022766154261048286,-0.0011771265711744126,-0.0031947140548985644,13.939,11.576,17.407,36.5,-0.1
70,seville_marathon,ESP,2024,-0.0154394958714974,59,-0.016781096522413053,0.006853122729931582,100,-0.028716435527451078,-0.02636796197598776,-0.02311342728914659,-0.004372196125517247,-0.004713190051384339,-0.009100315236964628,10.294,9.074,17.737,36.5,-0.1
71,seville_marathon,ESP,2025,-0.013240708357848296,100,-0.012348025554715779,0.004240908741476152,100,-0.020092583435961923,-0.018686320178836518,-0.015237706333088637,-0.003936147636745456,-0.004664747126333297,-0.007563359658144489,9.904,9.104,16.789,36.5,-0.1
72,valencia_marathon,ESP,2017,-0.011070870700529811,52,-0.012252185207537902,0.008141200426039911,100,-0.02845164340253147,-0.023633145324850578,-0.019432142341693815,0.0063369767551797644,0.002112724032470694,-0.004790667230212457,10.625,9.209,18.858,48.5,-4.8
73,valencia_marathon,ESP,2018,-0.02316949633771026,77,-0.023708965026409234,0.005432980495576446,100,-0.03336068393640201,-0.032244789832566324,-0.028293768078803697,-0.01236713370344041,-0.01342398338372063,-0.01799769704523465,12.603,10.753,17.641,48.5,-4.8
74,valencia_marathon,ESP,2019,-0.007636483311998843,88,-0.008017392507381276,0.00629382086897671,100,-0.020455080554407007,-0.018273599596014604,-0.014047020992372499,0.005182889082695886,0.002417314814994677,-0.0019155411675288835,13.976,12.121,14.896,48.5,-4.8
76,valencia_marathon,ESP,2021,-0.0147586413331795,44,-0.015013804253584118,0.00858145273787076,100,-0.030726063948336827,-0.028214383388873856,-0.02310603597322247,0.002163559257798284,0.00013492488828901333,-0.0059538296678531746,12.96,9.332,12.918,48.5,-4.8
77,valencia_marathon,ESP,2022,-0.011511338348389577,127,-0.011870699716407973,0.004727840205485676,100,-0.01966509373102831,-0.01885970425626334,-0.016455178207649995,-0.0023035243722681694,-0.004399566164693722,-0.007516432773635571,9.921,8.576,14.95,48.5,-4.8
78,valencia_marathon,ESP,2023,-0.022982720683654367,222,-0.02333175895650401,0.0028365255917781338,100,-0.029299515152824723,-0.027663445311130096,-0.025942641499571876,-0.0185249261321871,-0.01883401233051692,-0.020821364840849767,8.608,6.304,14.697,48.5,-4.8
79,valencia_marathon,ESP,2024,-0.015409489192100168,161,-0.014661426057792804,0.00394534640830601,100,-0.022955484894622503,-0.02007405491711965,-0.017960377516824458,-0.007423878084695208,-0.008821592783554696,-0.010979564154674987,12.401,11.844,19.453,48.5,-4.8
80,valencia_marathon,ESP,2025,-0.012024962686905116,153,-0.009293919288395791,0.005217682557828326,100,-0.019699310438209737,-0.01747265790419899,-0.014292810230354789,0.001845998987424743,0.000748270512374173,-0.004633440948990762,14.349,12.415,19.45,48.5,-4.8
81,paris_marathon,FRA,2014,0.015191947018588392,52,0.015462976030675923,0.009892531337568171,100,-0.0017026752709070317,-1.9290227846284398e-05,0.004556864091169767,0.03459681168459432,0.03100555490492645,0.0251711885171673,14.835,13.913,16.66,285.6,2.1
82,paris_marathon,FRA,2015,-0.010334898781141133,91,-0.009582875438976984,0.005650809389031399,100,-0.02021284415905352,-0.0192506492584558,-0.014259289164725786,0.0011398843349466822,-0.00018215362758312094,-0.003785985438109741,11.103,10.665,15.892,285.6,2.1
83,paris_marathon,FRA,2016,0.009205039226963141,80,0.009766034943836377,0.007599116385472516,100,-0.0026860355724151854,-0.002370639879713382,0.0013114169511993878,0.023559106264242246,0.021041301267558366,0.017850876759049103,14.318,14.213,18.656,285.6,2.1
84,paris_marathon,FRA,2017,0.0036683088205820003,71,0.003689559066203274,0.0069767645655317715,100,-0.00716800690153115,-0.006036246940530954,-0.0030790762341630154,0.01856406680081324,0.015478049786304822,0.012111163366704234,15.256,14.389,21.193,123.8,3.7
85,paris_marathon,FRA,2018,0.03268006703665893,42,0.03286365797497459,0.007156453151081272,100,0.019045283809039113,0.021837793563827368,0.026082265120862144,0.0464473798788898,0.04378557299566003,0.03965321144397733,15.958,15.139,18.166,123.8,3.7
86,paris_marathon,FRA,2019,-0.033630116701742985,50,-0.034222787604977045,0.011249716397262424,100,-0.05729610678300376,-0.0564383013416269,-0.045290800817760914,-0.01708474271285707,-0.01862361314745781,-0.023153697522882738,5.241,4.685,7.794,131.0,7.6
88,paris_marathon,FRA,2022,-0.013747495879320004,56,-0.01620860860895207,0.007446846624844163,100,-0.03147496315682288,-0.02886786304873773,-0.024798309948964814,-0.0026279596593920948,-0.0051332821515876655,-0.009564596677905527,4.287,3.097,5.977,125.9,4.0
89,paris_marathon,FRA,2023,-0.009610939184249156,88,-0.011253895442580208,0.006332129605334965,100,-0.020913308482266076,-0.01975210862968905,-0.01751331130009762,0.004312213712762495,0.0005081043660687455,-0.005160327668181545,8.264,7.568,8.863,137.8,10.2
90,paris_marathon,FRA,2024,0.005064353483850592,54,0.00751129146815567,0.008784727305061475,100,-0.011583048397266094,-0.00897004262101293,-0.002258196762392577,0.021298595016594965,0.020471160699452907,0.014889965893312462,16.327,15.432,17.737,137.8,10.2
91,paris_marathon,FRA,2025,-0.02792441642599819,33,-0.029016736559761114,0.009909836332678664,100,-0.04690699763448588,-0.04238776202622453,-0.03718428096082534,-0.007163422235929331,-0.011255744369540169,-0.01980458510481761,14.27,13.499,15.277,132.9,4.4
92,abingdon_marathon,GBR,2022,0.003543449858650183,85,0.002401720694876208,0.00519170636464358,100,-0.007837088094191532,-0.004199342196077365,-0.0031959598743798072,0.012623187508076455,0.009609325522852506,0.00671764897846375,14.792,14.842,18.362,84.4,-0.2
93,abingdon_marathon,GBR,2023,-0.01049875609105344,75,-0.01003592206306858,0.005185127953767782,100,-0.020218337660334266,-0.018747154491741642,-0.01639749142559964,-0.0010630370103163807,-0.0029232244362070855,-0.00597880483655791,10.069,10.063,13.255,84.4,-0.2
