race_id,series_key,country,year,v_point,n_j,v_boot_med,v_sd,n_boot,lo95,lo90,lo68,hi95,hi90,hi68,temp_field,wbgt_field,wbgt_max,total_gain_m,net_gain_m
1,goldcoast_marathon,AUS,2025,0.01789905370253342,161,0.01854221408169132,0.005852600884566311,100,0.008949762862660925,0.010007024579859603,0.012470831317862353,0.02979391046116002,0.02799353219104128,0.024434294690417104,17.605,16.65,21.367,45.5,-4.5
6,melbourne_marathon,AUS,2018,0.04287468976649533,367,0.04274051387737354,0.005371905791002827,100,0.03276813357093857,0.03462366280501117,0.038428436296878025,0.053213977557743375,0.051345460786315716,0.04900418453631298,19.584,16.853,21.102,108.3,3.5
7,melbourne_marathon,AUS,2019,0.008085157028300927,387,0.008564503167458826,0.0059776551773314405,100,-0.003908507912114978,-0.0024771057343194957,0.0015804818585281133,0.01817343764872732,0.017518461362955873,0.013934027580798815,14.092,13.209,18.789,108.3,3.5
8,melbourne_marathon,AUS,2021,0.02361201218521547,443,0.023303354433241497,0.005008460938922215,100,0.015977149943733827,0.016592972368344318,0.019111776492170805,0.03444786366724937,0.032010274897112036,0.02975605198848758,15.786,15.774,21.971,108.3,3.5
9,melbourne_marathon,AUS,2022,0.00858914367969632,473,0.008814326665125272,0.00487555704197393,100,-0.0021343289350218898,0.0005248128963892375,0.004017361584025547,0.016548166864655156,0.01616766850909652,0.01381006559751899,10.689,11.294,16.42,108.3,3.5
10,melbourne_marathon,AUS,2023,0.004859785166003938,481,0.0050753702283123925,0.004355634496900765,100,-0.002861983304132798,-0.001880295973548751,-0.00038961822436487384,0.011956085819898073,0.011640699702366341,0.009116354890510206,12.795,11.518,14.709,108.3,3.5
11,melbourne_marathon,AUS,2024,0.019751781990760886,486,0.019559159298931483,0.004660565583323381,100,0.009983061740524624,0.011630736445117917,0.015531103101737944,0.02827163925505188,0.027299400349348635,0.024316323284693728,16.16,13.506,18.71,108.3,3.5
12,melbourne_marathon,AUS,2025,0.004796232831300262,429,0.004610741067919699,0.005064901042339042,100,-0.0067236291270735046,-0.005122206938140183,-0.00041601419894176316,0.012648313880134413,0.01132105743511611,0.009303431804119366,12.314,11.365,15.031,108.3,3.5
13,sydney_marathon,AUS,2022,0.02810471704275619,92,0.028603955352617838,0.0064887646207572825,100,0.013380747845363705,0.01472181457269175,0.021705300999335472,0.037208542446411884,0.03611643328877214,0.034181972682905765,16.848,14.019,17.566,258.0,-42.5
14,sydney_marathon,AUS,2023,0.06593080105230076,170,0.06593841729053884,0.005961252328953672,100,0.05383785404257726,0.0558913559040606,0.06055629333120056,0.07736336946935365,0.07612032769989394,0.07167111252648842,22.927,18.266,22.142,258.0,-42.5
