slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
ALL_W_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,3,480082.5409191187,63097.5741684332,0.82656607108523,0.07911973969515523,76337,0,47
ALL_W_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,3,509550.9431509742,70609.88017634665,0.9249758331653936,0.08127322631876495,76337,0,157
ALL_W_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,4,479564.3257998633,64216.41537904203,0.8422708661766747,0.07872321251193677,76242,0,58
ALL_W_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,4,509226.95394878066,71226.5898003762,0.9342172267303612,0.08310637690636656,76242,0,146
ALL_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,0,480352.5768843649,65687.7969719928,0.8613098665441918,0.07798800150201064,76265,0,58
ALL_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,0,508746.1144827339,71863.95270806133,0.9422926992468542,0.08360629376053078,76265,0,102
ALL_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,1,480749.0170501446,65488.4360671915,0.8621891103690492,0.07797338819782627,75956,0,52
ALL_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,1,508987.12828192767,71974.41271452424,0.9475803453910716,0.07960394641415276,75956,0,174
ALL_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,2,481702.1440270319,63254.14099094149,0.8297692669772335,0.07879281218565967,76231,0,44
ALL_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,2,509658.7537631609,70923.00883269211,0.9303696505711864,0.07999110871665369,76231,0,158
ALL_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,3,481435.741312566,63120.18040511823,0.8268622084325848,0.07889972493189151,76337,0,33
ALL_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,3,509498.3863616843,70736.0436092117,0.9266285498409906,0.0796781580594293,76337,0,101
ALL_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,4,480804.1145099428,64602.171877480454,0.8473304986422242,0.07837204987228565,76242,0,55
ALL_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,4,509227.54963029246,71217.80388553445,0.9341019895272219,0.08323023711548228,76242,0,121
ALL_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,0,479353.81684429327,64973.06450840686,0.8519381696506505,0.07844002051875527,76265,0,72
ALL_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,0,508898.23542790936,71875.15049891373,0.9424395266362516,0.08339908464853764,76265,0,123
ALL_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,1,479597.6367961003,65130.59614590265,0.8574779628456297,0.07829843234125199,75956,0,56
ALL_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,1,509124.230340224,71923.13863551574,0.9469052956384716,0.08309130430902884,75956,0,140
ALL_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,2,480469.8730185664,63114.502872425524,0.8279374909475873,0.07904204076821197,76231,0,33
ALL_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,2,509766.97794851125,70933.46271220568,0.9305067848015333,0.08251556108404998,76231,0,141
ALL_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,3,480226.9578419676,63078.97319151506,0.8263224018695399,0.07910496293182434,76337,0,48
ALL_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,3,509700.69171819545,70617.46073069386,0.925075136967576,0.08124984575263179,76337,0,196
ALL_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,4,479715.0151667331,64178.633185319246,0.8417753100039249,0.07871592916679693,76242,0,69
ALL_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,4,509380.45914742677,71218.1311676514,0.9341062822020855,0.0830965160823998,76242,0,160
ALL_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,0,480743.3190447727,65753.97440273847,0.8621775965742933,0.0779013593552677,76265,0,73
ALL_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,0,509118.97205294674,72202.37386586152,0.9467301365745954,0.08101311641031436,76265,0,115
ALL_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,1,481095.9000258043,65631.23724170886,0.8640691616423832,0.0778609349945905,75956,0,54
ALL_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,1,509537.6449881808,71992.32959922607,0.9478162304390182,0.08159616344041781,75956,0,172
ALL_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,2,481990.580666474,63485.33812521822,0.8328021162678991,0.07865259037019666,76231,0,45
ALL_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,2,510172.02235277096,70976.5301643814,0.9310717446233344,0.0816275105448332,76231,0,157
ALL_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,3,481847.89611566346,63195.42304440689,0.8278478725180042,0.07880460773096531,76337,0,33
ALL_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,3,510028.3892636417,70882.23251725192,0.9285435963851333,0.07979498942070616,76337,0,152
ALL_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,4,481206.4518374508,64664.00190919529,0.8481414693895135,0.0782848562596743,76242,0,68
ALL_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,4,509602.0990145989,71482.25792509802,0.9375706031465336,0.08114405796166646,76242,0,137
ALL_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,0,479394.70680035744,64969.788290516175,0.8518952113094628,0.07843518598206244,76265,0,55
ALL_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,0,508939.9074148828,71883.83299122255,0.9425533729918383,0.08339235388213413,76265,0,159
ALL_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,1,479635.1392822789,65137.16848286729,0.8575644910588668,0.07828998093377797,75956,0,58
ALL_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,1,509162.35473710543,71917.9125355051,0.9468364913305742,0.08310220610152196,75956,0,166
ALL_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,2,480504.32240010495,63126.807660996266,0.8280989054452423,0.07903157592897056,76231,0,33
ALL_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,2,509806.2446435776,70936.50643129862,0.9305467123781482,0.0825251652380512,76231,0,179
ALL_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,3,480257.35569652665,63096.07192118863,0.8265463919356096,0.0790931402523796,76337,0,48
ALL_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,3,509739.1198478366,70636.901985087,0.9253298136563789,0.08124262023504175,76337,0,142
ALL_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,4,479755.72394571576,64174.38414187413,0.8417195789968014,0.0787114617830648,76242,0,62
ALL_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,4,509425.34867788805,71250.84414998384,0.9345353499381422,0.08307134899843041,76242,0,189
ALL_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,0,480773.07092669565,65752.97723977642,0.8621645215993761,0.07789730245159107,76265,0,55
ALL_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,0,509219.3807811488,72150.86725409825,0.9460547728853111,0.08219502390535856,76265,0,123
