slice,model,min_n,n_top,race_id,v_raw,n_j,series_key,country,date,year,v,rank_slow,rank_fast,mult,min_at_3h,v_lo95,v_hi95,p_slow,p_fast,rank_slow_lo,rank_slow_hi,rank_fast_lo,rank_fast_hi,n_boot,tier_slow,tier_fast
WA_W_14-25_mrc2,full_nu8p00,0,20,239,-0.044519,24,dublin_marathon,IRL,2025-10-26,2025,-0.025912,150,1,0.974421,-4.604271,-0.035457,-0.01281,0.0,0.93,121.125,150.0,1.0,29.875,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,82,-0.000912,20,paris_marathon,FRA,2015-04-12,2015,-0.025161,149,2,0.975153,-4.472481,-0.034452,-0.011279,0.0,0.95,115.175,150.0,1.0,35.825,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,310,-0.040834,50,amsterdam_marathon,NED,2025-10-19,2025,-0.022306,148,3,0.977941,-3.970551,-0.033587,-0.012545,0.0,0.94,123.475,150.0,1.0,27.525,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,238,-0.036494,33,dublin_marathon,IRL,2024-10-27,2024,-0.021931,147,4,0.978308,-3.904637,-0.032445,-0.009425,0.0,0.91,106.475,150.0,1.0,44.525,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,285,0.002922,53,tokyo_marathon,JPN,2015-02-22,2015,-0.021873,146,5,0.978365,-3.89434,-0.033216,-0.011906,0.0,0.95,120.275,150.0,1.0,30.725,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,176,0.006187,43,berlin_marathon,GER,2014-09-28,2014,-0.020247,145,6,0.979957,-3.607758,-0.030039,-0.0095,0.0,0.77,108.325,150.0,1.0,42.675,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,67,-0.01567,32,seville_marathon,ESP,2020-02-23,2020,-0.020122,144,7,0.980079,-3.585794,-0.033595,-0.006228,0.0,0.81,92.85,150.0,1.0,58.15,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,235,-0.013806,39,dublin_marathon,IRL,2019-10-27,2019,-0.019585,143,8,0.980605,-3.491089,-0.029956,-0.004396,0.0,0.75,83.5,150.0,1.0,67.5,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,78,-0.030292,267,valencia_marathon,ESP,2023-12-03,2023,-0.019395,142,9,0.980792,-3.457452,-0.022775,-0.015912,0.0,0.99,132.475,147.0,4.0,18.525,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,77,-0.025201,157,valencia_marathon,ESP,2022-12-04,2022,-0.018359,141,10,0.981809,-3.274467,-0.02234,-0.013554,0.0,0.85,126.475,146.0,5.0,24.525,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,149,-0.021511,78,manchester_marathon,GBR,2022-04-03,2022,-0.017396,140,11,0.982755,-3.104178,-0.02511,-0.010157,0.0,0.7,107.475,147.0,4.0,43.525,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,286,0.003766,61,tokyo_marathon,JPN,2016-02-28,2016,-0.016895,139,12,0.983247,-3.015584,-0.025946,-0.009159,0.0,0.54,104.425,147.0,4.0,46.575,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,68,-0.020041,51,seville_marathon,ESP,2022-02-20,2022,-0.016394,138,13,0.98374,-2.92686,-0.023077,-0.007593,0.0,0.52,98.95,145.525,5.475,52.05,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,48,-0.028011,27,barcelona_marathon,ESP,2024-03-10,2024,-0.016019,137,14,0.984108,-2.860534,-0.024758,-0.004612,0.0,0.51,83.475,147.0,4.0,67.525,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,323,-0.024337,74,rotterdam_marathon,NED,2023-04-16,2023,-0.016011,136,15,0.984117,-2.859029,-0.021348,-0.010013,0.0,0.65,112.475,145.0,6.0,38.525,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,377,0.010366,111,chicago_marathon,USA,2014-10-12,2014,-0.015912,135,16,0.984214,-2.841568,-0.021837,-0.008218,0.0,0.52,101.425,144.525,6.475,49.575,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,194,0.002167,51,frankfurt_marathon,GER,2016-10-30,2016,-0.015766,134,17,0.984357,-2.815709,-0.024912,-0.009027,0.0,0.55,102.9,148.525,2.475,48.1,100,,headline
WA_W_14-25_mrc2,full_nu8p00,0,20,308,-0.025234,53,amsterdam_marathon,NED,2023-10-15,2023,-0.014882,133,18,0.985228,-2.659014,-0.021091,-0.007769,0.0,0.42,100.475,144.0,7.0,50.525,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,49,-0.030603,52,barcelona_marathon,ESP,2025-03-16,2025,-0.01449,132,19,0.985614,-2.589446,-0.023336,-0.006927,0.0,0.45,93.425,146.525,4.475,57.575,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,61,-0.033302,27,malaga_marathon,ESP,2025-12-14,2025,-0.01415,131,20,0.98595,-2.529058,-0.026221,-0.003609,0.0,0.42,81.475,147.0,4.0,69.525,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,183,-0.0201,144,berlin_marathon,GER,2022-09-25,2022,-0.014037,130,21,0.986061,-2.508972,-0.01884,-0.008329,0.0,0.3,101.0,140.0,11.0,50.0,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,385,-0.024159,235,chicago_marathon,USA,2023-10-08,2023,-0.013886,129,22,0.98621,-2.482134,-0.0185,-0.009275,0.0,0.32,104.95,139.0,12.0,46.05,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,66,-0.004888,22,seville_marathon,ESP,2019-02-17,2019,-0.013473,128,23,0.986618,-2.408822,-0.025862,0.001983,0.0,0.39,58.475,149.0,2.0,92.525,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,382,-0.007051,195,chicago_marathon,USA,2019-10-13,2019,-0.012986,127,24,0.987097,-2.322454,-0.01979,-0.00696,0.0,0.33,93.425,142.0,9.0,57.575,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,208,-0.029496,23,hamburg_marathon,GER,2025-04-27,2025,-0.012915,126,25,0.987168,-2.309754,-0.025395,0.000271,0.0,0.28,65.0,147.525,3.475,86.0,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,70,-0.024595,85,seville_marathon,ESP,2024-02-18,2024,-0.012838,125,26,0.987244,-2.296056,-0.019626,-0.006427,0.0,0.29,95.475,142.05,8.95,55.525,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,150,-0.021095,34,manchester_marathon,GBR,2023-04-16,2023,-0.01277,124,27,0.987312,-2.283897,-0.026895,0.000734,0.0,0.44,62.425,149.0,2.0,88.575,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,193,0.00946,37,frankfurt_marathon,GER,2015-10-25,2015,-0.012607,123,28,0.987472,-2.254961,-0.021999,-0.004202,0.0,0.33,83.375,145.05,5.95,67.625,100,,tie
WA_W_14-25_mrc2,full_nu8p00,0,20,76,-0.015023,78,valencia_marathon,ESP,2021-12-05,2021,-0.012236,122,29,0.987838,-2.189132,-0.018907,-0.003855,0.0,0.19,79.85,138.525,12.475,71.15,100,,
