slug,nu,cand,basis,gamma_form,solver,entry_age_label,entry_age,peak_an,peak_age,peak_depth,peak_pct,improve_span_yr,breakeven_an,tail_value,plateau_p05_yr,plateau_p10_yr,plateau_p25_yr,tail_an_cut,tail_sign_changes,tail_nonmonotone
Po10_M_14-25_mrc2,inf,poly2-goff,poly2,off,anderson,mean,40.3159648492372,3.9360388527166976,44.252003701953896,-0.01749646879423961,-0.017344294381565244,7.8133308568853845,7.816777990359892,0.05187414980170977,1.7624054564403124,2.4673676390164374,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,inf,poly2-goff,poly2,off,anderson,p10,26.5,3.9360388527166976,30.4360388527167,-0.01749646879423961,-0.017344294381565244,7.8133308568853845,7.816777990359892,0.05187414980170977,1.7624054564403124,2.4673676390164374,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,inf,poly2-goff,poly2,off,anderson,p50,40.5,3.9360388527166976,44.4360388527167,-0.01749646879423961,-0.017344294381565244,7.8133308568853845,7.816777990359892,0.05187414980170977,1.7624054564403124,2.4673676390164374,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,inf,poly2-goff,poly2,off,anderson,p90,55.5,3.9360388527166976,59.4360388527167,-0.01749646879423961,-0.017344294381565244,7.8133308568853845,7.816777990359892,0.05187414980170977,1.7624054564403124,2.4673676390164374,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,8,poly2-goff,poly2,off,anderson,mean,40.3159648492372,3.8772920041686874,44.193256853405884,-0.017144250305431645,-0.016998123913673023,7.754584008337375,7.761741571153945,0.05228251632052159,1.703658607892302,2.4086207904684267,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,8,poly2-goff,poly2,off,anderson,p10,26.5,3.8772920041686874,30.377292004168687,-0.017144250305431645,-0.016998123913673023,7.754584008337375,7.761741571153945,0.05228251632052159,1.703658607892302,2.4086207904684267,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,8,poly2-goff,poly2,off,anderson,p50,40.5,3.8772920041686874,44.37729200416869,-0.017144250305431645,-0.016998123913673023,7.754584008337375,7.761741571153945,0.05228251632052159,1.703658607892302,2.4086207904684267,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,8,poly2-goff,poly2,off,anderson,p90,55.5,3.8772920041686874,59.37729200416869,-0.017144250305431645,-0.016998123913673023,7.754584008337375,7.761741571153945,0.05228251632052159,1.703658607892302,2.4086207904684267,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,inf,poly2-gscalar,poly2,scalar,anderson,mean,40.3159648492372,3.9360388527166976,44.252003701953896,-0.01782453659998363,-0.01766661920761917,7.872077705433395,7.9215333614325125,0.05006540710759552,1.7624054564403124,2.4673676390164374,3.994785701264708,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,inf,poly2-gscalar,poly2,scalar,anderson,p10,26.5,7.5783434626933435,34.07834346269334,-0.06573828274869217,-0.063624102048345,11.690622861054072,,-0.04678532606963276,3.407317215784604,4.817241580936853,7.637090311241353,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,inf,poly2-gscalar,poly2,scalar,anderson,p50,40.5,3.9360388527166976,44.4360388527167,-0.017390182224535346,-0.017239845726768455,7.8133308568853845,7.824402606129056,0.05135550443168818,1.7624054564403124,2.4673676390164374,3.8772920041686874,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,inf,poly2-gscalar,poly2,scalar,anderson,p90,55.5,0.0,55.5,0.0,0.0,0.0,,0.15650639425453206,0.05874684854801041,0.05874684854801041,0.05874684854801041,9.007529089664612,0.0,0.0
Po10_M_14-25_mrc2,8,poly2-gscalar,poly2,scalar,anderson,mean,40.3159648492372,3.9360388527166976,44.252003701953896,-0.017887029653365156,-0.017728006301870027,7.872077705433395,7.918368287061181,0.050322705941203257,1.7624054564403124,2.4673676390164374,3.994785701264708,9.007529089664612,0.0,0.0
