slug,nu,solver,form_a,form_b,pearson,spearman
Po10_M_14-25_mrc2,8,anderson,poly2-gscalar,spline5-gvarying,0.997939286562823,0.9958389667379794
Po10_M_14-25_mrc2,8,anderson,poly2-gscalar,spline6-goff,0.9923809751220917,0.9902074367690168
Po10_M_14-25_mrc2,8,anderson,poly2-gscalar,spline6-gscalar,0.998108635749648,0.9962333987970574
Po10_M_14-25_mrc2,8,anderson,poly2-gscalar,spline6-gvarying,0.9979715386667184,0.9959551967173657
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly2-goff,0.9943052498233101,0.9935256152127796
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly2-gscalar,0.9999513943542809,0.9998417772538681
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly2-gvarying,1.0,1.0
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly3-goff,0.9927370639164028,0.9903469127442798
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly3-gscalar,0.99833464704192,0.9969982670485009
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly3-gvarying,0.9982143224794083,0.996726813806322
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly4-goff,0.9924052414449489,0.9900724600187618
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly4-gscalar,0.9980900018572567,0.9963106354930366
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly4-gvarying,0.9980233741192839,0.9961351657177052
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly5-goff,0.9923605160069419,0.9898400000599897
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly5-gscalar,0.9980532146912422,0.9961126695926626
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly5-gvarying,0.9979848106740656,0.9959679445215563
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly6-goff,0.9921840935132399,0.9897267695639427
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly6-gscalar,0.9980104632065071,0.9959124540797848
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,poly6-gvarying,0.9979866957626023,0.9957909750045556
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline3-goff,0.9933431621797122,0.9914289763588222
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline3-gscalar,0.9989207600867224,0.9978898634710173
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline3-gvarying,0.9989276633450082,0.9978021285833516
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline4-goff,0.9918839821788893,0.9890803809043893
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline4-gscalar,0.9975233445880436,0.9952788132244221
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline4-gvarying,0.9974729412116129,0.9952203232993118
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline5-goff,0.9921211631691083,0.989717021243091
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline5-gscalar,0.9979789980446462,0.9958847088588991
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline5-gvarying,0.997979421331839,0.9958119713879285
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline6-goff,0.9921998234950288,0.9898107550974345
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline6-gscalar,0.9980268333610313,0.995995689742442
Po10_M_14-25_mrc2,8,anderson,poly2-gvarying,spline6-gvarying,0.9980120161801475,0.9959371998173316
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly2-goff,0.9983622282155051,0.9974571879993671
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly2-gscalar,0.9928730697524787,0.9907150993241416
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly2-gvarying,0.9927370639164028,0.9903469127442798
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly3-goff,1.0,1.0
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly3-gscalar,0.9945103246295232,0.9934236327792539
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly3-gvarying,0.994219801816109,0.9932436637789143
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly4-goff,0.9998897866730817,0.999788536424601
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly4-gscalar,0.9945230865755635,0.993083191420278
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly4-gvarying,0.9942497365228748,0.9929002229365992
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly5-goff,0.9997710168540708,0.9995725736241933
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly5-gscalar,0.9943947142541735,0.9927659960571792
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly5-gvarying,0.9941441313511374,0.9926392678861068
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly6-goff,0.999680038118902,0.9994203498447394
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly6-gscalar,0.9944398495794926,0.9926212709860728
Po10_M_14-25_mrc2,8,anderson,poly3-goff,poly6-gvarying,0.9942425635207841,0.9925335360984071
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline3-goff,0.9999108355706078,0.999755542107872
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline3-gscalar,0.9944747397390575,0.9932324157163929
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline3-gvarying,0.9942845796971728,0.9929767097617435
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline4-goff,0.9998382388132281,0.9997000516661007
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline4-gscalar,0.9944147357933347,0.992948964540858
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline4-gvarying,0.9941162911503894,0.9926722622028358
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline5-goff,0.9996903897367283,0.9994173503614003
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline5-gscalar,0.9944584721874263,0.9926317691777592
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline5-gvarying,0.9942228590080627,0.992590526281848
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline6-goff,0.9996753091860436,0.9994293482947563
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline6-gscalar,0.9944431973702094,0.9926295195652549
Po10_M_14-25_mrc2,8,anderson,poly3-goff,spline6-gvarying,0.9942159985785952,0.9925740291234837
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly2-goff,0.9928297766794077,0.991806161388701
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gscalar,0.9983736829325153,0.9972194789447519
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gvarying,0.9983346470419199,0.9969982670485009
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly3-goff,0.994510324629523,0.9934236327792539
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly3-gscalar,1.0,1.0
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly3-gvarying,0.9998981138909864,0.9996910532160835
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly4-goff,0.9943211204219727,0.9933546446624569
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly4-gscalar,0.9998970815020471,0.9996603085118588
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly4-gvarying,0.9998582628789623,0.9994743405448412
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly5-goff,0.9942155720009112,0.9930029552409598
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly5-gscalar,0.9997992184142657,0.9993251162487262
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly5-gvarying,0.9997660833007116,0.9991961384651494
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly6-goff,0.9939892914832358,0.9929864580825953
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly6-gscalar,0.9997035057480701,0.9990986552566322
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,poly6-gvarying,0.9997048857648386,0.9990844077107718
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline3-goff,0.9943725567530078,0.9933231500873975
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline3-gscalar,0.9999311450695305,0.9998200309996604
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline3-gvarying,0.9998730167068508,0.9996513100618419
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline4-goff,0.9943260338286263,0.993086190903617
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline4-gscalar,0.9998525221677346,0.9994795896406845
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline4-gvarying,0.9997858852837462,0.9993153679278746
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline5-goff,0.9939757410650476,0.9930756927119306
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline5-gscalar,0.9997130790314154,0.9991189017691703
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline5-gvarying,0.9997118870127363,0.9990724097774158
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline6-goff,0.9939749354515155,0.993029200720176
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline6-gscalar,0.9997057384926766,0.9991024046108058
Po10_M_14-25_mrc2,8,anderson,poly3-gscalar,spline6-gvarying,0.9997072777633528,0.9990551627482168
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly2-goff,0.9923923766819234,0.9914057303629451
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gscalar,0.9981291459139714,0.9967013181979404
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gvarying,0.9982143224794082,0.996726813806322
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly3-goff,0.9942198018161091,0.9932436637789143
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly3-gscalar,0.9998981138909864,0.9996910532160835
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly3-gvarying,1.0,1.0
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly4-goff,0.993967789476008,0.9931319330245367
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly4-gscalar,0.9997333603415559,0.9993746077238197
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly4-gvarying,0.9998984039388678,0.9997038010202745
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly5-goff,0.9938555440287058,0.9927839929572132
