slug,nu,cand,basis,gamma_form,solver,entry_age_label,entry_age,peak_an,peak_age,peak_depth,peak_pct,improve_span_yr,breakeven_an,tail_value,plateau_p05_yr,plateau_p10_yr,plateau_p25_yr,tail_an_cut,tail_sign_changes,tail_nonmonotone
Po10_B_14-25_mrc2,inf,poly5-gscalar,poly5,scalar,anderson,mean,40.14172254819782,2.3498739419204164,42.49159649011823,-0.017577586498434817,-0.01742400192352922,7.637090311241353,7.675900657820275,0.02916799450292471,1.5861649107962812,2.291127093372406,3.8185451556206766,8.988364134154688,1.0,1.0
Po10_B_14-25_mrc2,inf,poly5-gscalar,poly5,scalar,anderson,p10,26.5,11.690622861054072,38.190622861054074,-0.061424630391099695,-0.05957617755588151,11.690622861054072,,-0.061424630391099695,2.3498739419204164,5.874684854801041,7.754584008337375,8.988364134154688,1.0,1.0
Po10_B_14-25_mrc2,inf,poly5-gscalar,poly5,scalar,anderson,p50,40.5,2.2323802448243955,42.7323802448244,-0.017111780175022715,-0.016966205196364624,7.460849765597322,7.46484156960136,0.031547261100997384,1.4686712137002602,2.173633396276385,3.583557761428635,8.988364134154688,1.0,1.0
Po10_B_14-25_mrc2,inf,poly5-gscalar,poly5,scalar,anderson,p90,54.5,0.9399495767681666,55.439949576768164,-0.005322969914210735,-0.005308828013287833,2.114886547728375,2.1492040964440706,0.12451915259309446,0.4699747883840833,0.6462153340281145,1.0574432738641875,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly5-gscalar,poly5,scalar,anderson,mean,40.14172254819782,2.5261144875644477,42.66783703576227,-0.018095541085558473,-0.017932799890435197,7.930824553981406,7.95933335614018,0.027693998706307253,1.7624054564403124,2.5261144875644477,4.171026246908739,8.988364134154688,1.0,1.0
Po10_B_14-25_mrc2,8,poly5-gscalar,poly5,scalar,anderson,p10,26.5,11.690622861054072,38.190622861054074,-0.06148687472471743,-0.059634711788296726,11.690622861054072,,-0.06148687472471743,3.701051458524656,6.050925400445072,7.872077705433395,8.988364134154688,1.0,1.0
Po10_B_14-25_mrc2,8,poly5-gscalar,poly5,scalar,anderson,p50,40.5,2.4673676390164374,42.96736763901644,-0.017593304885459495,-0.01743944631196739,7.695837159789364,7.749922787929994,0.03003618796939129,1.703658607892302,2.4086207904684267,3.9360388527166976,8.988364134154688,1.0,1.0
Po10_B_14-25_mrc2,8,poly5-gscalar,poly5,scalar,anderson,p90,54.5,0.998696425316177,55.498696425316176,-0.005190717782932253,-0.005177269286559454,2.2323802448243955,2.237217111492853,0.12155925066350001,0.4699747883840833,0.6462153340281145,1.1161901224121977,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly5-gvarying,poly5,varying,anderson,mean,40.14172254819782,2.3498739419204164,42.49159649011823,-0.017714812386442,-0.017558827536406005,7.637090311241353,7.684028967489523,0.028646885225088306,1.5861649107962812,2.291127093372406,3.8185451556206766,8.988364134154688,1.0,1.0
Po10_B_14-25_mrc2,inf,poly5-gvarying,poly5,varying,anderson,p10,26.5,11.690622861054072,38.190622861054074,-0.059030392197554446,-0.057321881337886425,11.690622861054072,,-0.059030392197554446,5.69844430915701,6.755887583021197,8.929520979297582,8.988364134154688,1.0,1.0
