slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_B_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,2,205897.67670615303,28661.72691085103,0.7793171708861556,0.08961337886004982,36778,0,11
Po10_B_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,2,222112.00701399852,33297.968586489544,0.9053773610987422,0.0905214333954133,36778,0,170
Po10_B_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,3,205777.55975957596,28675.724704106306,0.7747473780592307,0.08972686924774441,37013,0,11
Po10_B_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,3,221944.02019645588,33487.25158404892,0.9047429709574722,0.0901574948471259,37013,0,190
Po10_B_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,4,204836.99496596796,30327.395571509434,0.8192829124864098,0.08822474791206428,37017,0,11
Po10_B_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,4,221485.27691074356,33958.64949910507,0.917379838968719,0.089059896217761,37017,0,171
Po10_B_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,0,205715.26328408363,28951.435625331585,0.7847406181479301,0.0894025131924581,36893,0,13
Po10_B_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,0,222048.97362018566,33536.94676445371,0.9090327911650912,0.09011302571235474,36893,0,194
Po10_B_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,1,205815.11378014548,28747.522277587515,0.782309366141114,0.08953499701367928,36747,0,13
Po10_B_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,1,221940.02753923976,33765.83441934499,0.9188732255516093,0.09022009183864264,36747,0,161
Po10_B_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,2,205935.99671007332,28680.689060522258,0.7798327549220256,0.08957983841963355,36778,0,13
Po10_B_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,2,222173.19827123772,33332.0849485763,0.9063049907166323,0.09047886643249718,36778,0,171
Po10_B_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,3,205830.96673886475,28668.900659949188,0.7745630092116064,0.08971623812524189,37013,0,13
Po10_B_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,3,222028.70048447733,33526.77682846491,0.9058108456073517,0.09002142310139974,37013,0,141
Po10_B_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,4,204895.88908660517,30306.961563401415,0.8187308956263721,0.08822871054676537,37017,0,13
Po10_B_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,4,221565.81788867406,33950.70107617638,0.9171651153841851,0.08908856988479297,37017,0,219
