slug,slice,nu,cand,basis,gamma_form,solver,loglik_best,best_init,loglik_gap_across_inits,max_abs_dv_across_inits,all_converged
Po10_W_14-25_mrc2,Po10_W,8,poly4-gvarying,poly4,varying,anderson,95768.56873356107,mean,1.258783715267782,0.001551405815399233,True
Po10_W_14-25_mrc2,Po10_W,8,poly5-goff,poly5,off,anderson,94239.44165251995,rand1,1.438599117245758,0.0015657884839126134,True
Po10_W_14-25_mrc2,Po10_W,8,poly5-gscalar,poly5,scalar,anderson,95748.75255759696,mean,1.3059787161910208,0.001544745162289949,True
Po10_W_14-25_mrc2,Po10_W,8,poly5-gvarying,poly5,varying,anderson,95775.24995005262,mean,1.3134651228174334,0.001553862514338861,True
Po10_W_14-25_mrc2,Po10_W,8,poly6-goff,poly6,off,anderson,94244.76134905177,rand1,1.399329240390216,0.001566285873593802,True
Po10_W_14-25_mrc2,Po10_W,8,poly6-gscalar,poly6,scalar,anderson,95756.70081093957,mean,1.3354940727440407,0.0015435848375243925,True
Po10_W_14-25_mrc2,Po10_W,8,poly6-gvarying,poly6,varying,anderson,95784.72805710381,mean,1.333399567171,0.0015458388465180422,True
Po10_W_14-25_mrc2,Po10_W,8,spline3-goff,spline3,off,anderson,94207.80972993653,mean,1.3795351528387982,0.0015636540605431688,True
Po10_W_14-25_mrc2,Po10_W,8,spline3-gscalar,spline3,scalar,anderson,95720.97087966194,mean,1.2136855089920573,0.0015401309216344916,True
Po10_W_14-25_mrc2,Po10_W,8,spline3-gvarying,spline3,varying,anderson,95741.79046531058,mean,1.2250513671606313,0.0015371821620112254,True
Po10_W_14-25_mrc2,Po10_W,8,spline4-goff,spline4,off,anderson,94228.91298236963,mean,1.454511311269016,0.001565339524228826,True
Po10_W_14-25_mrc2,Po10_W,8,spline4-gscalar,spline4,scalar,anderson,95739.58159110021,mean,1.252879062172724,0.00153589129919297,True
Po10_W_14-25_mrc2,Po10_W,8,spline4-gvarying,spline4,varying,anderson,95766.10749656692,mean,1.2587979394593276,0.0015477152848174993,True
Po10_W_14-25_mrc2,Po10_W,8,spline5-goff,spline5,off,anderson,94246.28451812529,rand1,1.3837239592394326,0.0015625264183610314,True
Po10_W_14-25_mrc2,Po10_W,8,spline5-gscalar,spline5,scalar,anderson,95758.12394584533,mean,1.3319151305622654,0.0015405729218952498,True
Po10_W_14-25_mrc2,Po10_W,8,spline5-gvarying,spline5,varying,anderson,95784.55289647855,mean,1.3281873410160188,0.0015434178422406245,True
Po10_W_14-25_mrc2,Po10_W,8,spline6-goff,spline6,off,anderson,94246.82615850573,rand1,1.3696576527290745,0.001560807203156843,True
Po10_W_14-25_mrc2,Po10_W,8,spline6-gscalar,spline6,scalar,anderson,95758.72572716206,mean,1.3282258413964882,0.0015400370252516664,True
Po10_W_14-25_mrc2,Po10_W,8,spline6-gvarying,spline6,varying,anderson,95785.30627365917,mean,1.3244772420148365,0.0015437623758965732,True
