solver,nu,race_id,v
anderson,inf,15,0.010169265268537692
anderson,inf,16,0.030036785361994833
anderson,inf,21,0.022113988245134126
anderson,inf,23,-0.003012127158241144
anderson,inf,38,0.0473346188929978
anderson,inf,39,0.028620148724579245
anderson,inf,40,0.02817584398963306
anderson,inf,41,0.04485958625504823
anderson,inf,42,-0.010272272974590877
anderson,inf,43,-0.030354048616155344
anderson,inf,45,-0.009229989143896004
anderson,inf,47,-0.003433699889094349
anderson,inf,48,-0.029698717663301177
anderson,inf,49,-0.032164016913363624
anderson,inf,55,-0.009365433243589747
anderson,inf,59,-0.0018451158960498663
anderson,inf,60,-0.014772723120740495
anderson,inf,61,-0.02643847440973196
anderson,inf,66,-0.04406918406073513
anderson,inf,67,-0.023519628005310572
anderson,inf,68,-0.0023929724099049513
anderson,inf,69,-0.01606447102082262
anderson,inf,70,-0.029440771735427477
anderson,inf,71,-0.02573057400046544
anderson,inf,72,-0.003327878859621981
anderson,inf,73,-0.021792379538420146
anderson,inf,74,-0.0006130091661532532
anderson,inf,76,-0.01712057801537845
anderson,inf,77,-0.019479031059847576
anderson,inf,78,-0.03386641760117709
anderson,inf,79,-0.03591085386217583
anderson,inf,80,-0.046735614472545865
anderson,inf,81,0.021570016586906594
anderson,inf,82,-0.0026494683454362012
anderson,inf,83,0.0019606616136456736
anderson,inf,84,0.009132735929620323
anderson,inf,85,0.03518838337021657
anderson,inf,86,-0.014813118140556284
anderson,inf,88,-0.008741906692638876
anderson,inf,89,-0.01623882120128025
anderson,inf,90,0.004562075340319663
anderson,inf,91,-0.04188159386272036
anderson,inf,92,0.007899237761516239
anderson,inf,93,-0.01062842495404671
anderson,inf,94,-0.010337216390478956
anderson,inf,95,-0.014075059875889398
anderson,inf,96,-0.01841118689519946
anderson,inf,97,0.024057656378309353
anderson,inf,98,-0.0033293965536033243
anderson,inf,99,0.04700991991918192
anderson,inf,100,0.02022432533017239
anderson,inf,102,0.014018283911448905
anderson,inf,103,0.005349796503106364
anderson,inf,104,0.0025051484770286106
anderson,inf,105,0.0016374681894515046
anderson,inf,106,0.0031913671147454814
anderson,inf,107,-0.0036329636112152034
anderson,inf,108,-0.0031683901510778066
anderson,inf,109,7.341403039035946e-05
anderson,inf,110,-0.012826848847735422
anderson,inf,111,0.002519339140795914
anderson,inf,112,0.02232740511367374
anderson,inf,113,0.017957423140069477
anderson,inf,114,0.031122279051947376
anderson,inf,115,0.02296125890326725
anderson,inf,116,-0.024530820350711666
anderson,inf,117,-0.016233955442489754
anderson,inf,118,-0.020779946227289278
anderson,inf,119,0.00020923379337116867
anderson,inf,120,0.0037583327243614407
anderson,inf,121,0.006431843135128569
anderson,inf,122,0.01854038944207851
anderson,inf,123,-0.01249232121969858
anderson,inf,124,-0.022382882751946293
anderson,inf,125,-0.005777065629969176
anderson,inf,126,-0.009278754088313563
anderson,inf,127,-0.01478117977055634
anderson,inf,128,0.030551897671660146
anderson,inf,129,-0.005401332945190443
anderson,inf,130,0.012560240539567087
anderson,inf,131,0.015011333301289842
anderson,inf,132,0.01802663594027546
anderson,inf,133,0.0008797597981540575
anderson,inf,134,0.01992640192668817
anderson,inf,135,-0.0035136524897687142
anderson,inf,136,-0.02197980112535647
anderson,inf,137,-0.019064865725658797
anderson,inf,138,-0.001083403009965893
anderson,inf,139,0.06648473724379406
anderson,inf,140,1.734184602436247e-05
anderson,inf,142,0.013252955477662386
anderson,inf,143,0.019527255398561254
anderson,inf,144,0.005332466058749076
anderson,inf,145,-0.0008193746535997085
anderson,inf,146,0.007906249264177417
anderson,inf,147,-0.013934893795559554
anderson,inf,148,0.014867209153503393
anderson,inf,149,-0.011389009831684945
anderson,inf,150,-0.01187959723613787
anderson,inf,151,-0.010107789432247702
anderson,inf,152,0.01985538087564174
anderson,inf,153,0.010200792275096444
anderson,inf,154,-0.0033246659417560972
anderson,inf,155,0.026832404548548253
anderson,inf,156,0.020919647561056406
anderson,inf,157,0.11011101047819226
anderson,inf,158,0.001851430055750451
anderson,inf,159,0.0005648266385995866
anderson,inf,160,0.023845317109859324
anderson,inf,161,0.03404953419616692
anderson,inf,162,0.015853877576117857
anderson,inf,163,0.0015395548398925516
anderson,inf,164,-0.015415275380702483
anderson,inf,165,-0.02756266339482317
anderson,inf,166,0.00201812479503266
anderson,inf,167,-0.007692351676684859
anderson,inf,168,-0.00852760082703451
anderson,inf,169,-0.026594932735344586
anderson,inf,170,-0.016010119918501743
anderson,inf,171,0.0037538679213058616
anderson,inf,172,0.010772153210194825
anderson,inf,173,-0.007543526972613902
anderson,inf,174,-0.0037103073227187687
anderson,inf,175,-0.016240051484844573
anderson,inf,176,-0.008507467356192639
anderson,inf,177,-0.018930449047070315
anderson,inf,178,-0.0020397980167586737
anderson,inf,179,-0.00020226496071945222
anderson,inf,180,0.008492005192595072
anderson,inf,181,-0.014769251041159724
anderson,inf,182,0.02424706790199906
anderson,inf,183,-0.005713615505233311
anderson,inf,184,-0.012818533432908747
anderson,inf,185,-0.0192642739172735
anderson,inf,186,0.03836900321869844
anderson,inf,193,-0.007582650316355863
anderson,inf,194,-0.023243028323103692
anderson,inf,196,-0.026453858131526113
anderson,inf,197,-0.014532917607602693
anderson,inf,199,-0.01742609779463168
anderson,inf,200,-0.028494042737662546
anderson,inf,201,-0.043360702536347905
anderson,inf,222,0.050962600609755535
anderson,inf,223,0.07741255112146801
anderson,inf,230,0.0032565728292359482
anderson,inf,231,-0.020815372621761367
anderson,inf,232,-0.01890930828069687
anderson,inf,233,0.000991992950947183
anderson,inf,234,-0.033978236883294724
anderson,inf,235,-0.022214264216350588
anderson,inf,236,-0.021681271949543068
anderson,inf,237,-0.021084369835110032
anderson,inf,238,-0.02321187566109232
anderson,inf,239,-0.0420052197943946
anderson,inf,248,9.89508124754449e-05
anderson,inf,250,-0.015366878141651608
anderson,inf,253,0.003273849028124286
anderson,inf,286,0.002057033361244317
anderson,inf,287,-0.0011645305495963881
anderson,inf,288,-0.00521454585977569
anderson,inf,289,-0.0018303760183519672
anderson,inf,291,0.010920055090923126
anderson,inf,292,0.007738075028358857
anderson,inf,293,0.02820200652314533
anderson,inf,302,-0.020071316234756328
anderson,inf,303,-0.0032975811056171435
anderson,inf,304,0.005933491655817188
anderson,inf,305,-0.0121650368451821
anderson,inf,307,-0.02673554217061879
anderson,inf,308,-0.03352595760245371
anderson,inf,309,-0.028112533205175705
anderson,inf,310,-0.0544749738050997
anderson,inf,366,-0.01353938337810725
anderson,inf,367,-0.022708578235853066
anderson,inf,368,0.02769184813229992
anderson,inf,369,0.04186056985705106
anderson,inf,370,0.026595276754193
anderson,inf,371,0.033428056336746254
anderson,inf,373,0.008965427094233149
anderson,inf,374,-0.002838940467810549
anderson,inf,375,0.03622598581150425
anderson,inf,376,-0.008045411702798709
anderson,inf,377,-0.013640106641758513
anderson,inf,378,-0.0023164419267052336
anderson,inf,379,-0.024601564845372383
