slug,nu,solver,cand,reference,pearson,spearman,top10_jaccard,max_abs_rank_shift_frac,mean_abs_dv,max_abs_dv
Po10_W_14-25_mrc2,8,anderson,poly2-goff,poly2-gscalar,0.991354198629572,0.9851011760115451,0.9047619047619048,0.22660098522167488,0.0023160955449823724,0.013368012300470064
Po10_W_14-25_mrc2,8,anderson,poly2-gscalar,poly2-gscalar,1.0,1.0,1.0,0.0,0.0,0.0
Po10_W_14-25_mrc2,8,anderson,poly2-gvarying,poly2-gscalar,0.9999435642526328,0.9997590022693954,1.0,0.029556650246305417,0.00016360819552505265,0.0011771607947152337
Po10_W_14-25_mrc2,8,anderson,poly3-goff,poly2-gscalar,0.9917995446864453,0.9852345854695583,0.9047619047619048,0.23645320197044334,0.0022651092172973086,0.014143335388262117
Po10_W_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gscalar,0.9989855503529578,0.997799461197931,1.0,0.054187192118226604,0.0008556068044967055,0.002178232910668765
Po10_W_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gscalar,0.9988375857158038,0.9976717897811226,1.0,0.06403940886699508,0.0008861930382159614,0.002868552652499516
Po10_W_14-25_mrc2,8,anderson,poly4-goff,poly2-gscalar,0.9912784612370801,0.9844470393141895,1.0,0.23645320197044334,0.002365706236996732,0.014237390148980643
Po10_W_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gscalar,0.9986338884505175,0.9970391707382852,1.0,0.06403940886699508,0.0009170931401463703,0.003438630904147498
Po10_W_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gscalar,0.9985389609438193,0.9968684640124402,1.0,0.07389162561576355,0.0009405040808621215,0.003017291907470271
Po10_W_14-25_mrc2,8,anderson,poly5-goff,poly2-gscalar,0.9896334882490172,0.9815149002584989,1.0,0.2315270935960591,0.0027155253303229447,0.0133880544273551
Po10_W_14-25_mrc2,8,anderson,poly5-gscalar,poly2-gscalar,0.9985479252651758,0.9966289007921366,1.0,0.08374384236453201,0.0009351411130478923,0.003854186189349601
Po10_W_14-25_mrc2,8,anderson,poly5-gvarying,poly2-gscalar,0.9984746156277461,0.996558609787377,1.0,0.08374384236453201,0.0009524113091732322,0.003433468437653152
Po10_W_14-25_mrc2,8,anderson,poly6-goff,poly2-gscalar,0.9891987111617947,0.9810400773487956,1.0,0.2315270935960591,0.0027647360131359718,0.013434472728014506
Po10_W_14-25_mrc2,8,anderson,poly6-gscalar,poly2-gscalar,0.9984485774345316,0.9962717077271334,1.0,0.09852216748768473,0.0009574117479413495,0.003849088969631195
Po10_W_14-25_mrc2,8,anderson,poly6-gvarying,poly2-gscalar,0.9984195280229016,0.9962860528301454,1.0,0.08866995073891626,0.0009752621981416674,0.0034579538442010877
Po10_W_14-25_mrc2,8,anderson,spline3-goff,poly2-gscalar,0.9920117826187691,0.9857266225028763,0.9047619047619048,0.23645320197044334,0.0022199605299225164,0.014135247864489102
Po10_W_14-25_mrc2,8,anderson,spline3-gscalar,poly2-gscalar,0.9992701811752217,0.9983101468651647,1.0,0.054187192118226604,0.0007256933882065169,0.0018510121271386026
Po10_W_14-25_mrc2,8,anderson,spline3-gvarying,poly2-gscalar,0.9991550947473977,0.998148047201127,1.0,0.059113300492610835,0.0007578510749662217,0.002340945336234801
Po10_W_14-25_mrc2,8,anderson,spline4-goff,poly2-gscalar,0.9908782255027083,0.9833467699131548,1.0,0.2413793103448276,0.0024545984219462506,0.014259304319977524
Po10_W_14-25_mrc2,8,anderson,spline4-gscalar,poly2-gscalar,0.9979086936990407,0.9955386729632107,1.0,0.07881773399014778,0.001179326772082254,0.0038485114175610124
Po10_W_14-25_mrc2,8,anderson,spline4-gvarying,poly2-gscalar,0.9977858927890626,0.9952532054132682,1.0,0.07881773399014778,0.0012005777566656407,0.0037179166222721938
Po10_W_14-25_mrc2,8,anderson,spline5-goff,poly2-gscalar,0.9892811896710739,0.9808894537671676,0.9047619047619048,0.2315270935960591,0.0027742138274388095,0.013635444792588963
Po10_W_14-25_mrc2,8,anderson,spline5-gscalar,poly2-gscalar,0.9983635360888319,0.9960177994038176,1.0,0.10344827586206896,0.0010159056501830024,0.0037032409412053164
Po10_W_14-25_mrc2,8,anderson,spline5-gvarying,poly2-gscalar,0.9983092366842187,0.9961196496352042,1.0,0.08866995073891626,0.0010261820400296624,0.0033494394460229534
Po10_W_14-25_mrc2,8,anderson,spline6-goff,poly2-gscalar,0.9891916112307346,0.9809281855453005,1.0,0.2315270935960591,0.0027914404888071806,0.013725278349146226
Po10_W_14-25_mrc2,8,anderson,spline6-gscalar,poly2-gscalar,0.9983567751302994,0.9961827680884577,1.0,0.10344827586206896,0.0010394008745232015,0.0033577929584195365
Po10_W_14-25_mrc2,8,anderson,spline6-gvarying,poly2-gscalar,0.9982955187031933,0.9960694417746615,1.0,0.09359605911330049,0.0010481720155142585,0.003296554874872539
