slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_B_14-25_mrc2,ALL_B,8,poly2-gvarying,poly2,varying,anderson,mean,,1940838.4056029213,-3075782.8112058425,1773311.8673510011,402948,72,True,23.51300229993649
ALL_B_14-25_mrc2,ALL_B,8,poly2-gvarying,poly2,varying,anderson,rand0,0.0,1940836.77821333,-3075779.55642666,1773315.1221301835,402948,85,True,26.436899399966933
ALL_B_14-25_mrc2,ALL_B,8,poly2-gvarying,poly2,varying,anderson,rand1,1.0,1940835.892827209,-3075777.785654418,1773316.8929024255,402948,78,True,24.520002600038424
ALL_B_14-25_mrc2,ALL_B,8,poly3-goff,poly3,off,anderson,mean,,1924471.0470841476,-3043050.094168295,1806032.5503129046,402947,71,True,22.54340379999485
ALL_B_14-25_mrc2,ALL_B,8,poly3-goff,poly3,off,anderson,rand0,0.0,1924469.8254785282,-3043047.6509570563,1806034.9935241435,402947,81,True,24.843341899919324
ALL_B_14-25_mrc2,ALL_B,8,poly3-goff,poly3,off,anderson,rand1,1.0,1924471.2297735498,-3043050.4595470997,1806032.1849341001,402947,78,True,24.183810400078073
ALL_B_14-25_mrc2,ALL_B,8,poly3-gscalar,poly3,scalar,anderson,mean,,1941183.7659462027,-3076473.5318924054,1772621.1466644383,402948,72,True,23.173763299942948
ALL_B_14-25_mrc2,ALL_B,8,poly3-gscalar,poly3,scalar,anderson,rand0,0.0,1941179.256414085,-3076464.51282817,1772630.1657286738,402948,75,True,23.829973800107837
ALL_B_14-25_mrc2,ALL_B,8,poly3-gscalar,poly3,scalar,anderson,rand1,1.0,1941188.7299069911,-3076483.4598139822,1772611.2187428614,402948,73,True,23.237686999957077
ALL_B_14-25_mrc2,ALL_B,8,poly3-gvarying,poly3,varying,anderson,mean,,1943165.5574912755,-3080433.114982551,1768685.6317255804,402950,84,True,30.31362839997746
ALL_B_14-25_mrc2,ALL_B,8,poly3-gvarying,poly3,varying,anderson,rand0,0.0,1943164.8972576784,-3080431.794515357,1768686.9521927745,402950,76,True,25.743842900032178
ALL_B_14-25_mrc2,ALL_B,8,poly3-gvarying,poly3,varying,anderson,rand1,1.0,1943162.829013634,-3080427.658027268,1768691.0886808634,402950,92,True,33.34371339995414
ALL_B_14-25_mrc2,ALL_B,8,poly4-goff,poly4,off,anderson,mean,,1924974.382008572,-3044054.764017144,1805039.9145396994,402948,70,True,22.09999150002841
ALL_B_14-25_mrc2,ALL_B,8,poly4-goff,poly4,off,anderson,rand0,0.0,1924973.4647851088,-3044052.9295702176,1805041.748986626,402948,80,True,24.57333009992726
ALL_B_14-25_mrc2,ALL_B,8,poly4-goff,poly4,off,anderson,rand1,1.0,1924974.2803200977,-3044054.5606401954,1805040.1179166483,402948,75,True,23.20510420005303
ALL_B_14-25_mrc2,ALL_B,8,poly4-gscalar,poly4,scalar,anderson,mean,,1941588.276046439,-3077280.552092878,1771826.1605396094,402949,70,True,23.998879399965517
ALL_B_14-25_mrc2,ALL_B,8,poly4-gscalar,poly4,scalar,anderson,rand0,0.0,1941583.9493283094,-3077271.898656619,1771834.8139758687,402949,72,True,23.71090850001201
ALL_B_14-25_mrc2,ALL_B,8,poly4-gscalar,poly4,scalar,anderson,rand1,1.0,1941591.7565947417,-3077287.5131894834,1771819.199443004,402949,70,True,24.340559700038284
ALL_B_14-25_mrc2,ALL_B,8,poly4-gvarying,poly4,varying,anderson,mean,,1944290.4340165746,-3082678.8680331493,1766463.9468262708,402952,68,True,24.858441999997012
ALL_B_14-25_mrc2,ALL_B,8,poly4-gvarying,poly4,varying,anderson,rand0,0.0,1944292.10890169,-3082682.21780338,1766460.59705604,402952,66,True,26.409538499894552
ALL_B_14-25_mrc2,ALL_B,8,poly4-gvarying,poly4,varying,anderson,rand1,1.0,1944290.479555836,-3082678.959111672,1766463.8557477482,402952,75,True,27.744468900025822
ALL_B_14-25_mrc2,ALL_B,8,poly5-goff,poly5,off,anderson,mean,,1925168.2534530666,-3044440.506906133,1804666.2057263544,402949,72,True,23.749818700016476
ALL_B_14-25_mrc2,ALL_B,8,poly5-goff,poly5,off,anderson,rand0,0.0,1925167.279377129,-3044438.558754258,1804668.1538782297,402949,101,True,31.580962499952875
ALL_B_14-25_mrc2,ALL_B,8,poly5-goff,poly5,off,anderson,rand1,1.0,1925168.1447474528,-3044440.2894949056,1804666.423137582,402949,86,True,26.98632489994634
ALL_B_14-25_mrc2,ALL_B,8,poly5-gscalar,poly5,scalar,anderson,mean,,1941759.5500892294,-3077621.1001784587,1771497.6465296727,402950,74,True,25.196420500054955
ALL_B_14-25_mrc2,ALL_B,8,poly5-gscalar,poly5,scalar,anderson,rand0,0.0,1941755.8000424318,-3077613.6000848636,1771505.1466232678,402950,81,True,28.148549900040962
ALL_B_14-25_mrc2,ALL_B,8,poly5-gscalar,poly5,scalar,anderson,rand1,1.0,1941763.5406736846,-3077629.081347369,1771489.6653607623,402950,79,True,27.367321599973366
ALL_B_14-25_mrc2,ALL_B,8,poly5-gvarying,poly5,varying,anderson,mean,,1944695.9460242044,-3083485.8920484087,1765680.990962299,402954,66,True,27.143329299986362
ALL_B_14-25_mrc2,ALL_B,8,poly5-gvarying,poly5,varying,anderson,rand0,0.0,1944695.9351841959,-3083485.8703683917,1765681.012642316,402954,73,True,30.28313190001063
ALL_B_14-25_mrc2,ALL_B,8,poly5-gvarying,poly5,varying,anderson,rand1,1.0,1944694.5028139476,-3083483.0056278952,1765683.8773828126,402954,66,True,26.25110220001079
ALL_B_14-25_mrc2,ALL_B,8,poly6-goff,poly6,off,anderson,mean,,1925196.9932873617,-3044495.9865747234,1804622.760133408,402950,67,True,23.09666559996549
ALL_B_14-25_mrc2,ALL_B,8,poly6-goff,poly6,off,anderson,rand0,0.0,1925195.9579610873,-3044493.9159221747,1804624.8307859567,402950,66,True,23.860167600098066
ALL_B_14-25_mrc2,ALL_B,8,poly6-goff,poly6,off,anderson,rand1,1.0,1925196.861033386,-3044495.722066772,1804623.0246413592,402950,86,True,25.834554699948058
ALL_B_14-25_mrc2,ALL_B,8,poly6-gscalar,poly6,scalar,anderson,mean,,1941791.7206718659,-3077683.4413437317,1771447.3394400445,402951,81,True,30.66504759993404
ALL_B_14-25_mrc2,ALL_B,8,poly6-gscalar,poly6,scalar,anderson,rand0,0.0,1941787.8339771368,-3077675.6679542735,1771455.1128295027,402951,67,True,24.48112819995731
ALL_B_14-25_mrc2,ALL_B,8,poly6-gscalar,poly6,scalar,anderson,rand1,1.0,1941795.5242457597,-3077691.0484915194,1771439.7322922568,402951,74,True,25.394769300008193
ALL_B_14-25_mrc2,ALL_B,8,poly6-gvarying,poly6,varying,anderson,mean,,1944752.5349184661,-3083595.0698369322,1765595.8813250642,402956,73,True,31.703653400065377
ALL_B_14-25_mrc2,ALL_B,8,poly6-gvarying,poly6,varying,anderson,rand0,0.0,1944753.7717678095,-3083597.543535619,1765593.4076263774,402956,82,True,34.848214700003155
ALL_B_14-25_mrc2,ALL_B,8,poly6-gvarying,poly6,varying,anderson,rand1,1.0,1944752.3709646221,-3083594.7419292443,1765596.2092327522,402956,67,True,29.957924500107765
ALL_B_14-25_mrc2,ALL_B,8,spline3-goff,spline3,off,anderson,mean,,1924390.8518714476,-3042891.7037428953,1806178.9066626607,402946,83,True,25.081091500003822
ALL_B_14-25_mrc2,ALL_B,8,spline3-goff,spline3,off,anderson,rand0,0.0,1924389.8127274702,-3042889.6254549404,1806180.9849506156,402946,71,True,20.153828800073825
ALL_B_14-25_mrc2,ALL_B,8,spline3-goff,spline3,off,anderson,rand1,1.0,1924390.9535026448,-3042891.9070052896,1806178.7034002664,402946,94,True,24.612752599990927
ALL_B_14-25_mrc2,ALL_B,8,spline3-gscalar,spline3,scalar,anderson,mean,,1941128.9327436464,-3076365.865487293,1772716.778993907,402947,105,True,30.462130999891087
ALL_B_14-25_mrc2,ALL_B,8,spline3-gscalar,spline3,scalar,anderson,rand0,0.0,1941124.3983250693,-3076356.7966501387,1772725.847831061,402947,68,True,20.923616100102663
ALL_B_14-25_mrc2,ALL_B,8,spline3-gscalar,spline3,scalar,anderson,rand1,1.0,1941133.9088313398,-3076375.8176626796,1772706.8268185202,402947,74,True,23.48868680000305
ALL_B_14-25_mrc2,ALL_B,8,spline3-gvarying,spline3,varying,anderson,mean,,1942407.42803878,-3078920.85607756,1770173.8224792834,402948,69,True,22.420898200012743
ALL_B_14-25_mrc2,ALL_B,8,spline3-gvarying,spline3,varying,anderson,rand0,0.0,1942412.4124174798,-3078930.8248349596,1770163.853721884,402948,81,True,25.695551500073634
ALL_B_14-25_mrc2,ALL_B,8,spline3-gvarying,spline3,varying,anderson,rand1,1.0,1942409.8525422844,-3078925.705084569,1770168.9734722748,402948,73,True,22.740868599968962
ALL_B_14-25_mrc2,ALL_B,8,spline4-goff,spline4,off,anderson,mean,,1925024.7921693437,-3044157.5843386874,1804925.0601425124,402947,76,True,22.570413399953395
ALL_B_14-25_mrc2,ALL_B,8,spline4-goff,spline4,off,anderson,rand0,0.0,1925023.8023999797,-3044155.6047999593,1804927.0396812405,402947,68,True,19.923645699978806
ALL_B_14-25_mrc2,ALL_B,8,spline4-goff,spline4,off,anderson,rand1,1.0,1925025.8441159164,-3044159.688231833,1804922.956249367,402947,111,True,30.220877000014298
ALL_B_14-25_mrc2,ALL_B,8,spline4-gscalar,spline4,scalar,anderson,mean,,1941626.9481783886,-3077359.8963567773,1771734.7822000664,402948,76,True,24.02389429998584
ALL_B_14-25_mrc2,ALL_B,8,spline4-gscalar,spline4,scalar,anderson,rand0,0.0,1941623.0996300469,-3077352.1992600937,1771742.47929675,402948,70,True,21.675251899985597
ALL_B_14-25_mrc2,ALL_B,8,spline4-gscalar,spline4,scalar,anderson,rand1,1.0,1941633.3734534392,-3077372.7469068784,1771721.9316499652,402948,69,True,21.571386800031178
ALL_B_14-25_mrc2,ALL_B,8,spline4-gvarying,spline4,varying,anderson,mean,,1944487.8156762435,-3083077.631352487,1766041.1153556444,402950,71,True,24.94765109999571
ALL_B_14-25_mrc2,ALL_B,8,spline4-gvarying,spline4,varying,anderson,rand0,0.0,1944489.4107502615,-3083080.821500523,1766037.9252076084,402950,67,True,22.847177400020882
ALL_B_14-25_mrc2,ALL_B,8,spline4-gvarying,spline4,varying,anderson,rand1,1.0,1944487.8076069895,-3083077.615213979,1766041.1314941524,402950,98,True,31.69786539999768
ALL_B_14-25_mrc2,ALL_B,8,spline5-goff,spline5,off,anderson,mean,,1925160.5147254914,-3044427.029450983,1804667.6491058609,402948,67,True,21.39965489995666
ALL_B_14-25_mrc2,ALL_B,8,spline5-goff,spline5,off,anderson,rand0,0.0,1925159.5290425718,-3044425.0580851436,1804669.6204717,402948,72,True,21.868800599942915
ALL_B_14-25_mrc2,ALL_B,8,spline5-goff,spline5,off,anderson,rand1,1.0,1925161.097381026,-3044428.194762052,1804666.4837947916,402948,73,True,22.644964799983427
ALL_B_14-25_mrc2,ALL_B,8,spline5-gscalar,spline5,scalar,anderson,mean,,1941760.6084993524,-3077625.2169987047,1771481.4956337828,402949,76,True,26.111307699931785
ALL_B_14-25_mrc2,ALL_B,8,spline5-gscalar,spline5,scalar,anderson,rand0,0.0,1941756.6676683235,-3077617.335336647,1771489.3772958405,402949,68,True,22.80505570000969
ALL_B_14-25_mrc2,ALL_B,8,spline5-gscalar,spline5,scalar,anderson,rand1,1.0,1941765.1911042654,-3077634.382208531,1771472.3304239567,402949,72,True,23.720486799953505
ALL_B_14-25_mrc2,ALL_B,8,spline5-gvarying,spline5,varying,anderson,mean,,1944755.8054993849,-3083609.6109987698,1765533.2038606503,402952,76,True,27.752832100028172
