solver,nu,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
als,inf,0,17635.125451285276,3067.4035884654345,1.1916874858063071,0.06172653029621394,2574,0,31
als,15.0,0,18926.96561190362,3559.400444589147,1.382828455551339,0.06181060192028471,2574,0,93
als,10.0,0,19263.169098399587,3637.3748309706357,1.413121534953627,0.06196990518561948,2574,0,25
als,8.0,0,19466.957043959963,3681.1595086333064,1.4301318992359389,0.062051802608859945,2574,0,39
als,6.0,0,19754.49368111775,3710.6405900366162,1.4415853108145362,0.062492453240418834,2574,0,401
als,5.0,0,19940.995302273128,3715.1535279454056,1.443338588945379,0.0628399596863186,2574,0,119
als,4.0,0,20176.943029724098,3711.672236171832,1.4419861057388625,0.06323943481640655,2574,0,293
als,3.0,0,20485.796288475573,3676.8609836370624,1.4284619206049194,0.06379804163347556,2574,0,626
als,inf,1,17572.56194828539,3142.5286556710953,1.2550034567376578,0.06034187519278787,2504,0,31
als,15.0,1,19087.187098069728,3376.278331022114,1.3483539660631445,0.060406686553419034,2504,0,21
als,10.0,1,19456.03902990403,3420.029017153448,1.3658262848056901,0.06065953362604446,2504,0,22
als,8.0,1,19680.78943293835,3432.6414552357555,1.3708632009727457,0.06114079067406543,2504,0,44
als,6.0,1,19986.975952499037,3435.648274261902,1.3720640072930919,0.061600748711026776,2504,0,368
als,5.0,1,20189.062300119545,3444.0711552649063,1.3754277776617039,0.061815970093282435,2504,0,166
als,4.0,1,20443.61238067818,3440.437320953161,1.373976565875863,0.06208447851968751,2504,0,82
als,3.0,1,20787.466408173423,3390.056771857897,1.3538565382819077,0.06253818642415941,2504,0,382
als,inf,2,17424.335273447785,3333.2421950900853,1.3045957710724405,0.05891987539398828,2555,0,31
als,15.0,2,18892.741517004753,3524.856815724589,1.3795917086984693,0.05870878402826846,2555,0,23
als,10.0,2,19274.082690480467,3572.820901946263,1.3983643451844474,0.05856634144974771,2555,0,80
