slug,nu,solver,cand,reference,pearson,spearman,top10_jaccard,max_abs_rank_shift_frac,mean_abs_dv,max_abs_dv
ALL_M_14-25_mrc2,8,anderson,poly2-goff,poly2-gscalar,0.9839858666122758,0.9802568781376481,0.7435897435897436,0.313953488372093,0.0025678465907955916,0.013236563226196253
ALL_M_14-25_mrc2,8,anderson,poly2-gscalar,poly2-gscalar,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
ALL_M_14-25_mrc2,8,anderson,poly2-gvarying,poly2-gscalar,0.998927687341692,0.9985797121101797,0.8888888888888888,0.07267441860465117,0.0006246725491189132,0.00476018289331508
ALL_M_14-25_mrc2,8,anderson,poly3-goff,poly2-gscalar,0.9796294484748257,0.9756466908589232,0.7,0.31976744186046513,0.002949474145688223,0.013415745788819457
ALL_M_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gscalar,0.9982312308362543,0.9973277480860897,0.8888888888888888,0.06976744186046512,0.000980502916585175,0.003377167596905397
ALL_M_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gscalar,0.9971392852657006,0.9959101132869729,0.8378378378378378,0.09593023255813954,0.0011836631550267323,0.00672020699172441
ALL_M_14-25_mrc2,8,anderson,poly4-goff,poly2-gscalar,0.9796669448604322,0.9746579723901694,0.7,0.32848837209302323,0.002959748758689394,0.01426771857611526
ALL_M_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gscalar,0.9974282007359638,0.996147712298844,0.8378378378378378,0.07848837209302326,0.0011659617701340632,0.0034589308643358093
ALL_M_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gscalar,0.9967692602671886,0.9953497215728699,0.8378378378378378,0.09302325581395349,0.0012547149336428606,0.005939546038488846
ALL_M_14-25_mrc2,8,anderson,poly5-goff,poly2-gscalar,0.9787456699838861,0.9741715724279021,0.7,0.3546511627906977,0.0029920196970370295,0.014795258531788903
ALL_M_14-25_mrc2,8,anderson,poly5-gscalar,poly2-gscalar,0.9973075857615578,0.9959932434623423,0.8378378378378378,0.07848837209302326,0.0011910970877769417,0.0036910934719386634
ALL_M_14-25_mrc2,8,anderson,poly5-gvarying,poly2-gscalar,0.9968877231373565,0.9953158209694393,0.8378378378378378,0.10174418604651163,0.0012418145087398033,0.0048912622352437
ALL_M_14-25_mrc2,8,anderson,poly6-goff,poly2-gscalar,0.9787641804398775,0.9742570609061189,0.7,0.3546511627906977,0.0029854701313483823,0.014880727379519124
ALL_M_14-25_mrc2,8,anderson,poly6-gscalar,poly2-gscalar,0.9973172738660246,0.9960516114578143,0.8378378378378378,0.0755813953488372,0.001182505755139912,0.0036553949343724516
ALL_M_14-25_mrc2,8,anderson,poly6-gvarying,poly2-gscalar,0.9969371073753096,0.9953918762362665,0.8378378378378378,0.09883720930232558,0.0012342897385034237,0.004727695239126268
ALL_M_14-25_mrc2,8,anderson,spline3-goff,poly2-gscalar,0.9810367892550729,0.9768974757315897,0.7435897435897436,0.3226744186046512,0.0028264438618914394,0.013618324730748487
ALL_M_14-25_mrc2,8,anderson,spline3-gscalar,poly2-gscalar,0.9988131776952369,0.9981263283877756,0.8888888888888888,0.06395348837209303,0.000805792637951359,0.0024800096474940914
ALL_M_14-25_mrc2,8,anderson,spline3-gvarying,poly2-gscalar,0.9975463660616798,0.996469915425364,0.8378378378378378,0.09593023255813954,0.0010728031594731667,0.0069189478463356924
ALL_M_14-25_mrc2,8,anderson,spline4-goff,poly2-gscalar,0.9777005272826266,0.9732429906817559,0.7,0.3372093023255814,0.003126759844194315,0.015384175006800433
ALL_M_14-25_mrc2,8,anderson,spline4-gscalar,poly2-gscalar,0.9964183944531122,0.9947023674412706,0.8378378378378378,0.0872093023255814,0.0013848331079513697,0.004585111694281518
ALL_M_14-25_mrc2,8,anderson,spline4-gvarying,poly2-gscalar,0.995963477920968,0.9940267136755032,0.8378378378378378,0.10465116279069768,0.0014336148342705326,0.005735682266942328
ALL_M_14-25_mrc2,8,anderson,spline5-goff,poly2-gscalar,0.9784453259386325,0.9737355811889972,0.7,0.35174418604651164,0.0030277018839278123,0.015040169704133119
ALL_M_14-25_mrc2,8,anderson,spline5-gscalar,poly2-gscalar,0.9971029586589993,0.9958222665059089,0.8378378378378378,0.0755813953488372,0.0012382100412857706,0.004245728341384332
ALL_M_14-25_mrc2,8,anderson,spline5-gvarying,poly2-gscalar,0.996695578227628,0.9952521467925606,0.8378378378378378,0.0872093023255814,0.001295152796389726,0.00488478459119087
ALL_M_14-25_mrc2,8,anderson,spline6-goff,poly2-gscalar,0.9796793051320709,0.9741017077060492,0.7894736842105263,0.3546511627906977,0.002916669947794701,0.014966915272522396
ALL_M_14-25_mrc2,8,anderson,spline6-gscalar,poly2-gscalar,0.9971834650830815,0.9959566897682083,0.8378378378378378,0.0755813953488372,0.0012182414765378442,0.004041744167459433
ALL_M_14-25_mrc2,8,anderson,spline6-gvarying,poly2-gscalar,0.9967878449108617,0.9952385865511882,0.8378378378378378,0.09593023255813954,0.001273734528545871,0.004674668876596028
