solver,nu,race_id,v
als,15.0,371,0.013343689111833881
als,15.0,372,0.01914145246560031
als,15.0,373,0.003493484035755727
als,15.0,374,0.0031652315137351865
als,15.0,375,0.010759676395729808
als,15.0,376,-0.00026685640568556245
als,15.0,377,-0.005173448230269988
als,15.0,378,0.011989001995148263
als,15.0,379,0.015017582322110541
als,15.0,380,0.017033814040760972
als,15.0,381,0.0035822508913496694
als,15.0,382,-0.007665891687326758
als,15.0,383,0.01900188264637304
als,15.0,384,-0.009695912118958691
als,15.0,385,-0.015166179664567002
als,15.0,386,-0.006494240831840237
als,15.0,387,-0.008964636630686975
als,15.0,388,0.035346393496203894
als,15.0,389,0.0335990878013718
als,15.0,390,0.03379103187643437
als,15.0,391,0.03598461034324537
als,15.0,392,0.021253761960869998
als,15.0,393,0.015531409944620753
als,15.0,394,0.018838338926718694
als,15.0,395,0.058486044643121037
als,15.0,396,0.020512154505275774
als,15.0,397,0.015591057371082052
als,15.0,398,0.015272325462235793
als,10.0,1,-0.009936240573090246
als,10.0,7,0.005742575359267178
als,10.0,10,-0.012442858489365233
als,10.0,11,-0.013055682251320696
als,10.0,12,-0.01187618071552508
als,10.0,14,0.03215783694672335
als,10.0,15,0.009722724963679317
als,10.0,16,-0.0005079278790665441
als,10.0,18,-0.004845107438199596
als,10.0,20,0.007357011757205784
als,10.0,21,0.012863945982841669
als,10.0,22,-0.0005709029146460762
als,10.0,23,0.0017085051016738117
als,10.0,29,-0.0023913087727161974
als,10.0,31,0.0017473241889912935
als,10.0,32,0.01948379239013848
als,10.0,33,0.01046373765738066
als,10.0,38,0.01898422603939595
als,10.0,40,0.001747745626889454
als,10.0,41,0.010756109798375919
als,10.0,42,-0.008216005819826675
als,10.0,43,-0.013756746998855004
als,10.0,45,-0.0032335484042053516
als,10.0,46,-0.00544127115025387
als,10.0,47,-0.0018176554330141613
als,10.0,48,-0.016259379133150714
als,10.0,49,-0.021681519720084138
als,10.0,59,-0.0009174603261845308
als,10.0,60,-0.0023155802265820676
als,10.0,61,-0.009315178283973265
als,10.0,65,-0.006799261646145766
als,10.0,66,-0.010759703855238913
als,10.0,67,-0.023313699569658144
als,10.0,68,-0.023235046563994326
als,10.0,69,-0.01457905474671164
als,10.0,70,-0.02297041503083783
als,10.0,71,-0.014326850843233672
als,10.0,72,-0.0003818095952705723
als,10.0,73,0.0016932923179159586
als,10.0,74,-0.021933551539119165
als,10.0,75,-0.02362450980392048
als,10.0,76,-0.013149081717519634
als,10.0,77,-0.01580753883707199
als,10.0,78,-0.028133265802314938
als,10.0,79,-0.02366304721877758
als,10.0,80,-0.030463852836967214
als,10.0,81,0.017036121242920914
als,10.0,82,0.028751199489789533
als,10.0,83,0.008503037994577268
als,10.0,84,0.0006982744367476253
als,10.0,85,0.006038450500754263
als,10.0,86,0.004290123137567282
als,10.0,87,-0.004519150070207674
als,10.0,88,-0.006757637411778215
als,10.0,89,-0.01046985627875354
als,10.0,90,-0.007081679754192757
als,10.0,91,-0.010255690995844731
als,10.0,118,0.018184756787114717
als,10.0,123,-0.0006364484496807531
als,10.0,131,0.021659842668352632
als,10.0,135,0.02838631410899348
als,10.0,136,-0.002498673069230163
als,10.0,137,0.011787100613237012
als,10.0,138,0.0115455294684109
als,10.0,139,0.041533716602167814
als,10.0,140,0.00039694648254745346
als,10.0,141,-0.011590188986819103
als,10.0,142,0.006252438436963454
als,10.0,143,0.005006362369789942
als,10.0,144,-0.0085214264777783
als,10.0,145,-0.008782951194864424
als,10.0,146,-0.00243105504909333
als,10.0,147,0.02476360752261743
als,10.0,148,0.021359471747868525
als,10.0,149,-0.008677978295185575
als,10.0,150,0.005408298342847192
als,10.0,151,0.0005070788447017927
als,10.0,152,0.00767767523202425
als,10.0,170,-0.0028868918867257453
als,10.0,176,-0.008952819514479071
als,10.0,177,-0.011356808963989905
als,10.0,178,-0.005389281683633267
als,10.0,179,-0.0044280291847704
als,10.0,180,-0.0045938342963370415
als,10.0,181,-0.018441323845397928
als,10.0,182,0.00044819225373009166
als,10.0,183,-0.016293001716099268
als,10.0,184,-0.017551392839320716
als,10.0,185,-0.02436372215500458
als,10.0,186,0.0018316605765648097
als,10.0,193,-0.008952374042298364
als,10.0,194,-0.011652385531413907
als,10.0,195,0.0006494923460963174
als,10.0,196,-0.00443304004140023
als,10.0,197,-0.009847792286719675
als,10.0,198,0.01077395962526781
als,10.0,199,-0.0020574856624985646
als,10.0,200,-0.017926771688827652
als,10.0,201,-0.01831338433055387
als,10.0,202,0.011661621602062477
als,10.0,203,0.0010751037760069954
als,10.0,205,-0.013396238897249411
als,10.0,206,-0.004717344106451477
als,10.0,207,0.00454418420292671
als,10.0,208,-0.01234861435053652
als,10.0,211,-0.024119874017903425
als,10.0,213,-0.006964930137003997
als,10.0,214,-0.02273833307850302
als,10.0,228,0.004346972140443952
als,10.0,231,0.01965265373728226
