solver,nu,race_id,v
anderson,inf,1,0.03621270796506377
anderson,inf,2,-0.00873904028007145
anderson,inf,3,-0.01343864718488565
anderson,inf,4,-0.00015401067589843965
anderson,inf,5,-0.01331888196721952
anderson,inf,6,0.055234904427345466
anderson,inf,7,0.03020351593966196
anderson,inf,8,0.0428555343578192
anderson,inf,9,0.035917981464812815
anderson,inf,10,0.030617667304112466
anderson,inf,11,0.04014158681429843
anderson,inf,12,0.02265060961408156
anderson,inf,13,0.05701259633592499
anderson,inf,14,0.08025617874040297
anderson,inf,15,0.039484793128177514
anderson,inf,16,0.041520234779554056
anderson,inf,17,0.01386370578934101
anderson,inf,18,-0.011290104990613442
anderson,inf,19,0.022990121288086106
anderson,inf,20,0.002204532317022803
anderson,inf,21,0.018343847901231784
anderson,inf,22,-0.003129319483594811
anderson,inf,23,-0.010013866639828957
anderson,inf,24,-0.01604676694271141
anderson,inf,25,-0.011709326108236147
anderson,inf,26,-0.0009591661857830233
anderson,inf,27,-0.005066620355368125
anderson,inf,28,-0.0013401147706043157
anderson,inf,29,-0.023185433444716998
anderson,inf,30,0.02406582868959159
anderson,inf,31,-0.007386714845236986
anderson,inf,32,0.026145758788131183
anderson,inf,33,-0.006744573348261695
anderson,inf,34,-0.02880497492785928
anderson,inf,35,-0.028268871468956475
anderson,inf,36,0.013796958237586272
anderson,inf,37,-0.01049642319378274
anderson,inf,38,0.008326830599213676
anderson,inf,39,0.005451997487106899
anderson,inf,40,0.005668902551220611
anderson,inf,41,0.013362677767716796
anderson,inf,42,-0.0045231677606973626
anderson,inf,43,-0.02241268531613034
anderson,inf,45,-0.012939646438131747
anderson,inf,46,0.0052599937302940485
anderson,inf,47,0.001073563896636805
anderson,inf,48,-0.014677505441870067
anderson,inf,49,-0.022623726159734403
anderson,inf,50,0.0063186377430742855
anderson,inf,51,0.007025048380659671
anderson,inf,52,0.017496927754623158
anderson,inf,53,0.00011134899274737033
anderson,inf,54,0.0011191658316188587
anderson,inf,55,-0.019019212354874103
anderson,inf,56,-0.026183943816219236
anderson,inf,57,-0.016742492410216317
anderson,inf,58,-0.006809701937529474
anderson,inf,59,-0.005542467869314657
anderson,inf,60,-0.01833359961366648
anderson,inf,61,-0.008871089534640343
anderson,inf,62,-0.00509152574785602
anderson,inf,63,-0.019674656676242238
anderson,inf,64,-0.017480948153319346
anderson,inf,65,-0.02431610993197285
anderson,inf,66,-0.031768568390291095
anderson,inf,67,-0.028012517359623665
anderson,inf,68,-0.013339060499479168
anderson,inf,69,-0.01328316931036151
anderson,inf,70,-0.017101276518621915
anderson,inf,71,-0.021187094276730586
anderson,inf,72,-0.015432205911518839
anderson,inf,73,-0.013447241094534034
anderson,inf,74,-0.01619911440661346
anderson,inf,75,-0.021700482816779554
anderson,inf,76,-0.017061538272693497
anderson,inf,77,-0.020716975855903458
anderson,inf,78,-0.02688002232933015
anderson,inf,79,-0.019043490358495653
anderson,inf,80,-0.018832610163288112
anderson,inf,81,0.006737108279477912
anderson,inf,82,-0.004246433845565159
anderson,inf,83,0.015051763390679844
anderson,inf,84,0.009486333425414042
anderson,inf,85,0.01889531780700965
anderson,inf,86,-0.010831709968879197
anderson,inf,87,-0.0010478361733960396
anderson,inf,88,-0.006761305504133587
anderson,inf,89,-0.011737700286439895
anderson,inf,90,-0.0041260041593102585
anderson,inf,91,-0.026156802289273397
anderson,inf,92,0.0058763254185694854
anderson,inf,93,-0.01191367918810018
anderson,inf,94,-0.007927751930408889
anderson,inf,95,-0.01581460457653645
anderson,inf,96,0.027088284694119898
anderson,inf,97,0.039365059043546514
anderson,inf,98,0.004402442013926503
anderson,inf,99,0.03690551113903183
anderson,inf,100,0.031287425543219
anderson,inf,102,0.0005450885946350036
anderson,inf,103,-0.004733065127175246
anderson,inf,104,0.017779272321507517
anderson,inf,105,0.0065186817600408915
anderson,inf,106,-0.00018079401025773045
anderson,inf,107,-0.015370404869987775
anderson,inf,108,-0.0064744588084336705
anderson,inf,109,-0.013149910886434753
anderson,inf,110,-0.010175931022605682
anderson,inf,111,-0.004440465164032369
anderson,inf,112,0.0222864772710254
anderson,inf,113,0.014153667050623722
anderson,inf,114,0.030565588746058386
anderson,inf,115,0.02278909807930949
anderson,inf,116,-0.020595201045908187
anderson,inf,117,-0.017938720045553674
anderson,inf,118,-0.025065872704936796
anderson,inf,119,0.0005104232137856232
anderson,inf,120,0.0043550644624238445
anderson,inf,121,0.00778774402694085
anderson,inf,122,0.015935126792583163
anderson,inf,123,-0.007122697402277375
anderson,inf,124,-0.008552427443828992
anderson,inf,125,0.002509772259218284
anderson,inf,126,-0.0032445949307130413
anderson,inf,127,-0.012358484974362113
anderson,inf,128,0.027157309287276346
anderson,inf,129,-0.009958518090110722
anderson,inf,130,0.015485715481124561
anderson,inf,131,0.015035295853352814
anderson,inf,132,0.016825890480798987
anderson,inf,133,0.006774536674315551
anderson,inf,134,0.019313023032605615
anderson,inf,135,-0.012634148122001728
anderson,inf,136,-0.03284551885593151
anderson,inf,137,-0.026173629639952855
anderson,inf,138,-0.007769601283850097
anderson,inf,139,0.05960600357825925
anderson,inf,140,-0.008180544064511179
anderson,inf,141,-0.008950752812098098
anderson,inf,142,0.011526432250861264
anderson,inf,143,0.017001701325603937
anderson,inf,144,0.005875833708449398
anderson,inf,145,0.00042549427576852813
anderson,inf,146,0.023417195341113813
anderson,inf,147,-0.014282541786759237
anderson,inf,148,0.0211696486990357
anderson,inf,149,-0.01579047396420454
anderson,inf,150,-0.013155542737258939
anderson,inf,151,-0.010962768446037247
anderson,inf,152,0.01750212603350848
anderson,inf,153,0.01757534761019369
anderson,inf,154,-0.002465625002309776
anderson,inf,155,0.028753950570361484
anderson,inf,156,0.00938305608462791
anderson,inf,157,0.11299241618381238
anderson,inf,158,0.007076843997848331
anderson,inf,159,0.00988996305773899
anderson,inf,160,0.023244170648329034
anderson,inf,161,0.03855626159436921
anderson,inf,162,0.030240703949559977
anderson,inf,163,0.004759415874836855
anderson,inf,164,-0.013768550996726924
anderson,inf,165,-0.021716907067782124
anderson,inf,166,-0.00831795575366198
anderson,inf,167,-0.017265216170434198
anderson,inf,168,-0.011904592983418517
anderson,inf,169,-0.023510561272776422
anderson,inf,170,-0.016323826931576815
anderson,inf,171,0.0028139075755780544
anderson,inf,172,0.014444385142867893
anderson,inf,173,-0.009138295867596779
anderson,inf,174,-0.0021548151982487824
anderson,inf,175,-0.008623547769990234
anderson,inf,176,-0.04191188261512289
anderson,inf,177,-0.04006050271870097
anderson,inf,178,-0.02397371355859167
anderson,inf,179,-0.02184592049685974
anderson,inf,180,-0.004387367073523157
anderson,inf,181,-0.022843863436405955
anderson,inf,182,0.01975531555318897
anderson,inf,183,-0.0052282143567601025
anderson,inf,184,-0.0036265884706996035
anderson,inf,185,-0.012224632448989857
anderson,inf,186,0.04176427500321696
anderson,inf,187,-0.02804671132188908
anderson,inf,188,0.00981116007060231
anderson,inf,189,0.005512978047017556
anderson,inf,190,0.02841941968192642
anderson,inf,191,-0.006986711578931987
anderson,inf,192,-0.017679347201246934
anderson,inf,193,-0.03247227219690633
anderson,inf,194,-0.03074086096766894
anderson,inf,195,-0.024654924469236277
anderson,inf,196,-0.028436952738142004
anderson,inf,197,-0.023421255907761007
anderson,inf,198,0.014086683401863557
anderson,inf,199,-0.0042675860890021644
anderson,inf,200,-0.0070181815516366305
anderson,inf,201,-0.015198023902272182
anderson,inf,202,-0.010215638084160997
anderson,inf,203,-0.03581848712704187
anderson,inf,204,0.0007881502282162452
anderson,inf,205,-0.007871702184349207
anderson,inf,206,-0.004049151250860723
anderson,inf,207,0.009822421143026564
anderson,inf,208,-0.010573758773950817
anderson,inf,209,-0.008479521052260153
anderson,inf,210,-0.021236016507651848
anderson,inf,211,-0.014954083860994605
anderson,inf,212,-0.014291094974344751
anderson,inf,213,-0.013963312818473225
anderson,inf,214,-0.01847575752214266
anderson,inf,215,0.0072761211126140864
anderson,inf,216,0.011772040838284134
anderson,inf,217,-0.01202398480869022
anderson,inf,218,-0.002301602064322551
anderson,inf,219,0.014679591268944974
anderson,inf,220,-0.0032552940633846215
anderson,inf,221,-0.009989662382028334
anderson,inf,222,0.027611475776443226
anderson,inf,223,0.041082866850248236
anderson,inf,224,0.04013649185118352
anderson,inf,225,0.019846578822805567
anderson,inf,228,0.01254959652848608
anderson,inf,229,0.007255719597427495
anderson,inf,230,0.006058074402408337
anderson,inf,231,-0.012019448434284617
anderson,inf,232,-0.013884321356055045
anderson,inf,233,0.0006449639696270175
anderson,inf,234,-0.02265638403729908
anderson,inf,235,-0.027000797211083023
anderson,inf,236,-0.01712806241211976
anderson,inf,237,-0.018766672441317026
anderson,inf,238,-0.012151678616995194
anderson,inf,239,-0.02979834541340864
anderson,inf,240,-0.01749619053819545
anderson,inf,241,-0.026197605117390572
anderson,inf,242,-0.014462375877749355
anderson,inf,243,0.005626437899828065
anderson,inf,244,0.009543804808410824
anderson,inf,245,0.008931222286897671
anderson,inf,246,0.02336861242627612
anderson,inf,247,0.010689610988945622
anderson,inf,248,0.0036880828294976473
anderson,inf,249,0.0254288826969703
anderson,inf,250,0.008249155913607146
anderson,inf,251,0.032015331247130664
anderson,inf,252,0.02689747037281174
anderson,inf,253,0.006859599453873295
anderson,inf,285,-0.03284743104456553
anderson,inf,286,-0.012244729859061625
anderson,inf,287,-0.0022041124079406095
anderson,inf,288,-0.009969812307305296
anderson,inf,289,-0.009753611808919054
anderson,inf,290,-0.0156751061488296
anderson,inf,291,0.010802462208116575
anderson,inf,292,0.011323625841209103
anderson,inf,293,0.034153565841307805
anderson,inf,302,-0.011736889145518847
anderson,inf,303,0.006864678343941898
anderson,inf,304,-0.011397030647300738
anderson,inf,305,-0.01302464488611548
anderson,inf,306,-0.012382780283152124
anderson,inf,307,-0.001541436286599574
anderson,inf,308,-0.023649556712308076
anderson,inf,309,-0.013369901446344609
anderson,inf,310,-0.035591989019163
anderson,inf,311,-0.014987285300341028
anderson,inf,312,0.01739685077777012
anderson,inf,313,0.018198746429855844
anderson,inf,314,-0.01679807546305347
anderson,inf,315,-0.015292187268121187
anderson,inf,316,-0.010553503689507032
anderson,inf,317,-0.03258197082194196
anderson,inf,318,-0.04264651817261524
anderson,inf,319,0.020003334686425307
anderson,inf,320,0.019147704933897156
anderson,inf,321,-0.009331017686437418
anderson,inf,322,-0.004268921854470514
anderson,inf,323,-0.02478918807646519
anderson,inf,324,-0.017764888975366846
anderson,inf,325,-0.024649661347752257
anderson,inf,326,-0.004574102289573845
anderson,inf,327,0.0010366655144920728
anderson,inf,328,-0.00019966946785269043
anderson,inf,329,-0.006340998522021436
anderson,inf,330,0.010157463853724834
anderson,inf,331,0.01181845523112699
anderson,inf,332,0.0032752298180045865
anderson,inf,333,0.007510135873860522
anderson,inf,334,0.02250629006049956
anderson,inf,335,0.013215255155903074
anderson,inf,336,0.016642577780178684
anderson,inf,337,0.012655473974223182
anderson,inf,338,0.013231562691332396
anderson,inf,339,0.0081492000163459
anderson,inf,340,0.009517542406157055
anderson,inf,341,0.0037683000119384472
anderson,inf,350,-0.027264653613735573
anderson,inf,351,-0.0058277648275512975
anderson,inf,352,-0.002584065336868431
anderson,inf,353,-0.015517930060781573
anderson,inf,354,-0.026537368390830412
anderson,inf,355,-0.022247140611613404
anderson,inf,356,-0.035165243191556755
anderson,inf,357,-0.015129427460816464
anderson,inf,358,-0.014780410343910198
anderson,inf,359,0.044158187612339014
anderson,inf,360,-0.015051478249477305
anderson,inf,361,-0.004865233860786119
anderson,inf,362,0.03902231280164467
anderson,inf,363,0.028199051838246777
anderson,inf,364,0.08188596326062116
anderson,inf,365,0.012726439187988957
anderson,inf,366,-0.03185269059323332
anderson,inf,367,-0.047739629020403
anderson,inf,368,-0.002422679312941816
anderson,inf,369,0.014228392642910091
anderson,inf,370,0.01748441991873295
anderson,inf,371,0.011175735998354756
anderson,inf,372,-0.002437174911371701
anderson,inf,373,0.0004459847910727689
anderson,inf,374,-0.008103534216891839
anderson,inf,375,0.04703581550395833
anderson,inf,376,0.005664760485176868
anderson,inf,377,-0.04366940132114657
anderson,inf,378,-0.02384603726151835
anderson,inf,379,-0.029304566768581786
anderson,inf,380,0.003921697245848418
anderson,inf,381,-0.015002476577672392
anderson,inf,382,-0.022920616487486754
anderson,inf,383,0.03142974336612087
anderson,inf,384,-0.0010387539651950592
anderson,inf,385,-0.00969856802623477
anderson,inf,386,0.004967940317904593
anderson,inf,387,0.006435035751544634
anderson,inf,388,-0.017628340970033757
anderson,inf,389,0.003664032165611487
anderson,inf,390,0.0032291567805922553
anderson,inf,391,0.006433640693271855
anderson,inf,392,0.013285519201047683
anderson,inf,393,0.010958689346745152
anderson,inf,394,0.01972290506347203
anderson,inf,395,0.08604398854845437
anderson,inf,396,0.04479576301058927
anderson,inf,397,0.024542562540692016
anderson,inf,398,0.03467280620874756
anderson,15.0,1,0.031434420018698374
anderson,15.0,2,-0.006090706103800677
anderson,15.0,3,-0.010691755061346935
anderson,15.0,4,0.002718149395283888
anderson,15.0,5,-0.010980432330637986
anderson,15.0,6,0.05150135504747093
anderson,15.0,7,0.026441198106200055
anderson,15.0,8,0.03932893507976702
anderson,15.0,9,0.03207513098137074
anderson,15.0,10,0.02613069475580805
anderson,15.0,11,0.03558030858506871
anderson,15.0,12,0.01698210616030796
anderson,15.0,13,0.053069188150923145
anderson,15.0,14,0.07630110146454507
anderson,15.0,15,0.03572391223005922
anderson,15.0,16,0.035673042118521306
anderson,15.0,17,0.014724181107253306
anderson,15.0,18,-0.010497214675489933
anderson,15.0,19,0.023788416000365725
anderson,15.0,20,0.003037292408275931
anderson,15.0,21,0.018258882310142017
anderson,15.0,22,-0.0026507878657137515
anderson,15.0,23,-0.010166289555079491
anderson,15.0,24,-0.014414283616406546
anderson,15.0,25,-0.01104011525995079
anderson,15.0,26,0.0001574336385282776
anderson,15.0,27,-0.004226794919513005
anderson,15.0,28,5.9665875075176294e-05
anderson,15.0,29,-0.021914387207611064
anderson,15.0,30,0.02473324242044256
anderson,15.0,31,-0.00703054924056211
anderson,15.0,32,0.026236596464499773
anderson,15.0,33,-0.006188847047154823
anderson,15.0,34,-0.027669475981775906
anderson,15.0,35,-0.027902557843164297
anderson,15.0,36,0.013903456573452664
anderson,15.0,37,-0.01052292016716295
anderson,15.0,38,0.008865672610746878
