solver,nu,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
anderson,4.0,4,516411.4860768695,68453.47190365693,0.8978446512900623,0.08124851222818365,76242,0,807
anderson,3.0,4,522912.6777589528,65877.59170570699,0.8640590711905116,0.08195965386590265,76242,0,909
cv,inf,0,476289.61806474486,65152.384098443996,0.8542894394341309,0.07882909382785389,76265,0,654
cv,15.0,0,493821.21819354367,70294.85115699277,0.9217183656591197,0.0789399520592585,76265,0,469
cv,10.0,0,499406.76312251715,70912.31626765545,0.929814676032983,0.0792079108194863,76265,0,916
cv,8.0,0,502938.53700237337,70975.6407569501,0.9306449977965003,0.07946212782602112,76265,0,972
cv,6.0,0,507982.51989357406,70489.5547114744,0.9242713526712699,0.07997201732743209,76265,0,1141
cv,5.0,0,511476.5289214424,69911.69440187782,0.9166943473661289,0.08033334519465628,76265,0,1118
cv,4.0,0,516077.5712867514,68671.9757253188,0.900438939557055,0.0808389167364455,76265,0,1205
cv,3.0,0,522600.31164468016,65891.22347043405,0.8639772303210391,0.08156216563290425,76265,0,1273
cv,inf,1,476505.88087888615,65183.60574330583,0.8581758615949475,0.07874247614637536,75956,0,428
cv,15.0,1,494009.21664436744,70197.07305808825,0.9241807501459826,0.07909171419988212,75956,0,691
cv,10.0,1,499586.1495026074,70738.28977232243,0.9313061479319926,0.07945055609047287,75956,0,944
cv,8.0,1,503110.82329848723,70878.8536070303,0.9331567434703024,0.0797146885985822,75956,0,1026
cv,6.0,1,508144.8816129819,70716.76932699172,0.931022820145765,0.08009872082796428,75956,0,1026
cv,5.0,1,511631.0391277374,70269.7681008966,0.9251378179590368,0.08040714645851493,75956,0,1141
cv,4.0,1,516219.6920831626,69120.6086117017,0.910008539308306,0.08088117062690398,75956,0,1135
cv,3.0,1,522725.95303932636,66248.91736992676,0.8722012397957601,0.08162786043310011,75956,0,1244
cv,inf,2,477476.47841082735,62931.36176971312,0.8255350417771394,0.07958460841978864,76231,0,131
cv,15.0,2,494856.72440460115,68738.36576822773,0.9017114529289623,0.0798079195216906,76231,0,821
cv,10.0,2,500466.83976911474,69300.1477743425,0.9090809221227913,0.08018460954430703,76231,0,956
cv,8.0,2,504026.033102243,69336.5655592289,0.9095586514571355,0.08051059947530746,76231,0,952
cv,6.0,2,509117.77331878396,69113.69101804322,0.9066349781328228,0.08095912193647295,76231,0,1144
cv,5.0,2,512643.1204925112,68584.15131558917,0.8996884642152034,0.08132001059793269,76231,0,1155
cv,4.0,2,517281.18709112785,67366.49538504198,0.8837152258929043,0.08184733183735209,76231,0,1213
cv,3.0,2,523851.0242796666,64636.80871788098,0.8479071338153898,0.08259112669389672,76231,0,1242
cv,inf,3,477407.34299512964,62489.47957231011,0.8186001489750725,0.0797914522034379,76337,0,234
cv,15.0,3,494744.89958894183,68713.02512626247,0.9001273972812983,0.0798926661487355,76337,0,545
cv,10.0,3,500359.0514477772,69416.23615527646,0.9093393263460244,0.08019004342966009,76337,0,900
cv,8.0,3,503913.24812931335,69555.53232003741,0.9111640792805247,0.08045595652393775,76337,0,925
cv,6.0,3,508978.0314629279,69252.71805326789,0.9071972706979301,0.08094265080090143,76337,0,1127
cv,5.0,3,512473.7508881731,68770.6641193954,0.9008824569919619,0.08129968419437966,76337,0,1130
cv,4.0,3,517062.21626255393,67778.9275801339,0.8878908993035343,0.08176634359775942,76337,0,1098
cv,3.0,3,523544.7669007449,65131.83744487552,0.8532145282743037,0.08248110380003505,76337,0,1284
cv,inf,4,476638.1252420575,64201.44895126241,0.8420745645610348,0.07917850012964243,76242,0,521
cv,15.0,4,494104.20772487426,69729.59058481114,0.9145823900843517,0.07936024192460249,76242,0,750
cv,10.0,4,499695.37966147845,70445.48362502249,0.9239721364211654,0.07959021823160599,76242,0,901
cv,8.0,4,503240.50110486563,70621.52890985708,0.9262811693011342,0.07979899277139509,76242,0,973
cv,6.0,4,508309.8829375941,70255.15640618978,0.9214757798351274,0.08026243936113345,76242,0,1072
cv,5.0,4,511813.04918340524,69615.54543721804,0.9130865590779104,0.08066372964684453,76242,0,1093
cv,4.0,4,516411.4969245497,68367.28626790569,0.8967142292687191,0.08120455590736925,76242,0,1279
cv,3.0,4,522912.66740417876,65563.52231171932,0.8599396961218138,0.08198710716060519,76242,0,1341
