slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_W_14-25_mrc2,ALL_W,inf,poly5-gvarying,poly5,varying,anderson,rand0,0.0,579626.5836360025,-909261.167272005,447024.9321374695,124997,60,True,7.1957895999075845
ALL_W_14-25_mrc2,ALL_W,inf,poly5-gvarying,poly5,varying,anderson,rand1,1.0,579626.583623386,-909261.167246772,447024.93216270255,124997,59,True,6.804482199950144
ALL_W_14-25_mrc2,ALL_W,inf,poly6-goff,poly6,off,anderson,mean,,576193.4919795636,-902402.9839591272,453839.7129062847,124993,52,True,5.51669740001671
ALL_W_14-25_mrc2,ALL_W,inf,poly6-goff,poly6,off,anderson,rand0,0.0,576193.492005953,-902402.984011906,453839.712853506,124993,52,True,5.703213299973868
ALL_W_14-25_mrc2,ALL_W,inf,poly6-goff,poly6,off,anderson,rand1,1.0,576193.4920223256,-902402.9840446513,453839.7128207607,124993,54,True,5.680740999989212
ALL_W_14-25_mrc2,ALL_W,inf,poly6-gscalar,poly6,scalar,anderson,mean,,577669.8033355024,-905353.6066710048,450899.9408304228,124994,55,True,6.7426158000016585
ALL_W_14-25_mrc2,ALL_W,inf,poly6-gscalar,poly6,scalar,anderson,rand0,0.0,577669.8033410169,-905353.6066820337,450899.94081939384,124994,56,True,7.0228555999929085
ALL_W_14-25_mrc2,ALL_W,inf,poly6-gscalar,poly6,scalar,anderson,rand1,1.0,577669.8033311968,-905353.6066623935,450899.94083903404,124994,55,True,6.322261800058186
ALL_W_14-25_mrc2,ALL_W,inf,poly6-gvarying,poly6,varying,anderson,mean,,579665.4716586254,-909334.9433172508,446972.857364255,124999,58,True,8.10105219995603
ALL_W_14-25_mrc2,ALL_W,inf,poly6-gvarying,poly6,varying,anderson,rand0,0.0,579665.4717060365,-909334.943412073,446972.85726943286,124999,60,True,7.946217700024135
ALL_W_14-25_mrc2,ALL_W,inf,poly6-gvarying,poly6,varying,anderson,rand1,1.0,579665.4716945237,-909334.9433890474,446972.8572924584,124999,59,True,7.717913000029512
ALL_W_14-25_mrc2,ALL_W,inf,spline3-goff,spline3,off,anderson,mean,,575968.2092097072,-901960.4184194144,454238.87590193516,124989,52,True,6.13553149998188
ALL_W_14-25_mrc2,ALL_W,inf,spline3-goff,spline3,off,anderson,rand0,0.0,575968.209252908,-901960.418505816,454238.87581553357,124989,50,True,5.792840299895033
ALL_W_14-25_mrc2,ALL_W,inf,spline3-goff,spline3,off,anderson,rand1,1.0,575968.2092045349,-901960.4184090698,454238.8759122798,124989,52,True,5.746217899955809
ALL_W_14-25_mrc2,ALL_W,inf,spline3-gscalar,spline3,scalar,anderson,mean,,577457.232711696,-904936.4654233919,451273.67953397334,124990,54,True,6.775176200084388
ALL_W_14-25_mrc2,ALL_W,inf,spline3-gscalar,spline3,scalar,anderson,rand0,0.0,577457.2327502472,-904936.4655004945,451273.67945687077,124990,55,True,6.054060399997979
ALL_W_14-25_mrc2,ALL_W,inf,spline3-gscalar,spline3,scalar,anderson,rand1,1.0,577457.2327480761,-904936.4654961522,451273.67946121306,124990,55,True,6.3456569000845775
ALL_W_14-25_mrc2,ALL_W,inf,spline3-gvarying,spline3,varying,anderson,mean,,579042.033787963,-908104.067575926,448116.9280174549,124991,55,True,7.52572080004029
ALL_W_14-25_mrc2,ALL_W,inf,spline3-gvarying,spline3,varying,anderson,rand0,0.0,579042.0338415502,-908104.0676831005,448116.9279102804,124991,57,True,6.829322700039484
ALL_W_14-25_mrc2,ALL_W,inf,spline3-gvarying,spline3,varying,anderson,rand1,1.0,579042.0338439087,-908104.0676878174,448116.9279055635,124991,57,True,6.687049999949522
ALL_W_14-25_mrc2,ALL_W,inf,spline4-goff,spline4,off,anderson,mean,,576141.50504559,-902305.01009118,453905.13486618525,124990,48,True,5.9836779000470415
ALL_W_14-25_mrc2,ALL_W,inf,spline4-goff,spline4,off,anderson,rand0,0.0,576141.5050616392,-902305.0101232785,453905.13483408676,124990,50,True,5.596224500099197
ALL_W_14-25_mrc2,ALL_W,inf,spline4-goff,spline4,off,anderson,rand1,1.0,576141.5050239093,-902305.0100478185,453905.1349095467,124990,52,True,5.71253949997481
ALL_W_14-25_mrc2,ALL_W,inf,spline4-gscalar,spline4,scalar,anderson,mean,,577618.3331634654,-905256.6663269307,450964.32926645014,124991,55,True,6.534458999987692
ALL_W_14-25_mrc2,ALL_W,inf,spline4-gscalar,spline4,scalar,anderson,rand0,0.0,577618.333151259,-905256.666302518,450964.3292908629,124991,56,True,6.4319088000338525
ALL_W_14-25_mrc2,ALL_W,inf,spline4-gscalar,spline4,scalar,anderson,rand1,1.0,577618.3331663018,-905256.6663326037,450964.3292607772,124991,55,True,6.441169600002468
