label,slice_A,slice_B,model,series_key,country,year,race_id,n_j_A,n_j_B,v_A,v_B,dv,r,r_min_at_3h,sd_boot,z,n_boot,rank_A,rank_B,d_rank,flag
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,yorkshire_marathon,GBR,2025,175,488,206,-0.014936,-0.018476,0.00354,0.002066,0.371803,0.005709,0.361802,4000,80,46,-34,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,milton_keynes_marathon,GBR,2025,163,360,133,-0.010721,-0.008954,-0.001767,-0.002704,-0.486775,0.007544,0.358467,4000,114,128,14,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,belfast_marathon,GBR,2021,102,148,62,-0.004231,0.000154,-0.004385,-0.002874,-0.517356,0.008123,0.35384,4000,165,187,22,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,barcelona_marathon,ESP,2023,47,579,151,-0.000426,0.001974,-0.0024,-0.001507,-0.271314,0.00434,0.347338,4000,187,207,20,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,chester_marathon,GBR,2017,117,654,299,-0.013222,-0.011105,-0.002117,-0.00155,-0.279047,0.004565,0.339633,4000,91,94,3,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,brighton_marathon,GBR,2023,113,1266,627,0.003868,0.005939,-0.002071,-0.001201,-0.216235,0.003604,0.333283,4000,210,230,20,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,oslo_marathon,NOR,2018,328,489,140,0.008908,0.008054,0.000854,0.001989,0.35809,0.00612,0.325074,4000,240,234,-6,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,vienna_marathon,AUT,2022,20,483,99,0.001203,0.004068,-0.002865,-0.001529,-0.275166,0.004829,0.316582,4000,201,217,16,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,valencia_marathon,ESP,2025,80,6917,1310,-0.009886,-0.010968,0.001081,-0.00056,-0.1008,0.001778,0.314972,4000,123,121,-2,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,prague_marathon,CZE,2025,33,1851,448,-0.0057,-0.007733,0.002033,0.001098,0.197717,0.003514,0.312564,4000,157,140,-17,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,rotterdam_marathon,NED,2025,325,4278,1274,-0.019458,-0.020944,0.001486,0.000615,0.110696,0.002034,0.302287,4000,40,22,-18,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,paris_marathon,FRA,2025,91,126,56,-0.01321,-0.016175,0.002964,0.002094,0.376837,0.007224,0.289815,4000,92,57,-35,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,copenhagen_marathon,DEN,2025,43,2548,803,-0.021363,-0.021606,0.000243,-0.000713,-0.12835,0.002487,0.286741,4000,28,21,-7,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,milton_keynes_marathon,GBR,2017,156,173,51,0.004145,0.007191,-0.003046,-0.002818,-0.507234,0.010212,0.275951,4000,212,235,23,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,abingdon_marathon,GBR,2025,95,302,153,-0.012635,-0.012707,7.2e-05,-0.001402,-0.252384,0.005107,0.274576,4000,95,100,5,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,edinburgh_marathon,GBR,2023,132,501,285,0.006591,0.00607,0.000521,0.001294,0.232863,0.004735,0.273226,4000,231,233,2,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,prague_marathon,CZE,2022,30,272,74,0.020975,0.024339,-0.003364,-0.002043,-0.367665,0.007588,0.269182,4000,298,312,14,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,tokyo_marathon,JPN,2024,292,4350,2744,-0.000232,-0.000467,0.000236,0.00044,0.079171,0.001652,0.266269,4000,189,194,5,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,abingdon_marathon,GBR,2022,92,281,86,0.000895,0.003699,-0.002805,-0.001689,-0.304086,0.006427,0.262862,4000,198,215,17,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,chester_marathon,GBR,2021,120,340,155,-0.001005,-0.00133,0.000325,0.001836,0.330492,0.007022,0.261458,4000,183,175,-8,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,bostonUK_marathon,GBR,2025,111,240,81,-0.008324,-0.007143,-0.001182,-0.002052,-0.369415,0.008072,0.254266,4000,138,143,5,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,sydney_marathon,AUS,2025,16,5763,2797,0.013907,0.013188,0.000719,-0.000593,-0.106662,0.002396,0.247357,4000,261,277,16,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,dublin_marathon,IRL,2016,232,160,84,-0.012185,-0.01394,0.001755,0.00154,0.277128,0.006239,0.246771,4000,102,73,-29,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,bostonUK_marathon,GBR,2022,108,208,112,-0.010145,-0.007055,-0.00309,-0.001748,-0.314556,0.007443,0.234789,4000,121,126,5,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,seville_marathon,ESP,2018,65,310,60,-0.026305,-0.023714,-0.002591,-0.001766,-0.317812,0.007869,0.224367,4000,9,6,-3,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,newport_marathon,GBR,2019,165,352,149,-0.020632,-0.017646,-0.002986,-0.001585,-0.285327,0.007331,0.216223,4000,32,28,-4,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,barcelona_marathon,ESP,2024,48,910,252,-0.012541,-0.011644,-0.000896,-0.000708,-0.12744,0.003597,0.196837,4000,98,91,-7,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,copenhagen_marathon,DEN,2023,41,2303,697,0.009443,0.009746,-0.000303,0.000494,0.08898,0.002541,0.194551,4000,244,245,1,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,prague_marathon,CZE,2024,32,1945,533,0.023416,0.022817,0.000599,0.000656,0.118063,0.003466,0.189231,4000,309,311,2,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,vienna_marathon,AUT,2019,18,468,107,6e-06,0.002349,-0.002343,-0.000969,-0.17441,0.005264,0.184075,4000,191,206,15,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,chicago_marathon,USA,2017,380,7972,6593,0.017824,0.018155,-0.000331,0.000236,0.042493,0.00153,0.154265,4000,284,292,8,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,london_marathon,GBR,2022,143,5951,4015,0.010534,0.011893,-0.001359,-0.000215,-0.038767,0.001399,0.153979,4000,253,254,1,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,abingdon_marathon,GBR,2023,93,247,75,-0.012627,-0.01123,-0.001397,-0.000905,-0.162864,0.00635,0.142494,4000,96,93,-3,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,stockholm_marathon,SWE,2025,365,4397,1504,0.00892,0.008221,0.000699,-0.000319,-0.057481,0.002357,0.135473,4000,241,248,7,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,munich_marathon,GER,2018,215,990,238,0.01132,0.013061,-0.001741,-0.000567,-0.102031,0.004293,0.132047,4000,255,261,6,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,athens_marathon,GRE,2025,223,669,136,0.043462,0.041091,0.002371,0.000825,0.148566,0.00632,0.130589,4000,331,331,0,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,stockholm_marathon,SWE,2019,360,3164,1542,-0.011341,-0.009582,-0.001758,-0.000334,-0.060058,0.002718,0.122776,4000,109,103,-6,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,london_marathon,GBR,2017,138,5746,2919,0.000274,0.000294,-2.1e-05,0.000189,0.034005,0.001559,0.121167,4000,193,201,8,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,barcelona_marathon,ESP,2025,49,3444,752,-0.017687,-0.018732,0.001045,0.000258,0.046481,0.002409,0.107204,4000,50,40,-10,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,belfast_marathon,GBR,2024,105,139,56,0.004992,0.004132,0.00086,0.000917,0.165059,0.009868,0.09293,4000,220,224,4,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,edinburgh_marathon,GBR,2025,134,406,220,0.016378,0.014836,0.001542,0.000543,0.097665,0.006343,0.085538,4000,275,284,9,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,barcelona_marathon,ESP,2022,46,397,79,-0.000524,0.000334,-0.000859,0.000463,0.083264,0.005706,0.081064,4000,186,189,3,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,zurich_marathon,SUI,2025,354,982,204,-0.025321,-0.025831,0.000509,-0.000361,-0.065033,0.004952,0.072952,4000,11,5,-6,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,yorkshire_marathon,GBR,2019,170,671,346,-0.017699,-0.016465,-0.001234,0.000296,0.053299,0.004373,0.067712,4000,48,37,-11,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,venice_marathon,ITA,2023,251,1468,329,0.02705,0.027751,-0.000701,-0.000209,-0.037571,0.00343,0.060856,4000,316,324,8,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,milan_marathon,ITA,2023,243,2316,420,0.004539,0.005217,-0.000677,0.000192,0.034535,0.003341,0.05742,4000,215,225,10,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,dublin_marathon,IRL,2018,234,190,83,-0.017967,-0.016998,-0.000969,0.000223,0.04013,0.005805,0.038406,4000,44,35,-9,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,brighton_marathon,GBR,2024,114,1188,540,0.020042,0.020297,-0.000255,-0.000131,-0.023663,0.004014,0.03275,4000,295,301,6,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,belfast_marathon,GBR,2018,100,111,47,0.02213,0.022709,-0.000579,0.000365,0.065615,0.011916,0.030591,4000,303,305,2,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,seville_marathon,ESP,2022,68,623,158,-0.014343,-0.012807,-0.001536,-0.000138,-0.024819,0.004755,0.028996,4000,83,69,-14,False
MvsW_ALL_14-25_mrc2,ALL_M_14-25_mrc2,ALL_W_14-25_mrc2,full_nu8p00,copenhagen_marathon,DEN,2018,38,1817,532,0.016928,0.017822,-0.000894,5.9e-05,0.010567,0.003377,0.017383,4000,276,290,14,False
