slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_W_14-25_mrc2,anderson,8,poly3-gscalar,poly3,scalar,1,79768.25976541356,12180.587454936614,0.9882027790797189,0.08130704529627007,12326,0,183
Po10_W_14-25_mrc2,anderson,inf,poly3-gscalar,poly3,scalar,2,74870.55526170184,10676.320677880576,0.862036389009332,0.08090956507365671,12385,0,11
Po10_W_14-25_mrc2,anderson,8,poly3-gscalar,poly3,scalar,2,79801.76705719228,12116.758544659902,0.9783414246798467,0.08134707967668298,12385,0,207
Po10_W_14-25_mrc2,anderson,inf,poly3-gscalar,poly3,scalar,3,74627.85506115403,10962.854968650898,0.8832464525177971,0.08034190275991651,12412,0,11
Po10_W_14-25_mrc2,anderson,8,poly3-gscalar,poly3,scalar,3,79545.37960682609,12410.858283536,0.9999080151092491,0.08054564785917735,12412,0,146
Po10_W_14-25_mrc2,anderson,inf,poly3-gscalar,poly3,scalar,4,75169.2282267334,9977.099645559181,0.8051242451225937,0.08258455204291043,12392,0,10
Po10_W_14-25_mrc2,anderson,8,poly3-gscalar,poly3,scalar,4,80129.47299316587,11640.1855436158,0.9393306603950775,0.08338180714028766,12392,0,157
Po10_W_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,0,75089.22838024153,10296.275099303804,0.8308808182136704,0.08177945571015158,12392,0,11
Po10_W_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,0,79963.37721454853,12015.052668927505,0.9695813967824003,0.08200719439093519,12392,0,175
Po10_W_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,1,74963.2534516491,10503.082611941243,0.8521079516421582,0.0812548686378362,12326,0,11
Po10_W_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,1,79789.67953746728,12183.250386740114,0.988418820926506,0.08130928825383567,12326,0,138
Po10_W_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,2,74883.64959806639,10673.990777993444,0.8618482662893374,0.08090409045040708,12385,0,11
Po10_W_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,2,79820.05442244223,12122.007082344628,0.978765206487253,0.08129227766197879,12385,0,230
Po10_W_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,3,74647.02174194698,10952.362588635402,0.8824011109116502,0.0803547985222776,12412,0,11
Po10_W_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,3,79575.25635987883,12378.564691856283,0.9973062110744669,0.08071292207530216,12412,0,146
Po10_W_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,4,75180.31795802704,9982.831065408329,0.8055867547940873,0.08255793920695689,12392,0,11
Po10_W_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,4,80145.24975578813,11685.956617109145,0.9430242589661996,0.08306988635528328,12392,0,155
Po10_W_14-25_mrc2,anderson,inf,poly4-gscalar,poly4,scalar,0,75089.06655119047,10290.568992882712,0.8304203512655514,0.08179548925319508,12392,0,11
Po10_W_14-25_mrc2,anderson,8,poly4-gscalar,poly4,scalar,0,79964.09155458753,11944.86437103048,0.9639173959837379,0.08245744782353655,12392,0,219
Po10_W_14-25_mrc2,anderson,inf,poly4-gscalar,poly4,scalar,1,74964.97368553297,10494.610143251755,0.851420586017504,0.08127733732508784,12326,0,11
Po10_W_14-25_mrc2,anderson,8,poly4-gscalar,poly4,scalar,1,79792.66996736452,12173.09040413918,0.9875945484454958,0.08132900199880716,12326,0,142
Po10_W_14-25_mrc2,anderson,inf,poly4-gscalar,poly4,scalar,2,74888.80906238155,10664.566792881356,0.8610873470231212,0.08092607599477304,12385,0,11
Po10_W_14-25_mrc2,anderson,8,poly4-gscalar,poly4,scalar,2,79820.46266497452,12048.242341275894,0.9728092322386673,0.08173778568602981,12385,0,204
Po10_W_14-25_mrc2,anderson,inf,poly4-gscalar,poly4,scalar,3,74637.27705178168,10967.566066565574,0.8836260124529145,0.08031985260748857,12412,0,11
Po10_W_14-25_mrc2,anderson,8,poly4-gscalar,poly4,scalar,3,79560.4156446193,12399.653158582489,0.9990052496440935,0.08059395759572717,12412,0,187
Po10_W_14-25_mrc2,anderson,inf,poly4-gscalar,poly4,scalar,4,75181.8450716708,9975.535168837285,0.8049979961940998,0.08257647905915479,12392,0,11
