slug,nu,solver,form_a,form_b,pearson,spearman
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly3-gscalar,0.9977139358401019,0.9963576290181106
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly3-gvarying,0.9980976102434651,0.9969561703464704
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly4-goff,0.9838024070723171,0.9789252564336012
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly4-gscalar,0.9969632295400845,0.9952978317524451
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly4-gvarying,0.9970576699449425,0.9955342038797197
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly5-goff,0.9837560181361888,0.9786256985614904
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly5-gscalar,0.9967523489773845,0.9950091877817151
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly5-gvarying,0.9968519662708311,0.9951915648179476
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly6-goff,0.9838111031307681,0.9788902170660102
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly6-gscalar,0.9968050732657988,0.9951815125403599
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,poly6-gvarying,0.9967472754522543,0.9953248292979661
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline3-goff,0.9849616893466806,0.9808616123049069
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline3-gscalar,0.9983575105175061,0.9973186267554868
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline3-gvarying,0.9987349560214623,0.9981337228638767
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline4-goff,0.9824257375002333,0.9772367610068131
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline4-gscalar,0.9959967708232943,0.9941145350764174
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline4-gvarying,0.9960006632290004,0.9942265461695365
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline5-goff,0.9831524510883402,0.9779949899448503
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline5-gscalar,0.9966324475721178,0.9950404934462022
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline5-gvarying,0.9965249295601396,0.9950720863186205
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline6-goff,0.9832397112304533,0.9781532415148725
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline6-gscalar,0.9966823580027901,0.9950419294858577
ALL_B_14-25_mrc2,8,anderson,poly2-gvarying,spline6-gvarying,0.9965803721943531,0.9951838102038085
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly2-goff,0.9975987771765314,0.9965118596770979
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly2-gscalar,0.9808447287082374,0.9759110091969724
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly2-gvarying,0.9840513135861232,0.9800198058589269
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly3-goff,0.9999999999999998,1.0
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly3-gscalar,0.983348217119666,0.9797268537692307
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly3-gvarying,0.985315076899412,0.9818981457281553
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly4-goff,0.9996084599054844,0.9993015103116264
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly4-gscalar,0.9828185333990023,0.9791122287967309
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly4-gvarying,0.9825298573149571,0.9786521216911491
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly5-goff,0.9993800373899493,0.9989252679219186
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly5-gscalar,0.9823317848719092,0.9788299034004845
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly5-gvarying,0.9824206133834945,0.9787581014177158
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly6-goff,0.999311502638914,0.9988931006336381
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly6-gscalar,0.9822373067440907,0.9789175018194621
ALL_B_14-25_mrc2,8,anderson,poly3-goff,poly6-gvarying,0.9811624621969824,0.9775311491361646
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline3-goff,0.9998630463692807,0.9997165257720293
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline3-gscalar,0.9831435088397358,0.9792012632553642
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline3-gvarying,0.9844115626530602,0.9808472519083531
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline4-goff,0.9994469419066508,0.9989792630129605
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline4-gscalar,0.9827399164201962,0.9791357798470789
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline4-gvarying,0.9821817198610223,0.9781449124848713
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline5-goff,0.9993788406608181,0.9989218214267455
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline5-gscalar,0.9825052523183875,0.9792239526819188
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline5-gvarying,0.9811710631955456,0.9774831854116751
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline6-goff,0.9993534909307025,0.9989140668126066
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline6-gscalar,0.9824216161058933,0.9791708192146701
ALL_B_14-25_mrc2,8,anderson,poly3-goff,spline6-gvarying,0.9811828320444816,0.9773904172499381
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly2-goff,0.9826589239225144,0.9778083047896519
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gscalar,0.9982892140596286,0.9972175295637485
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gvarying,0.9977139358401017,0.9963576290181106
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly3-goff,0.983348217119666,0.9797268537692307
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly3-gscalar,1.0,1.0
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly3-gvarying,0.9994485909242554,0.9992239641702363
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly4-goff,0.9834945444748261,0.979439358630225
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly4-gscalar,0.9996483950925712,0.9993931296416392
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly4-gvarying,0.9990990582252985,0.9987552408267223
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly5-goff,0.9834360660345836,0.9789557004742953
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly5-gscalar,0.9994468415079674,0.9990280883612432
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly5-gvarying,0.9992461577969004,0.9988057894225916
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly6-goff,0.9833782410003367,0.979063116240517
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly6-gscalar,0.9993748967212739,0.9989841455477887
