slug,slice,nu,cand,basis,gamma_form,solver,loglik_best,best_init,loglik_gap_across_inits,max_abs_dv_across_inits,all_converged
Po10_M_14-25_mrc2,Po10_M,8,poly4-gvarying,poly4,varying,anderson,169515.69309104144,rand0,1.7066142867261078,0.00033881302933532094,True
Po10_M_14-25_mrc2,Po10_M,8,poly5-goff,poly5,off,anderson,166059.17047195035,rand0,0.18747266012360342,0.0003267155507831257,True
Po10_M_14-25_mrc2,Po10_M,8,poly5-gscalar,poly5,scalar,anderson,169469.78550034156,rand0,1.5935397550929338,0.00032465083474682646,True
Po10_M_14-25_mrc2,Po10_M,8,poly5-gvarying,poly5,varying,anderson,169532.75789094827,rand0,1.7070400191296358,0.0003310591879299215,True
Po10_M_14-25_mrc2,Po10_M,8,poly6-goff,poly6,off,anderson,166064.49786285794,rand0,0.19942875328706577,0.0003236057278185045,True
Po10_M_14-25_mrc2,Po10_M,8,poly6-gscalar,poly6,scalar,anderson,169475.95460269577,rand0,1.6130108004726935,0.0003267058362418883,True
Po10_M_14-25_mrc2,Po10_M,8,poly6-gvarying,poly6,varying,anderson,169541.27851968768,rand0,1.7320138032955583,0.0003326232694600105,True
Po10_M_14-25_mrc2,Po10_M,8,spline3-goff,spline3,off,anderson,166014.6635663495,rand0,0.20072446076665074,0.00033015849327522676,True
Po10_M_14-25_mrc2,Po10_M,8,spline3-gscalar,spline3,scalar,anderson,169431.2906439706,rand0,1.5838173993397504,0.0003275528726501588,True
Po10_M_14-25_mrc2,Po10_M,8,spline3-gvarying,spline3,varying,anderson,169479.21365321832,rand0,1.696324326825561,0.00033060295039905215,True
Po10_M_14-25_mrc2,Po10_M,8,spline4-goff,spline4,off,anderson,166046.85554743238,rand0,0.19815026875585318,0.00033203378434498027,True
Po10_M_14-25_mrc2,Po10_M,8,spline4-gscalar,spline4,scalar,anderson,169458.9882035734,rand0,1.6087033431103919,0.00032612447269445705,True
Po10_M_14-25_mrc2,Po10_M,8,spline4-gvarying,spline4,varying,anderson,169519.4547066139,rand0,1.7168572910595685,0.0003315949042076542,True
Po10_M_14-25_mrc2,Po10_M,8,spline5-goff,spline5,off,anderson,166063.13921922317,rand0,0.21057039150036871,0.0003334499530241869,True
Po10_M_14-25_mrc2,Po10_M,8,spline5-gscalar,spline5,scalar,anderson,169475.5649763704,rand0,1.6254949247231707,0.00032691385667167963,True
Po10_M_14-25_mrc2,Po10_M,8,spline5-gvarying,spline5,varying,anderson,169536.31992517752,rand0,1.731695926078828,0.0003265950000629486,True
Po10_M_14-25_mrc2,Po10_M,8,spline6-goff,spline6,off,anderson,166064.07172070147,rand0,0.20477934373775497,0.00033597427884981407,True
Po10_M_14-25_mrc2,Po10_M,8,spline6-gscalar,spline6,scalar,anderson,169476.00948844198,rand0,1.6170989352685865,0.0003288491777080609,True
Po10_M_14-25_mrc2,Po10_M,8,spline6-gvarying,spline6,varying,anderson,169539.05970770784,rand0,1.7336299753806088,0.0003337976363052067,True
