slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
ALL_M_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,1,1116569.6699254608,159197.42626155997,0.9221459137707804,0.08252678233684417,172638,0,221
ALL_M_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,2,1039982.1688400102,146447.89991558788,0.8486142091496809,0.08164639463629222,172573,0,80
ALL_M_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,2,1116295.9721323294,159816.8486040528,0.926082577251672,0.0830553857577385,172573,0,141
ALL_M_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,3,1040192.4824602831,145004.42854270732,0.8420600721403196,0.08190077749587592,172202,0,53
ALL_M_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,3,1116140.97902682,160222.6195754971,0.9304341388340269,0.0860072638134699,172202,0,162
ALL_M_14-25_mrc2,anderson,inf,poly3-gvarying,poly3,varying,4,1042402.0779127397,141056.3940383612,0.8163316456011598,0.08258581457545579,172793,0,54
ALL_M_14-25_mrc2,anderson,8,poly3-gvarying,poly3,varying,4,1117234.3232393893,158657.09818914084,0.9181916986749512,0.08600911521455631,172793,0,110
ALL_M_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,0,1040625.9073728031,139734.78187207074,0.8083416164663424,0.08297851690762019,172866,0,46
ALL_M_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,0,1117278.8269225645,157024.0843073731,0.9083572495885431,0.09168610034333839,172866,0,209
ALL_M_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,1,1037747.871044422,145110.6155613339,0.8405485209590814,0.08207510897565218,172638,0,42
ALL_M_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,1,1116213.4165075626,158436.54411112028,0.9177385286618258,0.08717854033956038,172638,0,180
ALL_M_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,2,1037535.7718450457,145936.44044452516,0.8456504809241605,0.08191567332917926,172573,0,71
ALL_M_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,2,1115873.869506233,158959.8650588623,0.9211166582192019,0.08853659789511209,172573,0,103
ALL_M_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,3,1036826.9678388006,147052.73739744374,0.8539548750737143,0.08170562291083554,172202,0,56
ALL_M_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,3,1115393.1794400243,159773.61098426036,0.9278266860098046,0.0913762882936515,172202,0,120
ALL_M_14-25_mrc2,anderson,inf,spline3-gscalar,spline3,scalar,4,1039370.9408203629,142088.64507554463,0.822305562583812,0.08258837050387065,172793,0,59
ALL_M_14-25_mrc2,anderson,8,spline3-gscalar,spline3,scalar,4,1116353.8491518425,158303.90524194634,0.9161476752064397,0.09037994618053286,172793,0,99
ALL_M_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,0,1042397.0099590654,137102.6937283191,0.7931154404470463,0.08337750807592989,172866,0,65
ALL_M_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,0,1117248.2308523261,157539.16330541464,0.9113368927690503,0.08808856433614937,172866,0,201
ALL_M_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,1,1038431.6825916241,145637.54769077286,0.8436007581805446,0.0819211155360211,172638,0,42
ALL_M_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,1,1116155.3799234175,158776.5551385632,0.9197080314795306,0.0827203608223323,172638,0,207
ALL_M_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,2,1038176.7753727627,146580.9201560383,0.8493850147823722,0.08174035122258659,172573,0,72
ALL_M_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,2,1115819.0428506327,159558.74631073538,0.9245869649987853,0.08288765608465881,172573,0,118
ALL_M_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,3,1037871.7663554697,146560.78920346466,0.85109806624467,0.08173741225246639,172202,0,55
